190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	462	463	464	465	466	467	468	469	470	471	472	473	474	475	476	477	478	479	480	481	482	483	484	485	486	487	488	489	490	491	492	493	494	495	496	497	498	499	500	501	502	503	504	505	506	507	508	509	510	511	512	513	514	515	516	517	518	519	520	521	522	523	524	525	526	527	528	529	530	531	532	533	534	535	536	537	538	539	540	541	542	543	544	545	546	547	548	549	550	551	552	553	554	555	556	557	558	559	560	561	562	563	564	565	566	567	568	569	570	571	572	573	574	575	576	577	578	579	580	581	582	583	584	585	586	587	588	589	590	591	592	593	594	595	596	597	598	599	600	601	602	603	604	605	606	607	608	609	610	611	612	613	614	615	616	617	618	619	620	621	622	623	624	625	626	627	628	629	630	631	632	633	634	635	636	637	638	639	640	641	642	643	644	645	646	647	648	649	650	651	652	653	654	655	656	657	658	659	660	661	662	663	664	665	666	667	668	669	670	671	672	673	674	675	676	677	678	679	680	681	682	683	684	685	686	687	688	689	690	691	692	693	694	695	696	697	698	699	700	701	702	703	704	705	706	707	708	709	710	711	712	713	714	715	716	717	718	719	720	721	722	723	724	725	726	727	728	729	730	731	732	733	734	735	736	737	738	739	740	741	742	743	744	745	746	747	748	749	750	751	752	753	754	755	756	757	758	759	760	761	762	763	764	765	766	767	768	769	770	771	772	773	774	775	776	777	778	779	780	781	782	783	784	785	786	787	788	789	790	791	792	793	794	795	796	797	798	799	800	801	802	803	804	805	806	807	808	809	810	811	812	813	814	815	816	817	818	819	820	821	822	823	824	825	826	827	828	829	830	831	832	833	834	835	836	837	838	839	840	841	842	843	844	845	846	847	848	849	850	851	852	853	854	855	856	857	858	859	860	861	862	863	864	865	866	867	868	869	870	871	872	873	874	875	876	877	878	879	880	881	882	883	884	885	886	887	888	889	890	891	892	893	894	895	896	897	898	899	900	901	902	903	904	905	906	907	908	909	910	911	912	913	914	915	916	917	918	919	920	921	922	923	924	925	926	927	928	929	930	931	932	933	934	935	936	937	938	939	940	941	942	943	944	945	946	947	948	949	950	951	952	953	954	955	956	957	958	959	960	961	962	963	964	965	966	967	968	969	970	971	972	973	974	975	976	977	978	979	980	981	982	983	984	985	986	987	988	989	990	991	992	993	994	995	996	997	998	999	1000	1001	1002	1003	1004	1005	1006	1007	1008	1009	1010	1011	1012	1013	1014	1015	1016	1017	1018	1019	1020	1021	1022	1023	1024	1025	1026	1027	1028	1029	1030	1031	1032	1033	1034	1035	1036	1037	1038	1039	1040	1041	1042	1043	1044	1045	1046	1047	1048	1049	1050	1051	1052	1053	1054	1055	1056	1057	1058	1059	1060	1061	1062	1063	1064	1065	1066	1067	1068	1069	1070	1071	1072	1073	1074	1075	1076	1077	1078	1079	1080	1081	1082	1083	1084	1085	1086	1087	1088	1089	1090	1091	1092	1093	1094	1095	1096	1097	1098	1099	1100
2.55330790263519E-02	-5.76645235484694E-04	1.19976855787099E-02	-2.49261274689971E-03	7.91415583759194E-03	0.018390880517278	-1.13377822590733E-02	0.030368991368171	2.64800924779224E-02	6.60714400203999E-02	2.76793907622792E-02	5.19267599519753E-02	4.23072405901698E-02	0.05299275263481	4.13602929968878E-02	0.177363972786885	-5.46507754741746E-03	0.106035887152839	0.07448322203098	0.255794423236178	0.263534098030371	8.82195136431726E-02	0.102997458053703	0.197470657154264	6.62662024050567E-02	7.73391916636154E-02	0.113592068967265	7.29024522420987E-02	9.66145509211114E-02	0.101050872014221	8.05954170496202E-02	0.10748605443511	9.58301895434091E-02	7.87460149804264E-02	9.56089475790893E-02	9.91010341476574E-02	0.106601402779928	9.77276363178594E-02	9.82972447289746E-02	0.100905736397689	0.101134518621602	0.100651981569049	0.101025472402362	0.098940012738787	9.61208746608045E-02	9.43566065752146E-02	9.23200077180062E-02	8.96830985983431E-02	0.087547657533225	8.52423049880841E-02	8.27773827546215E-02	8.11309126091588E-02	7.90393220095795E-02	7.74738200060816E-02	7.59437025496539E-02	7.45967634255855E-02	7.33122975743511E-02	7.22717711932208E-02	7.13414919885954E-02	7.02481471382904E-02	6.97864988845949E-02	6.91130405968248E-02	0.06849004313824	6.82549599200828E-02	0.068273887762364	0.067790342642262	6.76121060353201E-02	6.78159750396679E-02	6.76028280513028E-02	6.74547611520559E-02	6.77993022621277E-02	6.79925478510578E-02	6.81961375679321E-02	6.83698101997757E-02	6.87077976237794E-02	6.87056303647667E-02	6.88321888430461E-02	6.91242869030452E-02	6.93484844366717E-02	0.069364000402809	6.93354112382756E-02	6.95200649437466E-02	6.97623222304908E-02	6.96403438125358E-02	6.98515726258785E-02	6.92187339957799E-02	6.94344849104371E-02	6.88530707542393E-02	6.83947363009814E-02	6.80948432413967E-02	6.76699505137824E-02	6.71975819526397E-02	6.64480849959372E-02	6.58152756961709E-02	6.51507401911572E-02	6.44246088448029E-02	6.39483742606344E-02	6.33121896885635E-02	0.062019278613935	6.07196235930295E-02	5.97754110353708E-02	5.90067174314829E-02	5.83676827806677E-02	5.71240584517791E-02	5.60147003883141E-02	5.42536160426432E-02	5.24227255619048E-02	5.12156805514038E-02	0.050042479355719	4.89057160151063E-02	4.78478914964863E-02	0.046727745487667	4.54288126403971E-02	4.42761560261888E-02	4.33207850224057E-02	4.21110048698584E-02	4.12074148645765E-02	4.00584078362205E-02	0.039239394209421	0.038379307905319	3.74188573642868E-02	3.66242410842301E-02	3.62027033759396E-02	0.035529890929903	3.48752222470884E-02	3.42446863604353E-02	3.39780373004931E-02	0.033219639847457	3.24208000699855E-02	3.20257901814449E-02	0.031338906867565	3.05935805709809E-02	3.05827380037613E-02	3.02101456358819E-02	2.95053116601799E-02	2.97192170338342E-02	2.94139708644429E-02	0.028881918826912	2.78861583400287E-02	2.78770493366516E-02	2.72874818496392E-02	2.77655986340043E-02	2.69021402354516E-02	2.69428680445419E-02	2.67496468527726E-02	2.62852488343412E-02	2.70506801656822E-02	2.61508021832682E-02	2.59136124513765E-02	2.51138655803091E-02	2.52763986141575E-02	2.49043555867172E-02	2.45489726643143E-02	2.40242377596336E-02	2.36539316259546E-02	2.37587066083241E-02	2.41144912613031E-02	2.39120471458085E-02	2.36191426031849E-02	2.28909653470097E-02	2.29460043016898E-02	0.022102916260067	0.022215067287838	2.25068912043362E-02	2.20405946400647E-02	2.19523083259916E-02	2.15331874165876E-02	2.15596055671751E-02	2.18430687442347E-02	2.15091115506695E-02	2.09984136708211E-02	2.01672166581355E-02	2.01968779302447E-02	2.01817830584956E-02	2.02702916886471E-02	2.01279349322751E-02	2.01370854973889E-02	1.99643486561664E-02	1.92747079541913E-02	2.02688871663767E-02	2.03021151008253E-02	1.91219348190539E-02	1.84509063673413E-02	1.83393479897207E-02	1.83479028184402E-02	1.90057846282261E-02	1.88935198565659E-02	1.82597687827142E-02	1.92722122646593E-02	1.82271049967587E-02	1.83068361728707E-02	1.81108108823321E-02	1.80970834823404E-02	1.77913521543408E-02	1.77320362073402E-02	1.75655252732017E-02	1.75648654315079E-02	1.74162523908496E-02	1.66830647489006E-02	1.67897985339569E-02	1.68596799980232E-02	1.65453191620462E-02	1.63149597169125E-02	1.66026130432958E-02	1.70988655253826E-02	1.69194265403867E-02	1.67082146428432E-02	1.74817935667973E-02	1.67820221798147E-02	1.64467620469922E-02	1.69299589021098E-02	1.67189266773489E-02	1.62917330629191E-02	1.63387194153865E-02	1.55707622427675E-02	0.015330848032484	1.53472744301684E-02	1.58276157363554E-02	1.58199348765909E-02	0.015196262721581	1.61394561715816E-02	0.016088466834279	1.54448448960871E-02	1.53616673866128E-02	1.55677558970588E-02	1.52075932970653E-02	1.54046666412464E-02	1.49107449034617E-02	1.52976347844259E-02	1.49526098213384E-02	1.53179500409947E-02	0.014678089581217	1.47054424483051E-02	1.50833990857878E-02	1.50520203330268E-02	1.48334803355199E-02	0.015097796712485	1.48921590679464E-02	1.49940803292409E-02	1.45936799768875E-02	1.42089945793358E-02	1.47786730240928E-02	1.52955735815497E-02	1.46206929185095E-02	1.36930582362007E-02	1.49302774542244E-02	1.48698526921964E-02	0.014126463652342	1.43035857400197E-02	1.39017090472297E-02	1.45294188098339E-02	1.44223122338827E-02	1.38672117525788E-02	0.014559252585355	1.43122147130562E-02	1.42736941180896E-02	1.40190916858517E-02	1.40429935184408E-02	1.43961031321417E-02	1.39614820210256E-02	1.37946478577454E-02	1.40988359323797E-02	1.35868624936397E-02	1.36300543416395E-02	1.35802105286781E-02	1.39327429951593E-02	1.33266429404078E-02	1.36787763906327E-02	1.34140375809653E-02	1.31386402546594E-02	0.013163562821073	1.27803586123611E-02	1.33737603310369E-02	1.35484638627807E-02	0.012871775116465	1.23209520028463E-02	1.19456855565961E-02	1.26883238794229E-02	1.27430195340289E-02	1.29647906408242E-02	1.30411496133594E-02	1.24259688705794E-02	1.18166019415432E-02	0.011330429261495	1.10577303231904E-02	1.07956468284767E-02	1.07666746704401E-02	1.09582249463696E-02	9.9410878843084E-03	1.11849684018317E-02	1.05647881860377E-02	9.51268142343032E-03	9.31770670748215E-03	9.39183571450793E-03	8.81270083330305E-03	7.90606034419065E-03	6.37564740687064E-03	8.49365058231596E-03	1.00074789306081E-02	9.30355601218563E-03	8.09249978671821E-03	7.94135031924591E-03	7.62887177124913E-03	7.7080589914207E-03	6.72201457955508E-03	6.9987940131751E-03	7.65059627358573E-03	6.30341988644698E-03	6.7405582460786E-03	7.12039161486599E-03	6.59700763051256E-03	6.25922989147383E-03	5.57361588381799E-03	4.76791004705915E-03	5.16893785676943E-03	5.16537347307915E-03	5.02227553594838E-03	4.87616379334574E-03	5.29461783745559E-03	0.004887420546103	4.75512148456227E-03	4.57818744849326E-03	4.30811529336199E-03	3.62982760138952E-03	4.33362091929591E-03	4.39895822127046E-03	4.04179689532115E-03	3.52827538689674E-03	4.06317861024216E-03	3.64074569456079E-03	3.1389218257651E-03	3.80976591118769E-03	3.24917737632133E-03	3.41264790025814E-03	3.15038382614611E-03	2.92037114656312E-03	2.98921527379308E-03	3.0878598862289E-03	3.05679976087906E-03	2.60555920003971E-03	2.76449933961582E-03	2.38091281989353E-03	2.88912909689979E-03	1.84381558982573E-03	1.91361735213984E-03	1.94523716908823E-03	1.91496394101879E-03	1.77331897828453E-03	1.90965382501986E-03	1.73676868894316E-03	1.33291381948129E-03	1.2599288862877E-03	1.51970890110808E-03	1.3773475397226E-03	1.36504473139327E-03	1.25520762039372E-03	1.41016131228478E-03	1.20710405149429E-03	8.94980872521486E-04	8.50586892011529E-04	1.08998554526582E-03	1.01439014229148E-03	1.02828443687968E-03	7.64230652828637E-04	1.27413216991149E-03	9.62284646912866E-04	7.64941084070716E-04	1.14900782459543E-03	8.48957169055701E-04	6.93768939633383E-04	1.07098697733942E-03	3.30461827895815E-04	5.96925268937655E-04	6.59893589108418E-04	4.37446953300231E-04	-2.12469320580322E-04	1.57840362937082E-04	-2.69029151548407E-04	-2.73641374659541E-04	-1.26972859827395E-03	-1.5040262778548E-03	-1.79122442695962E-03	-1.51325470041255E-03	-1.36770645502536E-03	-0.002409041458363	-2.0760434865684E-03	-1.72823444685603E-03	-2.47831635836598E-03	-2.93377865424584E-03	-1.91254739308018E-03	-2.29956839286307E-03	-2.84372999116866E-03	-3.33701367937748E-03	-2.03047456498094E-03	-1.52715210144459E-03	-2.85075511244194E-03	-2.37253491908021E-03	-1.94910693999625E-03	-2.0932633386746E-03	-1.50329673969929E-03	-1.87128586029796E-03	-1.23026450428916E-03	-1.73519044641474E-03	-2.96675313078447E-03	-2.15142361375798E-03	-1.6659557216315E-03	-1.73167045736358E-03	-9.66118084128908E-04	-1.50729933139159E-03	-2.03794798632046E-03	-2.09676799769316E-03	-2.39811835664217E-03	-1.91831498574804E-03	-2.34219784762623E-03	-1.9539834029438E-03	-1.51362584966799E-03	-2.20293392865828E-03	-2.04709500330555E-03	-1.52435287755957E-03	-1.43274186044696E-03	-1.80134416627356E-03	-1.64303041847271E-03	-1.52661855575001E-03	-2.27837222081407E-03	-1.38635238874238E-03	-1.83999465071785E-03	-1.49495883225911E-03	-1.39003028111433E-03	-1.29499604086967E-03	-7.71166756267655E-04	-5.80400586449336E-04	5.5836172036615E-05	-2.89799790203193E-04	-8.91798362347412E-04	-1.04406062246421E-03	-4.59504633882274E-04	-7.05006040535791E-04	-5.8827215191962E-04	-4.80054694339632E-04	-1.75623309960671E-04	-2.85426677340808E-04	-3.53402998929763E-04	-5.55522382536951E-04	-2.3135850977207E-04	-2.23125997517895E-04	-5.10326007722806E-04	-5.54546378140397E-04	-4.57982638677964E-04	-2.47785084951201E-04	-1.87579262001118E-04	-2.69208817907183E-05	-3.2488740162125E-04	3.59182750135665E-04	3.96507499835048E-04	2.10048597833144E-04	-5.76140485105079E-04	-3.69900958112839E-04	1.79459007434145E-04	-3.83821593791134E-04	-5.00640536031424E-04	-4.90327022904974E-04	3.3205387882404E-04	-1.86743126416658E-04	5.6706930359027E-04	-2.36656572710414E-04	-3.08236874964722E-03	-8.50533799782671E-03	-4.23056197608049E-03	9.92125003780566E-04	8.53377396257326E-04	-4.43875016536849E-05	9.09385393562003E-05	1.2514581553127E-04	-3.88794935550172E-04	-2.09927182772484E-04	4.1691569248947E-05	-4.00213555025061E-05	-2.43723582466611E-04	1.42920285634221E-04	-2.64932956930205E-04	2.15316028217611E-04	-4.08724571251173E-04	-7.81871949725037E-04	-5.7280803767766E-04	-4.60853550326181E-04	-3.95319259424331E-04	-9.82084565747753E-04	-1.03768993737343E-03	-1.11333045553945E-03	-1.09706304415226E-03	-6.88429970908241E-04	-7.74395194329759E-04	-1.09452383888591E-03	-8.77478479348998E-04	-5.39350495208006E-04	-5.90774700530767E-04	-5.73743600758396E-04	-9.72683133130518E-04	-1.05072217025042E-03	-7.6607225761961E-04	-1.33011832663904E-03	-1.17748278424969E-03	-1.46088145601784E-03	-1.07436555228288E-03	-7.3643292571881E-04	-8.61266415508199E-04	-2.44555619644055E-04	-8.90105105416581E-04	-1.58045099888028E-03	-1.19498588688586E-03	-7.99876847792222E-04	-5.55844359171343E-04	-1.20364077949415E-03	-1.12319131519065E-03	-1.13007129101659E-03	-1.07080079530443E-03	-1.33867371198662E-03	-1.36946556796284E-03	-1.46522826845475E-03	-9.63793908717113E-04	-1.09247602060775E-03	-8.99413642433981E-04	-1.11947881678126E-03	-1.32486222732406E-03	-1.91241067952145E-03	-1.10286361894532E-03	-1.32431469111312E-03	-1.07730939996545E-03	-8.8789105993959E-04	-1.37841337439984E-03	-1.24686123739622E-03	-1.4871077272671E-03	-1.90014826148998E-03	-1.27333979218264E-03	-1.6064242197665E-03	-1.39306402134246E-03	-2.02727588763185E-03	-1.42020643089511E-03	-1.60240627233359E-03	-2.04974157376344E-03	-1.41629412654858E-03	-1.74155780680412E-03	-1.9036743528708E-03	-2.18711055285942E-03	-2.53860178974879E-03	-2.15161533069109E-03	-1.8187685482544E-03	-2.51395319272486E-03	-1.83148384303615E-03	-2.65039035577208E-03	-2.54822888101348E-03	-1.50310061739817E-03	-1.47610328315402E-03	-1.73110795909084E-03	-1.66558915528058E-03	-1.81537276288663E-03	-1.48329945462496E-03	-1.55273632944918E-03	-1.88445931205328E-03	-1.86013904838944E-03	-2.54309648833735E-03	-2.11706076064544E-03	-2.58865251152159E-03	-2.38486397169231E-03	-2.82493346611372E-03	-2.70017018410843E-03	-2.94045533554272E-03	-3.16649431502151E-03	-3.3115052302482E-03	-2.57224724754694E-03	-3.13037263273561E-03	-3.33583813068469E-03	-2.93365681840185E-03	-2.90682900926593E-03	-3.40281803241639E-03	-3.80027725069642E-03	-3.66618678636922E-03	-3.10781746423592E-03	-2.97958647769198E-03	-3.69330631019288E-03	-3.18754975100487E-03	-3.87769174836677E-03	-3.4029966415374E-03	-3.30196264414625E-03	-3.49491580839813E-03	-2.8444364499366E-03	-2.86177681136044E-03	-3.53907488714585E-03	-4.04713201832967E-03	-4.21854934855271E-03	-3.46609979386307E-03	-3.92204650053363E-03	-3.3624399514913E-03	-4.06001165785113E-03	-4.01628361064664E-03	-3.67981338647112E-03	-4.60049248711571E-03	-4.35982908512091E-03	-3.92767991433626E-03	-4.31804253989429E-03	-4.20627664513624E-03	-4.20570670367868E-03	-4.13495654850826E-03	-3.94012062089528E-03	-5.13385954248585E-03	-5.18736419432009E-03	-4.74840805589249E-03	-3.42686254820707E-03	-4.20195667694336E-03	-3.27344197711028E-03	-0.004968187009236	-4.3881392853932E-03	-4.10116145089413E-03	-4.87914870979104E-03	-4.41673008809539E-03	-4.75071552031401E-03	-4.78258267984955E-03	-4.91413469358037E-03	-4.53922216082782E-03	-4.62488677523521E-03	-4.57055672396867E-03	-5.22959998511594E-03	-4.48239493647166E-03	-4.20066635455822E-03	-4.84977450904673E-03	-4.59046047208445E-03	-4.15576381123483E-03	-4.04997298225921E-03	-3.73159153774091E-03	-3.98466949449241E-03	-3.92613044243632E-03	-4.72677759012768E-03	-4.88189620921153E-03	-5.83585230062635E-03	-4.67132639809679E-03	-4.5191733415789E-03	-5.00613558959766E-03	-3.86057486012673E-03	-3.75842721860313E-03	-3.03089541264646E-03	-3.84270490502137E-03	-3.53828635534124E-03	-3.50421700314502E-03	-4.84643384606431E-03	-3.4762690181111E-03	-4.03131561903369E-03	-3.52479533652477E-03	-2.93740398061736E-03	-2.96707423930969E-03	-3.17753745675543E-03	-3.80553496102693E-03	-3.69026646736438E-03	-1.82747651605265E-03	-2.51393128018978E-03	-3.1341632470652E-03	-3.67247032598251E-03	-3.02510007071157E-03	-2.55427346357195E-03	-3.12716061426284E-03	-3.47834504893582E-03	-2.60716674239355E-03	-2.0708749173625E-03	-2.59181050805835E-03	-3.15743989516778E-03	-3.52453903942229E-03	-2.89365204716376E-03	-2.4138136342821E-03	-1.36856180477819E-03	-2.37760147433413E-03	-1.80159670320824E-03	-2.80130863169997E-03	-1.59381671801385E-03	-1.42667417217761E-03	-2.21871747415273E-03	-7.80102859926292E-04	-1.34656724827184E-03	-1.56520816872212E-03	-1.53171347804773E-03	-1.40201196348633E-03	-7.31145939412304E-04	-1.54554699003135E-03	-3.01869517291049E-03	-2.45214889821227E-03	-3.30863653017734E-03	-1.42878872330378E-03	-1.69179364938279E-03	-1.50222177278836E-03	-5.91235791031265E-04	-1.48813116429263E-03	-1.56825580249841E-03	-1.04996304614424E-03	-6.89940164356744E-04	-2.59937188363979E-03	-1.36808612473355E-03	-4.60786672413001E-04	-1.16304913257623E-04	-1.38855757310499E-03	7.14208630850072E-04	-5.75130192523341E-04	-1.97840635925756E-03	1.04363024191891E-03	-4.10734430047482E-04	-6.51468180978443E-04	-1.51618843804822E-03	-6.44924664080758E-04	-2.4199343008339E-04	1.44900494552447E-03	-2.47022307225198E-04	3.69355386545803E-04	-2.22620108961631E-03	1.40905376861967E-03	-2.44473847713514E-05	-2.00515825231674E-04	-6.62291441887952E-04	-1.42524004276943E-03	-2.3612847514466E-04	4.83636922615196E-04	1.05418213243446E-03	-1.17417033152274E-03	-8.52244091223999E-04	-5.00470723492234E-04	-2.39954118951023E-04	1.15746805486941E-03	8.07224703295159E-04	1.60566298812769E-03	7.51443867524118E-04	2.1411360228957E-03	-7.53814883475283E-04	1.87579094592242E-04	1.06365848724706E-03	1.47102751942799E-03	-1.43198384622363E-03	1.22081788113637E-03	1.32155354411638E-03	9.6212905175531E-04	3.15286031284612E-03	2.9409572236793E-03	1.22359395568931E-03	2.55777490441932E-03	-4.28144695177573E-04	1.80133116800736E-03	1.80507090320711E-03	-1.35586671750728E-03	2.37854425006248E-03	2.40959213599732E-03	4.1384203242778E-03	3.52215788117712E-05	5.31281152524443E-03	1.00434561854541E-03	1.79919289853794E-03	1.39645384849865E-03	4.76283438168295E-03	2.57188925613849E-03	1.78686459933465E-03	1.93015475020493E-03	-4.87737431310846E-03	4.77549484116276E-03	-2.62268795533048E-03	5.40928059058038E-03	2.73176216795336E-03	2.74731793523055E-03	2.60924717675361E-03	5.39703715188372E-03	-1.90058279403257E-03	4.82001911168932E-03	-1.20962333647007E-03	3.19574719215067E-03	1.54155091427217E-03	4.6655520280125E-03	2.80929522377168E-03	3.59489365292116E-03	3.77878057197323E-03	6.19888964852674E-03	1.14449324701326E-03	2.7496263153626E-03	3.86642033243188E-03	8.47584912446834E-03	4.46784379498943E-03	1.10213587609474E-02	6.42886358299799E-03	9.71565835505519E-03	3.19854463847389E-03	8.58195452392733E-03	2.59893021576992E-03	8.13484769617098E-03	1.72621301809943E-03	-3.46153786966984E-03	1.97218113716767E-03	9.88762955472965E-03	4.99684818070302E-03	1.40768298667104E-04	4.28610349143117E-03	2.67515144512898E-03	1.06033545551541E-03	-3.07184771553851E-04	5.48268655265185E-03	2.96046898308768E-03	6.68618076734257E-04	3.97732998820542E-03	7.25416718843833E-03	4.47067280299686E-03	-4.53700218602971E-04	5.57575078067371E-04	-1.17419724265507E-04	-1.01834590675999E-03	-1.44674610234326E-03	-1.79764191369469E-03	9.67686384672234E-03	1.61613506811759E-03	5.57855543301488E-03	2.05666670529783E-03	-2.84134725410736E-04	-1.55569339512854E-03	-1.19629912630201E-04	-1.75197478997388E-03	-2.75804523986652E-03	-5.45310271461323E-03	-1.05076747480617E-03	2.13904693357278E-03	-3.78838834226345E-03	8.61793555189866E-04	-1.64386064910102E-03	1.35754727967798E-04	2.99060502964949E-03	-6.97535650459307E-03	-1.26565167208829E-03	-2.04687452958176E-03	-3.0750289751614E-03	-1.88628215547465E-03	-6.31809405922042E-03	3.50018346074398E-03	-5.21403639423007E-03	-6.09861142248845E-03	-2.81102606512493E-03	-4.71324526489668E-03	-3.70458551697683E-03	-3.57790503972979E-03	5.30039943873164E-03	3.99745712389663E-04	-1.14000166182121E-02	-1.39865598710973E-02	-1.24343943095017E-02	-2.26682118230108E-03	-8.90093282341293E-03	-6.49214028696757E-03	-1.65784853206976E-02	7.5679616464456E-03	-2.88064022855179E-04	-2.2262449711635E-03	-7.30095576623791E-04	0.008903817651178	8.19518923584407E-03	-2.35781297354128E-03	-5.1705544074152E-03	-3.62501995554218E-03	8.42450793480424E-03	7.03372166508717E-03	-2.24979344030686E-03	-1.06898887683562E-02	1.96006041516864E-03	1.30110469728766E-02	-3.91477062855434E-03	1.00008690217922E-02	-1.95273033883276E-03	1.69859845910927E-02	2.19109153857138E-02	4.01006634153937E-03	-2.16143587153428E-03	2.7682043845907E-03	-1.49320363278538E-02	-6.5934321489415E-03	-1.25311976231253E-02	6.60263811428459E-03	-1.51315487092956E-02	5.94514932147843E-03	0.012142964085587	-4.10962945706944E-03	-6.81410042117149E-03	3.15500315516176E-02	-1.29621380249891E-02	8.66949112383568E-03	-3.34205935933704E-03	7.92554414970697E-03	-7.8648673141349E-03	1.05134238239826E-03	-1.11500789699358E-02	-1.18542993229164E-02	-3.38980786999943E-02	-4.6998702337977E-03	-2.80018295887168E-03	1.37259511896312E-02	7.43866346872151E-03	3.19805782080714E-02	2.49694891261443E-02	-8.78472563278041E-04	-2.91646672665754E-02	-0.023450042523107	-2.44635031114506E-02	0.017486485693682	2.52627779664545E-03	6.67087673212824E-03	1.70471378391044E-02	-9.0556290219313E-03	-1.02822632666453E-02	1.27112239154639E-02	1.38270798750622E-02	-8.6409008322239E-03	-1.44376447172234E-03	-1.11115651372234E-02	2.85463222559109E-02	6.39083039068115E-03
