di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.415861 	0.055725 	0.011296 	0.034764 	0.001788 	0.415410 	 0.000440 
0.414079 	0.055568 	0.011062 	0.035787 	0.001744 	0.413661 	 0.000414 
0.401636 	0.056481 	0.012025 	0.034591 	0.001792 	0.401194 	 0.000445 
0.414977 	0.054397 	0.011971 	0.032539 	0.001706 	0.414511 	 0.000445 
0.415671 	0.058015 	0.011555 	0.036789 	0.001905 	0.415180 	 0.000482 
0.407965 	0.058828 	0.013604 	0.035245 	0.001971 	0.407525 	 0.000422 
0.410325 	0.059690 	0.012647 	0.037316 	0.001936 	0.409856 	 0.000459 
0.409440 	0.061939 	0.013325 	0.038626 	0.002029 	0.408960 	 0.000479 
0.413893 	0.054122 	0.011308 	0.034822 	0.001644 	0.413445 	 0.000442 
0.411756 	0.058167 	0.012021 	0.036303 	0.002050 	0.411281 	 0.000484 
0.408799 	0.060906 	0.013495 	0.037178 	0.002020 	0.408333 	 0.000452 
0.407569 	0.064449 	0.013583 	0.040360 	0.002248 	0.407080 	 0.000479 
0.409646 	0.053771 	0.011010 	0.033155 	0.001698 	0.409193 	 0.000461 
0.416835 	0.058614 	0.012117 	0.036467 	0.001931 	0.416336 	 0.000497 
0.399821 	0.053922 	0.011535 	0.033304 	0.001781 	0.399380 	 0.000440 
0.415532 	0.055301 	0.011234 	0.035177 	0.001804 	0.415077 	 0.000459 
0.408816 	0.054818 	0.011704 	0.034411 	0.001736 	0.408352 	 0.000458 
0.408712 	0.059164 	0.013200 	0.036397 	0.002059 	0.408272 	 0.000436 
0.402066 	0.057825 	0.012294 	0.035981 	0.001924 	0.401600 	 0.000467 
0.411680 	0.054045 	0.011697 	0.033266 	0.001632 	0.411197 	 0.000468 
0.407962 	0.055626 	0.011627 	0.035160 	0.001810 	0.407473 	 0.000493 
0.408622 	0.054415 	0.011566 	0.034298 	0.001604 	0.408152 	 0.000473 
0.414103 	0.058469 	0.012817 	0.035424 	0.001800 	0.413644 	 0.000443 
0.411033 	0.055211 	0.012523 	0.032931 	0.001634 	0.410572 	 0.000452 
0.412041 	0.054491 	0.011725 	0.034129 	0.001618 	0.411601 	 0.000423 
0.404942 	0.057908 	0.011143 	0.036982 	0.001861 	0.404432 	 0.000503 
0.410461 	0.058297 	0.011676 	0.037288 	0.001931 	0.409948 	 0.000509 
0.403849 	0.057280 	0.013522 	0.033910 	0.001888 	0.403410 	 0.000420 
0.407605 	0.055336 	0.011883 	0.035116 	0.001770 	0.407124 	 0.000478 
0.405034 	0.056703 	0.011586 	0.035405 	0.001783 	0.404545 	 0.000487 
0.410481 	0.058796 	0.012761 	0.035859 	0.001969 	0.409981 	 0.000507 
0.423855 	0.057366 	0.011711 	0.036529 	0.001806 	0.423383 	 0.000464 
0.416754 	0.052834 	0.010351 	0.032760 	0.001647 	0.416260 	 0.000500 
0.403020 	0.057621 	0.011917 	0.036454 	0.001889 	0.402542 	 0.000477 
0.416830 	0.057585 	0.012101 	0.035519 	0.001816 	0.416324 	 0.000506 
0.405457 	0.066048 	0.014772 	0.039897 	0.002224 	0.404956 	 0.000507 
0.409075 	0.059953 	0.012969 	0.036920 	0.002011 	0.408589 	 0.000476 
0.419560 	0.056932 	0.013067 	0.033582 	0.001787 	0.419108 	 0.000436 
0.407425 	0.061032 	0.013900 	0.037460 	0.002024 	0.406980 	 0.000436 
0.417800 	0.059596 	0.014162 	0.035678 	0.001929 	0.417388 	 0.000403 
0.420101 	0.061294 	0.012708 	0.038422 	0.002002 	0.419581 	 0.000503 
0.408181 	0.057879 	0.012738 	0.034905 	0.001869 	0.407698 	 0.000486 
0.390519 	0.063729 	0.013733 	0.039022 	0.002211 	0.390007 	 0.000530 
0.411930 	0.057374 	0.012366 	0.036020 	0.001822 	0.411470 	 0.000469 
0.394320 	0.062185 	0.013498 	0.037284 	0.002248 	0.393837 	 0.000488 
0.403916 	0.063618 	0.013708 	0.038403 	0.002252 	0.403401 	 0.000516 
0.390963 	0.062628 	0.013914 	0.037734 	0.002212 	0.390455 	 0.000514 
0.392963 	0.059950 	0.012862 	0.037175 	0.002004 	0.392479 	 0.000491 
0.395397 	0.060127 	0.012402 	0.037036 	0.002051 	0.394883 	 0.000507 
0.394852 	0.061037 	0.013178 	0.036935 	0.002078 	0.394367 	 0.000509 
0.393601 	0.063387 	0.013660 	0.038539 	0.002259 	0.393085 	 0.000520 
