0.307067 	-0.008691 	-0.003758 	0.000036 	-0.002821 	0.311056 	 -0.001885 
0.392476 	0.019557 	0.002295 	0.014057 	-0.001048 	0.391254 	 0.000624 
0.391254 	-0.001996 	-0.003008 	0.005968 	-0.002315 	0.395827 	 -0.002195 
0.436850 	0.022184 	0.003107 	0.014576 	-0.000702 	0.436432 	 0.001357 
0.214853 	0.005985 	0.001574 	0.005203 	-0.001497 	0.215773 	 -0.001483 
0.307162 	0.009650 	0.002722 	0.007517 	-0.001158 	0.308224 	 -0.000416 
0.306379 	0.030657 	0.007067 	0.017194 	0.000102 	0.304674 	 0.001142 
0.242453 	0.020077 	0.005287 	0.012020 	-0.000525 	0.242897 	 -0.000335 
0.321458 	0.021807 	0.005896 	0.012960 	-0.000242 	0.321664 	 0.000253 
0.294966 	0.025100 	0.006292 	0.013763 	-0.000426 	0.295656 	 0.000971 
0.272568 	0.041385 	0.010239 	0.020079 	0.000498 	0.268382 	 0.002997 
0.251664 	0.027972 	0.008959 	0.012071 	-0.000270 	0.248090 	 0.002265 
0.276337 	0.050535 	0.013781 	0.024567 	0.001378 	0.273150 	 0.002793 
0.158538 	0.042434 	0.013908 	0.017246 	0.000668 	0.155414 	 0.002812 
0.279253 	0.021101 	0.005850 	0.012370 	-0.000686 	0.278885 	 0.000247 
0.212637 	0.017155 	0.006494 	0.008112 	-0.000778 	0.212619 	 0.000017 
0.239935 	0.030103 	0.009140 	0.015454 	0.000075 	0.239602 	 0.000222 
0.257590 	0.035685 	0.010519 	0.017393 	0.000357 	0.256168 	 0.001593 
0.244041 	0.025229 	0.008745 	0.012569 	-0.000365 	0.242934 	 0.000446 
0.205621 	0.017076 	0.007155 	0.007581 	-0.000950 	0.204577 	 0.000322 
0.315951 	0.035649 	0.010826 	0.018452 	0.000452 	0.313678 	 0.001406 
0.375875 	0.055559 	0.014129 	0.029547 	0.001969 	0.373428 	 0.001957 
0.355570 	0.047208 	0.012239 	0.026232 	0.001313 	0.354089 	 0.000875 
0.202248 	0.044891 	0.014448 	0.019804 	0.000731 	0.198997 	 0.002940 
0.265612 	0.061980 	0.017026 	0.030498 	0.002060 	0.261164 	 0.002729 
0.258551 	0.069523 	0.019388 	0.033109 	0.002523 	0.253326 	 0.003641 
0.163949 	0.026900 	0.010401 	0.011402 	-0.000243 	0.163014 	 0.000594 
0.185582 	0.040369 	0.013191 	0.017612 	0.000710 	0.183091 	 0.001871 
0.358792 	0.061763 	0.016100 	0.032184 	0.002293 	0.354760 	 0.002466 
0.247691 	0.028335 	0.009947 	0.013334 	-0.000152 	0.247245 	 0.000989 
0.233623 	0.041308 	0.013808 	0.018220 	0.001215 	0.230380 	 0.001756 
0.222937 	0.038105 	0.012559 	0.018214 	0.000726 	0.220326 	 0.001044 
0.257784 	0.046158 	0.013985 	0.023576 	0.001266 	0.255428 	 0.001297 
0.110024 	0.011259 	0.008613 	0.002070 	-0.001029 	0.109172 	 0.000008 
0.214773 	0.036923 	0.013085 	0.015502 	0.000569 	0.211625 	 0.002106 
0.165991 	0.040573 	0.014348 	0.017731 	0.000886 	0.163171 	 0.001159 
0.256680 	0.021487 	0.009156 	0.010073 	-0.000333 	0.255471 	 0.000371 
0.208054 	0.052459 	0.017056 	0.023459 	0.001637 	0.204589 	 0.002801 
0.174661 	0.034342 	0.013223 	0.014668 	0.000613 	0.172722 	 0.000938 
0.199110 	0.041087 	0.014236 	0.018736 	0.000919 	0.197713 	 0.001295 
0.291852 	0.042490 	0.013774 	0.020610 	0.001390 	0.290783 	 0.001344 
0.173200 	0.037001 	0.014570 	0.014158 	0.000792 	0.169383 	 0.001876 
0.213630 	0.032447 	0.012104 	0.015071 	0.000562 	0.212627 	 0.000157 
