0.449067 	0.009136 	-0.002986 	0.010004 	-0.000383 	0.449001 	 0.000049 
0.444911 	0.021930 	-0.000094 	0.018236 	0.000210 	0.444821 	 0.000086 
0.449456 	0.015760 	-0.000833 	0.013472 	-0.000088 	0.449373 	 0.000070 
0.447244 	0.023470 	0.000961 	0.018183 	0.000277 	0.447152 	 0.000084 
0.441523 	0.028635 	0.002944 	0.020522 	0.000525 	0.441435 	 0.000077 
0.450457 	0.021659 	0.000335 	0.017568 	0.000212 	0.450357 	 0.000092 
0.456667 	0.023050 	-0.000027 	0.019115 	0.000288 	0.456548 	 0.000115 
0.458507 	0.021324 	0.000258 	0.017032 	0.000204 	0.458407 	 0.000087 
0.444491 	0.029417 	0.002497 	0.021675 	0.000548 	0.444391 	 0.000095 
0.450705 	0.025073 	0.001896 	0.018647 	0.000407 	0.450594 	 0.000099 
0.434162 	0.028930 	0.002880 	0.020843 	0.000523 	0.434065 	 0.000086 
0.451121 	0.029886 	0.002793 	0.021911 	0.000603 	0.451005 	 0.000108 
0.443497 	0.029025 	0.002302 	0.021272 	0.000520 	0.443385 	 0.000102 
0.452641 	0.028321 	0.002089 	0.021358 	0.000547 	0.452524 	 0.000109 
0.442451 	0.037567 	0.003927 	0.027289 	0.000949 	0.442317 	 0.000136 
0.448332 	0.028766 	0.002535 	0.020981 	0.000533 	0.448211 	 0.000112 
0.460536 	0.023153 	0.000592 	0.018284 	0.000294 	0.460415 	 0.000107 
0.455872 	0.024199 	0.001279 	0.018255 	0.000313 	0.455763 	 0.000093 
0.456677 	0.031191 	0.002139 	0.023562 	0.000651 	0.456543 	 0.000131 
0.468799 	0.020295 	-0.000129 	0.016558 	0.000164 	0.468678 	 0.000106 
0.461123 	0.023968 	0.000390 	0.019222 	0.000326 	0.460988 	 0.000127 
0.454690 	0.029280 	0.002552 	0.021306 	0.000556 	0.454564 	 0.000115 
0.453166 	0.028224 	0.001726 	0.021321 	0.000509 	0.453028 	 0.000131 
0.446120 	0.036073 	0.004823 	0.024786 	0.000866 	0.446005 	 0.000108 
0.445304 	0.029404 	0.002948 	0.021016 	0.000553 	0.445180 	 0.000113 
0.471683 	0.023880 	-0.000397 	0.020204 	0.000370 	0.471528 	 0.000152 
0.444679 	0.034711 	0.003933 	0.024162 	0.000782 	0.444543 	 0.000129 
0.458446 	0.028289 	0.001593 	0.021348 	0.000523 	0.458309 	 0.000131 
0.463639 	0.031473 	0.000949 	0.025275 	0.000718 	0.463464 	 0.000180 
0.456920 	0.031493 	0.001999 	0.023832 	0.000673 	0.456773 	 0.000144 
0.464845 	0.029098 	0.001947 	0.021861 	0.000583 	0.464700 	 0.000138 
0.473385 	0.020904 	-0.000471 	0.017222 	0.000184 	0.473243 	 0.000131 
0.458145 	0.032659 	0.003585 	0.022938 	0.000702 	0.458023 	 0.000114 
0.459068 	0.033000 	0.002674 	0.024748 	0.000757 	0.458920 	 0.000145 
0.478043 	0.024334 	0.000633 	0.019199 	0.000371 	0.477890 	 0.000144 
0.471718 	0.025148 	0.000899 	0.019595 	0.000393 	0.471573 	 0.000135 
0.459406 	0.034771 	0.004045 	0.024402 	0.000825 	0.459264 	 0.000133 
0.461558 	0.030429 	0.002649 	0.022220 	0.000600 	0.461423 	 0.000125 
0.465155 	0.033868 	0.003004 	0.024753 	0.000801 	0.464997 	 0.000151 
0.468404 	0.030182 	0.001648 	0.023129 	0.000615 	0.468248 	 0.000151 
0.466727 	0.028751 	0.001455 	0.021928 	0.000543 	0.466575 	 0.000143 
0.467948 	0.026250 	0.001801 	0.019278 	0.000417 	0.467808 	 0.000123 
0.455556 	0.039909 	0.005254 	0.027718 	0.001079 	0.455406 	 0.000147 
0.466450 	0.031462 	0.001872 	0.023819 	0.000690 	0.466277 	 0.000166 
0.464058 	0.035469 	0.003637 	0.025493 	0.000841 	0.463905 	 0.000149 
0.420161 	0.041391 	0.006657 	0.028049 	0.001250 	0.419989 	 0.000170 
0.401115 	0.050682 	0.009130 	0.033319 	0.001650 	0.400952 	 0.000166 
