di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.400512 	0.063979 	0.014845 	0.038905 	0.002186 	0.400036 	 0.000481 
0.389515 	0.066233 	0.014774 	0.039564 	0.002338 	0.388997 	 0.000538 
0.379640 	0.061703 	0.013438 	0.037868 	0.002122 	0.379137 	 0.000513 
0.397046 	0.064460 	0.014468 	0.039039 	0.002268 	0.396537 	 0.000522 
0.380604 	0.066319 	0.014997 	0.039863 	0.002342 	0.380102 	 0.000517 
0.397937 	0.062409 	0.013194 	0.038003 	0.002155 	0.397433 	 0.000511 
0.393341 	0.064185 	0.014859 	0.037080 	0.002288 	0.392829 	 0.000522 
0.386827 	0.059590 	0.014728 	0.034146 	0.002023 	0.386379 	 0.000448 
0.399244 	0.060849 	0.013686 	0.036383 	0.002093 	0.398757 	 0.000494 
0.382293 	0.065106 	0.014887 	0.038349 	0.002361 	0.381781 	 0.000508 
0.376764 	0.064443 	0.015142 	0.037759 	0.002276 	0.376248 	 0.000526 
0.389178 	0.066142 	0.015460 	0.039763 	0.002396 	0.388689 	 0.000471 
0.397548 	0.061887 	0.013629 	0.037508 	0.002081 	0.397050 	 0.000496 
0.390496 	0.064969 	0.014661 	0.038459 	0.002321 	0.389997 	 0.000516 
0.387287 	0.067491 	0.016276 	0.039474 	0.002444 	0.386803 	 0.000488 
0.401679 	0.062818 	0.013737 	0.038310 	0.002166 	0.401166 	 0.000508 
0.394676 	0.064411 	0.014218 	0.038659 	0.002312 	0.394140 	 0.000542 
0.387244 	0.068168 	0.016154 	0.041028 	0.002467 	0.386761 	 0.000485 
0.387900 	0.061730 	0.014252 	0.035936 	0.002213 	0.387405 	 0.000499 
0.394712 	0.064175 	0.014771 	0.038102 	0.002255 	0.394215 	 0.000510 
0.381515 	0.063913 	0.015654 	0.037610 	0.002289 	0.381048 	 0.000496 
0.392082 	0.060754 	0.013550 	0.036317 	0.002146 	0.391584 	 0.000498 
0.382709 	0.066333 	0.014885 	0.040292 	0.002468 	0.382195 	 0.000526 
0.392991 	0.061972 	0.013507 	0.037219 	0.002080 	0.392489 	 0.000504 
0.382922 	0.065592 	0.015925 	0.038048 	0.002401 	0.382429 	 0.000508 
0.380266 	0.064111 	0.014598 	0.038094 	0.002254 	0.379781 	 0.000484 
0.388923 	0.061928 	0.015090 	0.034155 	0.002168 	0.388439 	 0.000486 
0.385259 	0.063803 	0.015472 	0.037078 	0.002250 	0.384798 	 0.000454 
0.452221 	0.009980 	-0.001324 	0.008834 	-0.000239 	0.452193 	 0.000010 
0.470722 	0.009051 	-0.000723 	0.006609 	-0.000256 	0.470691 	 0.000003 
0.452744 	0.020506 	0.002108 	0.013946 	0.000311 	0.452690 	 0.000058 
0.461709 	0.012893 	-0.000703 	0.010430 	-0.000052 	0.461708 	 -0.000015 
0.467320 	0.015987 	0.000158 	0.012873 	0.000079 	0.467262 	 0.000048 
0.463522 	0.016933 	0.000495 	0.013019 	0.000034 	0.463526 	 -0.000007 
0.471396 	0.016276 	-0.000932 	0.014571 	0.000102 	0.471337 	 0.000053 
0.468663 	0.014221 	-0.000354 	0.011272 	0.000058 	0.468583 	 0.000057 
0.466319 	0.014669 	-0.000798 	0.012725 	-0.000056 	0.466289 	 0.000017 
0.459005 	0.018052 	0.000490 	0.014209 	0.000191 	0.458940 	 0.000044 
0.470247 	0.017548 	0.000638 	0.014131 	0.000119 	0.470215 	 0.000006 
0.474389 	0.017965 	-0.000117 	0.015032 	0.000119 	0.474321 	 0.000047 
0.470472 	0.019035 	-0.000095 	0.015281 	0.000234 	0.470381 	 0.000084 
0.462317 	0.023607 	0.000978 	0.018334 	0.000411 	0.462216 	 0.000092 
0.468580 	0.025793 	0.002905 	0.018560 	0.000431 	0.468535 	 0.000028 
0.476305 	0.015895 	-0.000261 	0.012613 	0.000043 	0.476211 	 0.000078 
0.465053 	0.023658 	0.001794 	0.017798 	0.000477 	0.464936 	 0.000099 
0.473534 	0.021687 	0.000989 	0.017163 	0.000402 	0.473430 	 0.000094 
0.475758 	0.019609 	0.001177 	0.014894 	0.000179 	0.475701 	 0.000030 
0.479131 	0.022070 	0.001010 	0.016798 	0.000379 	0.479010 	 0.000085 
0.469260 	0.021891 	0.000704 	0.018280 	0.000302 	0.469158 	 0.000107 
0.472457 	0.022061 	0.001519 	0.015890 	0.000312 	0.472359 	 0.000080 
0.486555 	0.013625 	-0.000931 	0.010902 	-0.000182 	0.486473 	 0.000051 
0.466070 	0.028135 	0.002804 	0.021254 	0.000604 	0.465967 	 0.000100 
0.464987 	0.024702 	0.001181 	0.018997 	0.000315 	0.464842 	 0.000139 
0.460031 	0.032692 	0.004091 	0.023172 	0.000844 	0.459875 	 0.000145 
0.465139 	0.028025 	0.002626 	0.019931 	0.000628 	0.465017 	 0.000114 
0.456913 	0.029433 	0.002371 	0.022582 	0.000689 	0.456767 	 0.000163 
0.467585 	0.035117 	0.003483 	0.026296 	0.000857 	0.467442 	 0.000145 
0.477886 	0.025926 	0.000762 	0.020769 	0.000524 	0.477739 	 0.000143 
0.467488 	0.027111 	0.002699 	0.020120 	0.000372 	0.467359 	 0.000120 
0.473700 	0.025779 	0.001380 	0.020137 	0.000456 	0.473544 	 0.000161 
0.473458 	0.029396 	0.001909 	0.022800 	0.000538 	0.473267 	 0.000210 
0.460003 	0.034704 	0.004421 	0.025364 	0.000843 	0.459856 	 0.000136 
0.463570 	0.033057 	0.002780 	0.024914 	0.000758 	0.463357 	 0.000237 
0.463384 	0.027536 	0.002922 	0.020370 	0.000495 	0.463246 	 0.000142 
0.459871 	0.032062 	0.004356 	0.022801 	0.000750 	0.459727 	 0.000141 
0.479373 	0.028482 	0.003329 	0.020252 	0.000532 	0.479229 	 0.000154 
0.474048 	0.036736 	0.003205 	0.027526 	0.000952 	0.473818 	 0.000220 
0.464213 	0.033861 	0.003510 	0.025630 	0.000829 	0.464063 	 0.000157 
0.469548 	0.032892 	0.004116 	0.023763 	0.000813 	0.469385 	 0.000160 
0.459259 	0.031376 	0.003500 	0.023128 	0.000684 	0.459091 	 0.000161 
0.467727 	0.037996 	0.004979 	0.027334 	0.000993 	0.467550 	 0.000179 
0.465946 	0.038803 	0.005068 	0.028199 	0.001063 	0.465756 	 0.000192 
0.462991 	0.038655 	0.005396 	0.026738 	0.001089 	0.462754 	 0.000261 
0.426624 	0.032502 	0.003418 	0.023981 	0.000779 	0.426450 	 0.000178 
0.424937 	0.035588 	0.004451 	0.025488 	0.000980 	0.424786 	 0.000150 
0.430318 	0.037447 	0.005921 	0.025511 	0.001035 	0.430182 	 0.000139 
0.433697 	0.040430 	0.005137 	0.029223 	0.001238 	0.433512 	 0.000191 
0.436551 	0.035400 	0.005167 	0.024177 	0.000992 	0.436401 	 0.000129 
0.420663 	0.035771 	0.005440 	0.023873 	0.001014 	0.420534 	 0.000136 
0.419045 	0.043971 	0.006252 	0.030871 	0.001343 	0.418864 	 0.000186 
0.424397 	0.039334 	0.006185 	0.027257 	0.001094 	0.424260 	 0.000120 
0.417817 	0.039807 	0.006099 	0.027784 	0.001184 	0.417643 	 0.000184 
0.425396 	0.039917 	0.006645 	0.027857 	0.001167 	0.425240 	 0.000162 
0.420994 	0.044209 	0.006888 	0.030574 	0.001382 	0.420816 	 0.000184 
0.425631 	0.047061 	0.007646 	0.031533 	0.001573 	0.425441 	 0.000192 
0.421626 	0.038199 	0.007313 	0.023557 	0.001117 	0.421465 	 0.000142 
0.429325 	0.036432 	0.005104 	0.025154 	0.000982 	0.429182 	 0.000130 
0.414413 	0.041240 	0.007031 	0.028083 	0.001181 	0.414241 	 0.000181 
0.421509 	0.046900 	0.007963 	0.031835 	0.001481 	0.421333 	 0.000182 
0.425937 	0.042946 	0.007159 	0.028855 	0.001293 	0.425770 	 0.000167 
0.415167 	0.042383 	0.006219 	0.028273 	0.001352 	0.414944 	 0.000216 
0.421365 	0.044845 	0.007091 	0.029742 	0.001429 	0.421152 	 0.000202 
0.418205 	0.046803 	0.008979 	0.029766 	0.001542 	0.418023 	 0.000176 
0.424088 	0.040272 	0.006564 	0.026340 	0.001284 	0.423901 	 0.000180 
0.423079 	0.044560 	0.007375 	0.029563 	0.001513 	0.422909 	 0.000159 
0.418515 	0.043460 	0.006577 	0.029615 	0.001295 	0.418314 	 0.000207 
0.423942 	0.044013 	0.006925 	0.029784 	0.001338 	0.423721 	 0.000234 
0.415766 	0.045967 	0.008247 	0.031105 	0.001475 	0.415594 	 0.000183 
0.406896 	0.050631 	0.008893 	0.033304 	0.001710 	0.406678 	 0.000226 
0.424661 	0.046861 	0.007212 	0.031803 	0.001541 	0.424451 	 0.000213 
0.427574 	0.046960 	0.007627 	0.031370 	0.001515 	0.427359 	 0.000217 
0.423662 	0.046405 	0.008291 	0.030706 	0.001528 	0.423492 	 0.000155 
0.403689 	0.048922 	0.008910 	0.032726 	0.001567 	0.403501 	 0.000181 
0.420127 	0.048626 	0.007482 	0.034043 	0.001602 	0.419883 	 0.000260 
0.403228 	0.049753 	0.009791 	0.030933 	0.001746 	0.403045 	 0.000168 
0.426907 	0.047185 	0.008710 	0.030445 	0.001489 	0.426740 	 0.000150 
0.409533 	0.049528 	0.009376 	0.032206 	0.001643 	0.409330 	 0.000203 
0.428865 	0.045984 	0.007251 	0.031721 	0.001439 	0.428673 	 0.000189 
0.416996 	0.048942 	0.009384 	0.032154 	0.001690 	0.416801 	 0.000175 
0.416544 	0.049929 	0.009164 	0.032447 	0.001715 	0.416349 	 0.000185 
0.424799 	0.041730 	0.006863 	0.027434 	0.001306 	0.424641 	 0.000141 
0.418742 	0.045003 	0.007718 	0.030472 	0.001348 	0.418542 	 0.000218 
0.413590 	0.051069 	0.008706 	0.034855 	0.001790 	0.413394 	 0.000201 
0.419144 	0.045815 	0.007639 	0.030818 	0.001536 	0.418951 	 0.000195 
0.422119 	0.047763 	0.008795 	0.030172 	0.001455 	0.421909 	 0.000203 
0.430766 	0.050890 	0.009070 	0.033561 	0.001584 	0.430555 	 0.000214 
0.415964 	0.048942 	0.008690 	0.031774 	0.001618 	0.415731 	 0.000217 
0.415107 	0.051067 	0.008885 	0.034308 	0.001658 	0.414877 	 0.000260 
0.422576 	0.047792 	0.007811 	0.031758 	0.001578 	0.422358 	 0.000198 
0.418333 	0.050375 	0.009033 	0.032972 	0.001646 	0.418120 	 0.000210 
0.421420 	0.048422 	0.008897 	0.030879 	0.001590 	0.421224 	 0.000183 
0.419547 	0.054628 	0.010431 	0.035283 	0.001874 	0.419359 	 0.000182 
0.425660 	0.059972 	0.009980 	0.040284 	0.002137 	0.425422 	 0.000249 
0.422628 	0.051517 	0.008803 	0.034353 	0.001674 	0.422394 	 0.000232 
0.411675 	0.054124 	0.009757 	0.035089 	0.001834 	0.411417 	 0.000266 
0.418136 	0.056865 	0.011167 	0.037100 	0.001951 	0.417940 	 0.000192 
0.424146 	0.056651 	0.009558 	0.038218 	0.001922 	0.423899 	 0.000258 
0.419625 	0.056652 	0.010433 	0.037400 	0.001840 	0.419374 	 0.000249 
0.417362 	0.058266 	0.010280 	0.038320 	0.002038 	0.417089 	 0.000277 
0.421425 	0.056034 	0.009874 	0.037132 	0.001958 	0.421175 	 0.000241 
0.416690 	0.055249 	0.009590 	0.036889 	0.001916 	0.416447 	 0.000236 
0.424603 	0.054377 	0.009153 	0.036740 	0.001877 	0.424371 	 0.000229 
0.424094 	0.054102 	0.009842 	0.035752 	0.001893 	0.423869 	 0.000222 
0.422208 	0.052688 	0.009663 	0.035025 	0.001728 	0.421965 	 0.000231 
0.417675 	0.051201 	0.008588 	0.033821 	0.001678 	0.417434 	 0.000231 
0.419060 	0.055987 	0.010136 	0.036972 	0.001965 	0.418810 	 0.000229 
0.418406 	0.055345 	0.010313 	0.035947 	0.001929 	0.418202 	 0.000204 
0.416043 	0.057003 	0.009737 	0.038623 	0.002080 	0.415781 	 0.000269 
0.425885 	0.057042 	0.009199 	0.039527 	0.001974 	0.425640 	 0.000254 
0.420786 	0.055623 	0.009607 	0.037155 	0.001925 	0.420580 	 0.000192 
