di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.418781 	0.058556 	0.011881 	0.036421 	0.002056 	0.418414 	 0.000375 
0.427960 	0.059586 	0.011955 	0.037205 	0.002117 	0.427565 	 0.000404 
0.416399 	0.059693 	0.011774 	0.036762 	0.002149 	0.416008 	 0.000410 
0.425959 	0.059826 	0.012156 	0.037241 	0.002133 	0.425560 	 0.000407 
0.425610 	0.060717 	0.011960 	0.037650 	0.002183 	0.425206 	 0.000422 
0.419208 	0.060604 	0.012575 	0.037532 	0.002181 	0.418816 	 0.000400 
0.413133 	0.060531 	0.012189 	0.037085 	0.002209 	0.412727 	 0.000427 
0.417295 	0.060366 	0.011849 	0.037189 	0.002173 	0.416909 	 0.000406 
0.423861 	0.060532 	0.011975 	0.037493 	0.002179 	0.423466 	 0.000413 
0.419304 	0.060656 	0.011907 	0.037346 	0.002195 	0.418910 	 0.000415 
0.368601 	0.034588 	0.005397 	0.022712 	0.000802 	0.368535 	 0.000076 
0.374990 	0.035990 	0.005638 	0.023607 	0.000903 	0.374877 	 0.000121 
0.388661 	0.036447 	0.005389 	0.024312 	0.000868 	0.388549 	 0.000118 
0.369683 	0.035170 	0.005727 	0.023148 	0.000835 	0.369590 	 0.000097 
0.387866 	0.036623 	0.005780 	0.024488 	0.000872 	0.387746 	 0.000122 
0.385946 	0.036330 	0.005386 	0.024101 	0.000895 	0.385841 	 0.000115 
0.381397 	0.037388 	0.005986 	0.024635 	0.000944 	0.381272 	 0.000131 
0.374520 	0.037980 	0.006237 	0.024701 	0.001005 	0.374398 	 0.000131 
0.391058 	0.037730 	0.005666 	0.024966 	0.000958 	0.390939 	 0.000130 
0.381073 	0.038194 	0.006162 	0.024933 	0.000984 	0.380961 	 0.000122 
0.393948 	0.038142 	0.005548 	0.025307 	0.000984 	0.393810 	 0.000148 
0.405444 	0.038826 	0.005783 	0.026127 	0.000968 	0.405289 	 0.000159 
0.400529 	0.037875 	0.005330 	0.025263 	0.000939 	0.400408 	 0.000132 
0.392704 	0.040157 	0.006398 	0.026280 	0.001081 	0.392563 	 0.000151 
0.398120 	0.039745 	0.006063 	0.026209 	0.001052 	0.397984 	 0.000147 
0.383943 	0.039663 	0.006500 	0.025808 	0.001090 	0.383790 	 0.000163 
0.403268 	0.040811 	0.006194 	0.026950 	0.001076 	0.403112 	 0.000165 
0.396599 	0.040219 	0.006270 	0.026494 	0.001073 	0.396445 	 0.000161 
0.404688 	0.042065 	0.006580 	0.027648 	0.001162 	0.404511 	 0.000185 
0.402282 	0.042780 	0.006753 	0.027971 	0.001223 	0.402098 	 0.000196 
0.408181 	0.040391 	0.006140 	0.026988 	0.001054 	0.408012 	 0.000174 
0.404213 	0.041675 	0.006395 	0.027445 	0.001124 	0.404054 	 0.000167 
0.397266 	0.042722 	0.006949 	0.027783 	0.001223 	0.397088 	 0.000189 
0.409928 	0.041626 	0.006193 	0.027529 	0.001132 	0.409775 	 0.000166 
0.404411 	0.043162 	0.006744 	0.028265 	0.001234 	0.404234 	 0.000189 
0.413541 	0.043048 	0.006738 	0.028467 	0.001197 	0.413342 	 0.000206 
0.400929 	0.042200 	0.006543 	0.027673 	0.001185 	0.400766 	 0.000175 
0.399011 	0.042390 	0.006697 	0.027741 	0.001210 	0.398841 	 0.000181 
0.417338 	0.044594 	0.006791 	0.029333 	0.001304 	0.417130 	 0.000221 
0.410223 	0.043417 	0.006652 	0.028539 	0.001249 	0.410025 	 0.000211 
0.412665 	0.044830 	0.007079 	0.029347 	0.001297 	0.412468 	 0.000208 
0.410359 	0.044252 	0.007177 	0.029023 	0.001273 	0.410152 	 0.000215 
0.411563 	0.044178 	0.007080 	0.029033 	0.001258 	0.411360 	 0.000211 
0.424587 	0.045850 	0.007201 	0.030184 	0.001344 	0.424350 	 0.000247 
0.407212 	0.045933 	0.007625 	0.029783 	0.001396 	0.406993 	 0.000231 
0.411470 	0.044859 	0.007339 	0.029348 	0.001307 	0.411254 	 0.000224 
0.413582 	0.046055 	0.007579 	0.030014 	0.001370 	0.413361 	 0.000229 
0.417924 	0.046426 	0.007368 	0.030326 	0.001411 	0.417705 	 0.000232 
0.420569 	0.047650 	0.007610 	0.031056 	0.001452 	0.420341 	 0.000242 
0.434702 	0.045626 	0.006680 	0.030416 	0.001307 	0.434469 	 0.000243 
0.420870 	0.046876 	0.007366 	0.030660 	0.001418 	0.420645 	 0.000238 
0.418594 	0.047659 	0.007689 	0.031028 	0.001461 	0.418367 	 0.000240 
0.420513 	0.048471 	0.007945 	0.031478 	0.001517 	0.420273 	 0.000253 
0.433008 	0.047297 	0.007149 	0.031129 	0.001407 	0.432766 	 0.000255 
0.425450 	0.047208 	0.007496 	0.030943 	0.001420 	0.425206 	 0.000255 
0.367182 	0.045183 	0.009088 	0.028274 	0.001429 	0.366971 	 0.000218 
0.381602 	0.045878 	0.008741 	0.029011 	0.001434 	0.381387 	 0.000223 
0.377625 	0.047213 	0.009301 	0.029656 	0.001534 	0.377398 	 0.000236 
0.377606 	0.047267 	0.009253 	0.029715 	0.001527 	0.377384 	 0.000231 
