di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.438241 	0.038551 	0.006691 	0.026659 	0.000960 	0.437914 	 0.000327 
0.435128 	0.039892 	0.006655 	0.028545 	0.000988 	0.434773 	 0.000355 
0.431846 	0.042672 	0.008414 	0.026452 	0.001336 	0.431499 	 0.000346 
0.331902 	0.033024 	0.006371 	0.021034 	0.000972 	0.331630 	 0.000271 
0.425282 	0.046572 	0.008204 	0.032589 	0.001219 	0.424868 	 0.000414 
0.422620 	0.049012 	0.009954 	0.029886 	0.001577 	0.422231 	 0.000389 
0.419048 	0.050664 	0.011248 	0.027590 	0.001960 	0.418659 	 0.000387 
0.431425 	0.043425 	0.008088 	0.028627 	0.001181 	0.431068 	 0.000356 
0.429295 	0.043882 	0.008050 	0.029298 	0.001255 	0.428919 	 0.000377 
0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.433527 	0.040832 	0.007183 	0.028006 	0.001117 	0.433169 	 0.000356 
0.416017 	0.052729 	0.011249 	0.030495 	0.001899 	0.415594 	 0.000420 
0.422903 	0.048334 	0.009237 	0.031452 	0.001440 	0.422494 	 0.000411 
0.423852 	0.047524 	0.009950 	0.027859 	0.001678 	0.423467 	 0.000383 
0.420501 	0.050118 	0.009290 	0.033901 	0.001388 	0.420068 	 0.000436 
0.427875 	0.044899 	0.008198 	0.030248 	0.001252 	0.427488 	 0.000385 
0.412389 	0.054907 	0.011082 	0.034367 	0.001805 	0.411922 	 0.000468 
0.428373 	0.044683 	0.007865 	0.031245 	0.001159 	0.427974 	 0.000397 
0.421993 	0.048798 	0.009246 	0.032095 	0.001444 	0.421575 	 0.000418 
0.422294 	0.048714 	0.010013 	0.029207 	0.001643 	0.421904 	 0.000389 
0.428884 	0.044093 	0.007909 	0.030151 	0.001209 	0.428502 	 0.000385 
0.425872 	0.046198 	0.008962 	0.029426 	0.001430 	0.425489 	 0.000386 
0.420707 	0.049635 	0.009685 	0.031740 	0.001546 	0.420290 	 0.000419 
0.419813 	0.050568 	0.009384 	0.034302 	0.001398 	0.419371 	 0.000444 
0.419244 	0.050919 	0.010001 	0.032481 	0.001566 	0.418820 	 0.000427 
0.415695 	0.053508 	0.011044 	0.032460 	0.001767 	0.415261 	 0.000435 
0.425978 	0.045815 	0.008664 	0.030016 	0.001391 	0.425579 	 0.000399 
0.405499 	0.059121 	0.011824 	0.037589 	0.001934 	0.404991 	 0.000511 
0.424097 	0.047197 	0.008787 	0.031538 	0.001370 	0.423685 	 0.000414 
0.007025 	0.000829 	0.000145 	0.000587 	0.000021 	0.007017 	 0.000007 
0.416417 	0.053151 	0.010935 	0.032343 	0.001728 	0.415987 	 0.000428 
0.415165 	0.053279 	0.010501 	0.034046 	0.001671 	0.414713 	 0.000452 
0.422604 	0.047967 	0.008085 	0.034929 	0.001182 	0.422164 	 0.000438 
0.038058 	0.004969 	0.000983 	0.003166 	0.000154 	0.038016 	 0.000042 
0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.421740 	0.049343 	0.008381 	0.035937 	0.001146 	0.421294 	 0.000445 
0.414411 	0.053205 	0.009861 	0.036043 	0.001564 	0.413935 	 0.000474 
0.417169 	0.051403 	0.010387 	0.031846 	0.001738 	0.416732 	 0.000437 
0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	 0.000000 
0.406929 	0.058229 	0.011414 	0.037699 	0.001845 	0.406422 	 0.000506 
0.000637 	0.000083 	0.000017 	0.000051 	0.000003 	0.000636 	 0.000001 
0.031180 	0.003764 	0.000695 	0.002559 	0.000108 	0.031146 	 0.000034 
0.004118 	0.000500 	0.000081 	0.000377 	0.000011 	0.004113 	 0.000005 
0.420479 	0.049134 	0.008949 	0.033628 	0.001407 	0.420037 	 0.000441 
0.169650 	0.021853 	0.003789 	0.015710 	0.000590 	0.169444 	 0.000205 
0.000004 	0.000000 	0.000000 	0.000000 	0.000000 	0.000004 	 0.000000 
0.000027 	0.000004 	0.000001 	0.000002 	0.000000 	0.000027 	 0.000000 
0.065324 	0.008268 	0.001501 	0.005727 	0.000226 	0.065250 	 0.000074 
0.416581 	0.052319 	0.009030 	0.037916 	0.001293 	0.416096 	 0.000484 
0.025577 	0.003220 	0.000569 	0.002287 	0.000086 	0.025548 	 0.000030 
0.399528 	0.063561 	0.012986 	0.039823 	0.002093 	0.398990 	 0.000539 
0.417816 	0.050969 	0.009237 	0.035118 	0.001440 	0.417358 	 0.000456 
0.025684 	0.002672 	0.000478 	0.001828 	0.000075 	0.025661 	 0.000023 
0.000006 	0.000001 	0.000000 	0.000001 	0.000000 	0.000006 	 0.000000 
0.103221 	0.014982 	0.003108 	0.009134 	0.000537 	0.103092 	 0.000129 
0.047608 	0.005924 	0.001016 	0.004294 	0.000152 	0.047552 	 0.000055 
0.054399 	0.006846 	0.001269 	0.004639 	0.000204 	0.054337 	 0.000062 
0.408690 	0.057011 	0.012468 	0.032407 	0.002160 	0.408229 	 0.000463 
0.002572 	0.000381 	0.000081 	0.000225 	0.000014 	0.002569 	 0.000003 
0.408171 	0.056636 	0.011448 	0.035380 	0.001957 	0.407676 	 0.000493 
0.000035 	0.000005 	0.000001 	0.000003 	0.000000 	0.000035 	 0.000000 
