di 	gli 	gal 	gos3 	 gos4 
0.457760 	-0.000150 	0.001811 	0.001539 	 0.002929 
0.453104 	0.001888 	0.002920 	0.002140 	 0.002903 
0.410037 	0.027613 	0.018939 	0.027041 	 0.005446 
0.418803 	0.023000 	0.015833 	0.026977 	 0.005447 
0.422414 	0.021152 	0.014738 	0.024010 	 0.005161 
0.402304 	0.032073 	0.021944 	0.031253 	 0.005919 
0.404297 	0.031006 	0.021152 	0.030080 	 0.005792 
0.433876 	0.013928 	0.010274 	0.017471 	 0.004512 
0.394478 	0.037145 	0.025542 	0.034262 	 0.006323 
0.388670 	0.039294 	0.026720 	0.034714 	 0.006292 
0.403182 	0.031378 	0.021727 	0.029474 	 0.005809 
0.388287 	0.040221 	0.027107 	0.037354 	 0.006543 
0.391514 	0.038482 	0.026252 	0.035645 	 0.006467 
0.407422 	0.029066 	0.020049 	0.029073 	 0.005709 
0.375845 	0.047621 	0.032273 	0.039411 	 0.006828 
0.395177 	0.036055 	0.024998 	0.032668 	 0.006215 
0.402889 	0.032875 	0.022454 	0.033930 	 0.006267 
0.421193 	0.020876 	0.014766 	0.023484 	 0.005174 
0.390579 	0.037825 	0.025746 	0.034890 	 0.006353 
0.379770 	0.045845 	0.031011 	0.040335 	 0.006915 
0.373655 	0.048350 	0.032863 	0.041828 	 0.007166 
0.366264 	0.052951 	0.035446 	0.042568 	 0.007041 
0.385681 	0.040793 	0.027716 	0.034802 	 0.006325 
0.374257 	0.048297 	0.032906 	0.041621 	 0.007178 
0.386957 	0.040079 	0.027600 	0.034268 	 0.006384 
0.381042 	0.045403 	0.030405 	0.043582 	 0.007242 
0.359427 	0.058417 	0.038348 	0.049204 	 0.007598 
0.373104 	0.049295 	0.032724 	0.042989 	 0.007042 
0.369635 	0.051136 	0.033727 	0.044327 	 0.007102 
0.365643 	0.053552 	0.036100 	0.044495 	 0.007369 
0.376301 	0.047247 	0.031992 	0.043031 	 0.007274 
0.352131 	0.061083 	0.040823 	0.051746 	 0.008143 
0.360270 	0.057108 	0.038519 	0.046515 	 0.007601 
0.367449 	0.052178 	0.034991 	0.043786 	 0.007266 
0.367531 	0.052797 	0.035093 	0.046573 	 0.007488 
0.377134 	0.046506 	0.031090 	0.040785 	 0.006913 
0.341506 	0.068319 	0.045145 	0.057842 	 0.008655 
0.344077 	0.065717 	0.043591 	0.054350 	 0.008298 
0.327703 	0.075608 	0.049978 	0.060703 	 0.008962 
0.339526 	0.068065 	0.045036 	0.056376 	 0.008503 
0.333840 	0.072620 	0.047728 	0.060611 	 0.008878 
0.313979 	0.084275 	0.055544 	0.069056 	 0.009809 
0.335054 	0.070798 	0.046868 	0.059169 	 0.008825 
0.309128 	0.086225 	0.056640 	0.069335 	 0.009775 
0.342023 	0.067862 	0.044894 	0.058395 	 0.008738 
0.334310 	0.071910 	0.047605 	0.060425 	 0.009001 
0.323983 	0.077611 	0.051394 	0.061047 	 0.009018 
0.320034 	0.079421 	0.052751 	0.064184 	 0.009420 
0.336601 	0.069603 	0.046287 	0.056715 	 0.008623 
0.330063 	0.074034 	0.049070 	0.058491 	 0.008759 
0.327845 	0.075107 	0.049938 	0.061215 	 0.009121 
0.314009 	0.082464 	0.054708 	0.065742 	 0.009595 
0.314837 	0.082501 	0.054738 	0.067065 	 0.009774 
0.319741 	0.079268 	0.052636 	0.062814 	 0.009257 
0.308926 	0.087175 	0.057461 	0.070241 	 0.009990 
0.315792 	0.082342 	0.054648 	0.065827 	 0.009601 
0.313055 	0.083739 	0.055447 	0.065848 	 0.009541 
0.334122 	0.070166 	0.046881 	0.057121 	 0.008764 
0.325679 	0.076302 	0.050677 	0.061126 	 0.009093 
0.301334 	0.090940 	0.060192 	0.070131 	 0.010011 
0.321247 	0.078516 	0.052184 	0.063021 	 0.009321 
0.305221 	0.088107 	0.058070 	0.069047 	 0.009823 
0.317815 	0.081109 	0.053694 	0.066034 	 0.009575 
0.292739 	0.095234 	0.063010 	0.073777 	 0.010403 
0.293406 	0.095079 	0.063247 	0.071766 	 0.010284 
0.299585 	0.091702 	0.060435 	0.071373 	 0.010064 
0.288779 	0.097100 	0.064449 	0.073663 	 0.010436 
0.303800 	0.089260 	0.059067 	0.070511 	 0.010058 
0.286236 	0.099852 	0.065580 	0.077707 	 0.010663 
0.288149 	0.098305 	0.065052 	0.076042 	 0.010646 
0.294222 	0.094163 	0.062899 	0.073450 	 0.010593 
0.288095 	0.097808 	0.065037 	0.073753 	 0.010489 
0.280466 	0.101772 	0.067444 	0.077693 	 0.010864 
0.310234 	0.084280 	0.056104 	0.064484 	 0.009476 
0.309972 	0.084899 	0.056612 	0.067085 	 0.009829 
0.278679 	0.103936 	0.068413 	0.079109 	 0.010874 
0.289373 	0.096973 	0.064640 	0.074323 	 0.010625 
0.292284 	0.096414 	0.063747 	0.075772 	 0.010647 
0.288669 	0.096717 	0.064628 	0.071614 	 0.010338 
0.285613 	0.099274 	0.066075 	0.071829 	 0.010277 
0.277704 	0.104438 	0.068907 	0.079135 	 0.010916 
0.292240 	0.094535 	0.063017 	0.071687 	 0.010316 
0.277637 	0.103787 	0.069168 	0.077918 	 0.011032 
0.286118 	0.098162 	0.065580 	0.072827 	 0.010466 
0.294388 	0.094010 	0.062695 	0.072068 	 0.010394 
0.285065 	0.099552 	0.066064 	0.076167 	 0.010729 
0.298498 	0.090755 	0.060607 	0.067830 	 0.009939 
0.298204 	0.090768 	0.060884 	0.067470 	 0.009984 
0.276187 	0.103220 	0.068585 	0.074488 	 0.010520 
0.275573 	0.103564 	0.069376 	0.076347 	 0.010944 
0.277318 	0.102843 	0.068866 	0.076425 	 0.010968 
0.278481 	0.103586 	0.068791 	0.077287 	 0.010852 
0.262716 	0.111763 	0.074327 	0.080797 	 0.011258 
0.279832 	0.102001 	0.067827 	0.075329 	 0.010659 
0.264520 	0.110925 	0.073827 	0.080348 	 0.011230 
0.276954 	0.103004 	0.068682 	0.076124 	 0.010827 
0.265356 	0.110760 	0.073607 	0.083087 	 0.011538 
0.268624 	0.107916 	0.072352 	0.077184 	 0.011050 
0.262914 	0.111130 	0.074487 	0.079515 	 0.011313 
0.283551 	0.099010 	0.066312 	0.072332 	 0.010474 
0.266445 	0.109643 	0.073071 	0.080918 	 0.011331 
0.277123 	0.103181 	0.069022 	0.075280 	 0.010784 
0.263731 	0.110963 	0.073927 	0.080966 	 0.011338 
0.266132 	0.109465 	0.073340 	0.080013 	 0.011362 
0.283795 	0.098990 	0.066552 	0.073402 	 0.010707 
0.260945 	0.113544 	0.075646 	0.083430 	 0.011620 
0.274953 	0.104553 	0.070447 	0.074241 	 0.010816 
0.245669 	0.120791 	0.080995 	0.085464 	 0.012002 
0.255781 	0.114270 	0.076878 	0.078881 	 0.011321 
0.251442 	0.119040 	0.079156 	0.086365 	 0.011875 
0.262246 	0.111253 	0.074411 	0.078642 	 0.011143 
0.270791 	0.106576 	0.071464 	0.076389 	 0.010969 
0.254940 	0.116098 	0.077289 	0.082277 	 0.011434 
0.263856 	0.110197 	0.073755 	0.077219 	 0.010996 
0.264884 	0.110406 	0.073972 	0.079324 	 0.011285 
0.261896 	0.112125 	0.074961 	0.079924 	 0.011275 
0.242927 	0.122978 	0.081954 	0.085230 	 0.011766 
0.246653 	0.119799 	0.080376 	0.083417 	 0.011771 
0.258352 	0.113444 	0.076008 	0.080504 	 0.011414 
0.256833 	0.114004 	0.076420 	0.080926 	 0.011477 
0.247628 	0.119615 	0.080303 	0.082462 	 0.011660 
0.235824 	0.126059 	0.084347 	0.085333 	 0.011863 
0.241353 	0.123394 	0.082908 	0.084521 	 0.011905 
0.233176 	0.127372 	0.085587 	0.085768 	 0.012032 
