di 	gli 	gal 	gos3 	 gos4 
0.423809 	0.022691 	0.013590 	0.015151 	 -0.002072 
0.416248 	0.036377 	0.022172 	0.029055 	 -0.000528 
0.442056 	0.030217 	0.017436 	0.036596 	 -0.001170 
0.417690 	0.053613 	0.032558 	0.053017 	 0.000775 
0.428246 	0.052744 	0.032098 	0.052625 	 0.000067 
0.420197 	0.060554 	0.037473 	0.057477 	 0.000807 
0.411566 	0.060607 	0.037357 	0.058634 	 0.001256 
0.429189 	0.049516 	0.030311 	0.048960 	 -0.000023 
0.423254 	0.059055 	0.036408 	0.055739 	 0.000339 
0.418808 	0.058533 	0.035667 	0.056913 	 0.000216 
0.422356 	0.048147 	0.029007 	0.049655 	 0.000244 
0.408545 	0.058811 	0.035776 	0.058480 	 0.001355 
0.411299 	0.055833 	0.033666 	0.055647 	 0.000420 
0.416416 	0.049502 	0.029851 	0.052968 	 0.000561 
0.399855 	0.076458 	0.047583 	0.068531 	 0.001607 
0.415599 	0.061109 	0.037199 	0.062770 	 0.001349 
0.407529 	0.061505 	0.037924 	0.058149 	 0.001544 
0.412832 	0.067109 	0.041294 	0.063864 	 0.000997 
0.400981 	0.063583 	0.038980 	0.060746 	 0.001259 
0.407141 	0.059083 	0.036563 	0.056862 	 0.001767 
0.396104 	0.076083 	0.047294 	0.069539 	 0.002754 
0.399906 	0.072864 	0.045661 	0.063689 	 0.001838 
0.411002 	0.058376 	0.035762 	0.055725 	 0.000425 
0.388300 	0.076949 	0.047633 	0.071508 	 0.003250 
0.409413 	0.061160 	0.037167 	0.060775 	 0.000950 
0.393401 	0.077506 	0.048123 	0.070629 	 0.002336 
0.396379 	0.071431 	0.044500 	0.065290 	 0.002536 
0.393749 	0.068421 	0.042051 	0.065281 	 0.002135 
0.402072 	0.060182 	0.037267 	0.057725 	 0.002032 
0.389721 	0.078817 	0.049276 	0.071232 	 0.003073 
0.386590 	0.077238 	0.048060 	0.071293 	 0.002878 
0.386599 	0.077808 	0.048067 	0.073888 	 0.003310 
0.389551 	0.076154 	0.047222 	0.071233 	 0.002847 
0.390530 	0.075719 	0.047018 	0.070603 	 0.002873 
0.392299 	0.073263 	0.045358 	0.067621 	 0.002448 
0.394862 	0.066657 	0.041313 	0.062336 	 0.002355 
