di 	gli 	gal 	gos3 	 gos4 
0.464101 	-0.004336 	-0.000237 	-0.002580 	 0.002564 
0.462508 	-0.005194 	-0.001467 	-0.004316 	 0.002296 
0.402819 	0.031597 	0.021458 	0.029573 	 0.005683 
0.416903 	0.023856 	0.016296 	0.026763 	 0.005385 
0.423455 	0.019622 	0.013842 	0.022797 	 0.005054 
0.402929 	0.031169 	0.021229 	0.031899 	 0.006054 
0.408798 	0.028447 	0.019515 	0.030209 	 0.005840 
0.430351 	0.015393 	0.011273 	0.018232 	 0.004603 
0.394857 	0.036734 	0.024975 	0.033957 	 0.006230 
0.394657 	0.035297 	0.024166 	0.032213 	 0.006062 
0.397730 	0.034272 	0.023289 	0.030256 	 0.005819 
0.392251 	0.036739 	0.024914 	0.034461 	 0.006265 
0.391601 	0.038406 	0.026104 	0.035691 	 0.006434 
0.397414 	0.034280 	0.023392 	0.031037 	 0.005884 
0.382320 	0.042947 	0.029790 	0.036568 	 0.006652 
0.397794 	0.034386 	0.023995 	0.031749 	 0.006136 
0.399023 	0.034776 	0.023687 	0.034253 	 0.006282 
0.417365 	0.023025 	0.016127 	0.024876 	 0.005308 
0.382468 	0.041968 	0.028429 	0.037251 	 0.006597 
0.383781 	0.043561 	0.030072 	0.039264 	 0.006880 
0.375322 	0.047695 	0.031937 	0.041737 	 0.007045 
0.364067 	0.053717 	0.035926 	0.042319 	 0.007024 
0.386042 	0.040244 	0.027415 	0.035132 	 0.006395 
0.374454 	0.047832 	0.032269 	0.041450 	 0.007111 
0.386881 	0.040204 	0.027440 	0.035670 	 0.006529 
0.376574 	0.048028 	0.032066 	0.044982 	 0.007368 
0.354765 	0.059984 	0.039492 	0.049242 	 0.007628 
0.365135 	0.053498 	0.035367 	0.045141 	 0.007232 
0.368294 	0.051561 	0.034028 	0.043898 	 0.007061 
0.361996 	0.055858 	0.037661 	0.045662 	 0.007459 
0.376391 	0.047062 	0.031759 	0.042756 	 0.007202 
0.354892 	0.059691 	0.040158 	0.050700 	 0.008027 
0.360261 	0.056212 	0.038372 	0.045632 	 0.007586 
0.355591 	0.059602 	0.039789 	0.048623 	 0.007735 
0.362326 	0.055906 	0.037029 	0.049021 	 0.007702 
0.372276 	0.049448 	0.032898 	0.044345 	 0.007262 
0.339725 	0.070227 	0.046228 	0.059976 	 0.008840 
0.346274 	0.064288 	0.042667 	0.054168 	 0.008309 
0.331248 	0.072866 	0.048205 	0.059809 	 0.008881 
0.337191 	0.069853 	0.046134 	0.057722 	 0.008629 
0.332117 	0.074198 	0.048736 	0.062857 	 0.009111 
0.313354 	0.084130 	0.055370 	0.068284 	 0.009713 
0.337762 	0.069562 	0.046057 	0.058530 	 0.008769 
0.313997 	0.084107 	0.055223 	0.069040 	 0.009756 
0.336202 	0.071921 	0.047420 	0.061512 	 0.009035 
0.330657 	0.074209 	0.049210 	0.061915 	 0.009186 
0.328963 	0.074854 	0.049570 	0.060520 	 0.008967 
0.318232 	0.080479 	0.053405 	0.064212 	 0.009419 
0.333373 	0.072076 	0.047771 	0.059523 	 0.008886 
