di 	gli 	gal 	gos3 	 gos4 
0.430409 	0.013403 	0.007466 	0.009315 	 -0.002568 
0.422272 	0.035829 	0.021761 	0.030103 	 -0.000661 
0.440270 	0.033147 	0.019205 	0.039192 	 -0.001123 
0.418352 	0.053856 	0.032742 	0.053043 	 0.000680 
0.427929 	0.054793 	0.033362 	0.053216 	 0.000089 
0.416970 	0.061429 	0.038033 	0.058106 	 0.001042 
0.413592 	0.058623 	0.035963 	0.057662 	 0.001048 
0.426469 	0.051850 	0.031817 	0.050792 	 -0.000035 
0.424324 	0.060034 	0.036953 	0.055811 	 0.000186 
0.421999 	0.056365 	0.034326 	0.055445 	 0.000127 
0.424901 	0.045752 	0.027488 	0.048218 	 0.000002 
0.408303 	0.059582 	0.036237 	0.059300 	 0.001317 
0.411262 	0.055856 	0.033653 	0.055073 	 0.000358 
0.417509 	0.050428 	0.030421 	0.053614 	 0.000549 
0.399675 	0.075765 	0.047107 	0.067983 	 0.001451 
0.417800 	0.059732 	0.036248 	0.062588 	 0.001326 
0.408142 	0.060674 	0.037439 	0.057951 	 0.001447 
0.413110 	0.067060 	0.041117 	0.064627 	 0.001099 
0.399558 	0.063749 	0.039098 	0.061444 	 0.001337 
0.409131 	0.056434 	0.034846 	0.055040 	 0.001593 
0.394756 	0.078327 	0.048703 	0.070358 	 0.002773 
0.401698 	0.072621 	0.045513 	0.063763 	 0.001771 
0.409889 	0.059550 	0.036516 	0.057055 	 0.000562 
0.388783 	0.076386 	0.047294 	0.071040 	 0.003075 
0.410487 	0.060254 	0.036667 	0.059691 	 0.000736 
0.391686 	0.078915 	0.048916 	0.072260 	 0.002523 
0.391937 	0.075619 	0.047242 	0.068473 	 0.002921 
0.392227 	0.067654 	0.041673 	0.063758 	 0.002048 
0.396638 	0.064945 	0.040393 	0.060612 	 0.002357 
0.386562 	0.078600 	0.049270 	0.071360 	 0.003194 
0.383888 	0.077527 	0.048329 	0.070838 	 0.002992 
0.384629 	0.079146 	0.048894 	0.074819 	 0.003310 
0.390184 	0.075065 	0.046611 	0.069541 	 0.002833 
0.388185 	0.078240 	0.048659 	0.072234 	 0.002969 
0.390512 	0.075080 	0.046515 	0.069057 	 0.002580 
0.391656 	0.071627 	0.044407 	0.066050 	 0.002521 
0.384240 	0.079600 	0.049413 	0.074246 	 0.003215 
0.380843 	0.076860 	0.047678 	0.072234 	 0.003373 
0.378625 	0.078725 	0.048853 	0.073585 	 0.003554 
0.373023 	0.085609 	0.053450 	0.076927 	 0.004082 
0.378574 	0.074422 	0.046063 	0.068374 	 0.003121 
0.364580 	0.085097 	0.052881 	0.075307 	 0.003764 
0.371247 	0.095871 	0.059747 	0.085973 	 0.004150 
0.382086 	0.079339 	0.049288 	0.073857 	 0.003442 
0.381887 	0.079558 	0.049548 	0.075430 	 0.003970 
0.375012 	0.082195 	0.051221 	0.077548 	 0.003805 
0.362905 	0.097292 	0.061349 	0.084854 	 0.005058 
0.368538 	0.088382 	0.055147 	0.078236 	 0.003734 
0.366886 	0.088689 	0.055420 	0.078605 	 0.003804 
0.361453 	0.101557 	0.063775 	0.085553 	 0.004348 
0.371658 	0.085038 	0.052821 	0.075896 	 0.003156 
0.361616 	0.085269 	0.053412 	0.076777 	 0.004230 
0.363333 	0.090438 	0.056812 	0.079635 	 0.004144 
0.370550 	0.090472 	0.057149 	0.076870 	 0.004029 
0.353914 	0.097659 	0.061124 	0.083871 	 0.004744 
0.351050 	0.097590 	0.061479 	0.083449 	 0.004787 
0.352713 	0.100176 	0.063380 	0.085041 	 0.005057 
0.353683 	0.096667 	0.060911 	0.083075 	 0.004846 
0.340763 	0.107969 	0.067942 	0.091800 	 0.005164 
0.358801 	0.095284 	0.060048 	0.084692 	 0.005332 
0.357797 	0.092671 	0.058557 	0.080759 	 0.004506 
0.344776 	0.111085 	0.070221 	0.093674 	 0.005703 
0.352118 	0.091532 	0.057506 	0.081896 	 0.004425 
0.353880 	0.093671 	0.058762 	0.083322 	 0.004758 
0.351976 	0.097326 	0.061318 	0.084840 	 0.005384 
0.331853 	0.115958 	0.073595 	0.097168 	 0.006814 
0.347725 	0.087327 	0.054861 	0.077104 	 0.004697 
0.341929 	0.103949 	0.065461 	0.091277 	 0.005625 
0.336610 	0.111689 	0.070747 	0.094086 	 0.006482 
0.335228 	0.112015 	0.071123 	0.094421 	 0.006682 
0.355321 	0.096422 	0.060797 	0.085769 	 0.004851 
0.345196 	0.095228 	0.059995 	0.081810 	 0.005117 
0.343604 	0.106077 	0.067040 	0.092343 	 0.005782 
0.336737 	0.114384 	0.072597 	0.097090 	 0.006265 
0.339989 	0.111142 	0.070508 	0.095029 	 0.006215 
0.344623 	0.102277 	0.064411 	0.087811 	 0.005574 
0.336995 	0.111304 	0.070507 	0.093031 	 0.005771 
0.343973 	0.103186 	0.065179 	0.088761 	 0.005415 
0.339955 	0.102547 	0.065261 	0.086237 	 0.005890 
0.327877 	0.111286 	0.070618 	0.092592 	 0.006290 
0.346698 	0.095314 	0.060240 	0.080657 	 0.004434 
0.327535 	0.108334 	0.068651 	0.090769 	 0.006283 
0.335136 	0.101485 	0.064438 	0.086355 	 0.006075 
0.334827 	0.103399 	0.066222 	0.084458 	 0.006049 
0.347538 	0.092326 	0.058103 	0.080673 	 0.004538 
0.344913 	0.098954 	0.062852 	0.084444 	 0.005842 
0.328793 	0.110826 	0.070708 	0.090146 	 0.006242 
0.327433 	0.104987 	0.067095 	0.086498 	 0.006188 
0.323474 	0.110360 	0.069895 	0.093487 	 0.006113 
0.335222 	0.104492 	0.066515 	0.087436 	 0.005451 
0.336353 	0.102061 	0.064666 	0.087243 	 0.005695 
0.325611 	0.107401 	0.068285 	0.090671 	 0.006303 
