di 	gli 	gal 	gos3 	 gos4 
0.206058 	0.043854 	0.031171 	0.023032 	 0.000220 
0.197916 	0.053368 	0.037147 	0.030387 	 0.001302 
0.236659 	0.041396 	0.029988 	0.028437 	 0.000725 
0.219139 	0.048433 	0.034262 	0.030504 	 0.000887 
0.248580 	0.051965 	0.037064 	0.033249 	 0.001811 
0.214277 	0.052203 	0.038100 	0.030817 	 0.001689 
0.288904 	0.046091 	0.030938 	0.033035 	 0.000938 
0.234017 	0.046617 	0.032303 	0.029949 	 0.000663 
0.212416 	0.065556 	0.044080 	0.044182 	 0.002187 
0.222294 	0.047295 	0.034081 	0.028897 	 0.000933 
0.270104 	0.054892 	0.038123 	0.036773 	 0.002962 
0.217159 	0.050627 	0.036937 	0.032229 	 0.001700 
0.225445 	0.059655 	0.042506 	0.036976 	 0.002456 
0.223770 	0.056138 	0.041034 	0.034495 	 0.002815 
0.232247 	0.051940 	0.037004 	0.033173 	 0.002632 
0.227247 	0.063115 	0.044341 	0.039414 	 0.002639 
0.203516 	0.053991 	0.039470 	0.032614 	 0.001751 
0.199676 	0.058511 	0.041459 	0.036763 	 0.001815 
0.210581 	0.069207 	0.048230 	0.044864 	 0.002836 
0.214856 	0.054649 	0.039064 	0.033963 	 0.002540 
0.228508 	0.073645 	0.050849 	0.049239 	 0.003536 
0.236152 	0.059852 	0.042968 	0.035902 	 0.002631 
0.180684 	0.065386 	0.046734 	0.038543 	 0.002711 
0.233687 	0.062045 	0.044473 	0.038214 	 0.003257 
0.214433 	0.069590 	0.048120 	0.047422 	 0.003661 
0.245301 	0.063454 	0.044151 	0.041537 	 0.003830 
0.187173 	0.064851 	0.046083 	0.040865 	 0.003242 
0.199098 	0.060919 	0.044753 	0.037029 	 0.003881 
0.222187 	0.071872 	0.050248 	0.045483 	 0.004219 
0.188473 	0.049905 	0.037914 	0.027876 	 0.002297 
0.187117 	0.063219 	0.045787 	0.038066 	 0.003440 
0.203969 	0.064531 	0.046256 	0.039803 	 0.003303 
0.207257 	0.056952 	0.041937 	0.035170 	 0.003010 
0.216226 	0.057046 	0.040700 	0.032887 	 0.002153 
0.201210 	0.048631 	0.035905 	0.027987 	 0.002044 
0.217128 	0.061127 	0.043855 	0.041036 	 0.003162 
0.197727 	0.051839 	0.038305 	0.028954 	 0.002189 
0.205185 	0.068509 	0.048507 	0.042198 	 0.003330 
0.214570 	0.060964 	0.043043 	0.038732 	 0.003038 
0.198641 	0.067692 	0.047994 	0.041669 	 0.003467 
0.196546 	0.072841 	0.051335 	0.045657 	 0.003873 
0.232890 	0.053179 	0.038388 	0.033314 	 0.001941 
0.170869 	0.070145 	0.049960 	0.039445 	 0.002988 
0.243029 	0.059152 	0.042376 	0.036701 	 0.003126 
0.214656 	0.061289 	0.043800 	0.037092 	 0.002792 
0.209594 	0.076391 	0.053397 	0.047220 	 0.004088 
0.215524 	0.077109 	0.053357 	0.049489 	 0.003901 
0.173557 	0.079290 	0.054665 	0.048915 	 0.003892 
0.200475 	0.054546 	0.040424 	0.030447 	 0.002217 
0.173280 	0.056218 	0.042031 	0.030479 	 0.002009 
0.183916 	0.071962 	0.050030 	0.046067 	 0.003778 
0.204609 	0.068770 	0.048711 	0.041608 	 0.003371 
0.196463 	0.071479 	0.050295 	0.041653 	 0.003162 
0.185290 	0.068572 	0.048805 	0.037789 	 0.002922 
0.194315 	0.073668 	0.051834 	0.045494 	 0.003761 
0.198487 	0.072398 	0.050321 	0.045544 	 0.002779 
0.189977 	0.075387 	0.052257 	0.046583 	 0.002998 
0.192268 	0.058614 	0.042431 	0.031692 	 0.002136 
