di 	gli 	gal 	gos3 	 gos4 
0.419799 	0.026605 	0.016144 	0.017756 	 -0.001986 
0.416694 	0.039628 	0.024460 	0.030343 	 -0.000251 
0.441205 	0.027705 	0.015623 	0.035893 	 -0.001229 
0.417884 	0.051587 	0.031415 	0.051886 	 0.000956 
0.429215 	0.050664 	0.031036 	0.051074 	 0.000115 
0.421482 	0.058016 	0.035890 	0.055080 	 0.000429 
0.406555 	0.060846 	0.037348 	0.059170 	 0.001223 
0.427723 	0.048684 	0.029642 	0.048935 	 0.000019 
0.425374 	0.059763 	0.036882 	0.056248 	 0.000350 
0.417664 	0.058214 	0.035391 	0.056621 	 0.000006 
0.423571 	0.046211 	0.027831 	0.048573 	 0.000193 
0.408965 	0.056638 	0.034485 	0.056453 	 0.001272 
0.412363 	0.057168 	0.034633 	0.056583 	 0.000687 
0.413486 	0.048635 	0.029039 	0.053658 	 0.000645 
0.398059 	0.077386 	0.048138 	0.068693 	 0.001586 
0.413638 	0.061910 	0.037534 	0.064802 	 0.001544 
0.407086 	0.061379 	0.037816 	0.058175 	 0.001428 
0.412528 	0.068475 	0.042293 	0.064294 	 0.001032 
0.401791 	0.064028 	0.039392 	0.060281 	 0.001158 
0.402319 	0.061259 	0.037818 	0.058996 	 0.002038 
0.394680 	0.077663 	0.048167 	0.071122 	 0.002770 
0.401976 	0.069804 	0.043702 	0.060985 	 0.001528 
0.409669 	0.060191 	0.037017 	0.056979 	 0.000566 
0.386375 	0.077048 	0.047782 	0.071658 	 0.003356 
0.406247 	0.065658 	0.040003 	0.065533 	 0.001485 
0.394640 	0.076836 	0.047597 	0.069935 	 0.002222 
0.396640 	0.069643 	0.043240 	0.064553 	 0.002373 
0.392481 	0.068977 	0.042493 	0.065411 	 0.002201 
0.398937 	0.061413 	0.037939 	0.059338 	 0.002243 
0.387118 	0.082497 	0.051562 	0.073990 	 0.003284 
0.389097 	0.075992 	0.047363 	0.070359 	 0.002803 
0.385573 	0.079763 	0.049270 	0.075899 	 0.003540 
0.388353 	0.077420 	0.047876 	0.072690 	 0.002865 
0.390811 	0.073369 	0.045540 	0.068939 	 0.002833 
0.393940 	0.072154 	0.044555 	0.066954 	 0.002264 
0.391981 	0.067180 	0.041563 	0.063262 	 0.002439 
0.385472 	0.074595 	0.045886 	0.072387 	 0.003044 
0.385154 	0.075179 	0.046652 	0.071760 	 0.003179 
0.382676 	0.078700 	0.048762 	0.074982 	 0.003394 
0.373672 	0.086625 	0.053953 	0.078228 	 0.004120 
0.380709 	0.075083 	0.046445 	0.068049 	 0.002766 
0.365568 	0.084138 	0.052438 	0.074590 	 0.004015 
0.368174 	0.099182 	0.061980 	0.088395 	 0.004531 
0.382614 	0.077268 	0.047998 	0.072539 	 0.003385 
0.383525 	0.076780 	0.048059 	0.071834 	 0.003897 
0.378202 	0.082058 	0.051185 	0.076818 	 0.003685 
0.360224 	0.099645 	0.062698 	0.086661 	 0.005212 
0.370176 	0.086245 	0.053912 	0.076511 	 0.003670 
0.370476 	0.085821 	0.053787 	0.076243 	 0.003653 
0.361953 	0.101031 	0.063592 	0.085840 	 0.004594 
0.373672 	0.083520 	0.051805 	0.075321 	 0.003050 
0.361699 	0.084281 	0.052736 	0.075401 	 0.003867 
0.359067 	0.090344 	0.056690 	0.079985 	 0.004300 
0.373255 	0.088118 	0.055937 	0.073846 	 0.004059 
0.362041 	0.088559 	0.055607 	0.077635 	 0.004292 
0.347841 	0.101692 	0.064083 	0.087433 	 0.005445 
0.356356 	0.098396 	0.062165 	0.084309 	 0.005030 
0.354259 	0.097565 	0.061517 	0.083769 	 0.004784 
0.344174 	0.106089 	0.066862 	0.090553 	 0.004931 
0.364626 	0.088239 	0.055522 	0.079950 	 0.005025 
0.357581 	0.094854 	0.060121 	0.082200 	 0.004665 
0.343982 	0.109503 	0.069124 	0.093381 	 0.005727 
0.353658 	0.093054 	0.058404 	0.082562 	 0.004460 
0.357380 	0.090777 	0.056855 	0.081487 	 0.004523 
0.347854 	0.099200 	0.062528 	0.086368 	 0.005634 
0.330973 	0.115792 	0.073474 	0.096754 	 0.006703 
0.347085 	0.091167 	0.057176 	0.080252 	 0.004490 
0.338982 	0.102371 	0.064351 	0.089647 	 0.005283 
0.339633 	0.105816 	0.066939 	0.090485 	 0.006164 
0.337868 	0.108526 	0.068900 	0.092341 	 0.006385 
0.357423 	0.096807 	0.061124 	0.085271 	 0.004576 
0.343630 	0.099011 	0.062398 	0.084880 	 0.005355 
0.345601 	0.106371 	0.067365 	0.092300 	 0.005886 
0.335873 	0.115240 	0.073239 	0.096709 	 0.006149 
0.336453 	0.112179 	0.071040 	0.095360 	 0.006111 
0.346577 	0.097897 	0.061822 	0.083937 	 0.005525 
