di 	gli 	gal 	gos3 	 gos4 
0.421252 	0.025254 	0.015246 	0.016617 	 -0.002003 
0.415016 	0.039260 	0.024285 	0.030963 	 -0.000212 
0.442645 	0.028659 	0.016315 	0.036036 	 -0.001269 
0.419477 	0.051109 	0.030942 	0.051345 	 0.000771 
0.428063 	0.052321 	0.031987 	0.052443 	 0.000234 
0.421049 	0.059710 	0.036955 	0.057103 	 0.000645 
0.409119 	0.061518 	0.037869 	0.059511 	 0.001254 
0.428633 	0.048566 	0.029650 	0.048748 	 -0.000031 
0.424208 	0.058939 	0.036406 	0.055591 	 0.000273 
0.417764 	0.058717 	0.035722 	0.057108 	 0.000149 
0.421587 	0.047303 	0.028515 	0.049559 	 0.000333 
0.409291 	0.056991 	0.034717 	0.057237 	 0.001272 
0.411219 	0.057186 	0.034638 	0.056342 	 0.000578 
0.414774 	0.049490 	0.029638 	0.053944 	 0.000660 
0.397638 	0.078366 	0.048796 	0.069662 	 0.001718 
0.416977 	0.059573 	0.036100 	0.062207 	 0.001261 
0.407131 	0.062859 	0.038795 	0.059204 	 0.001540 
0.413146 	0.068020 	0.041939 	0.064187 	 0.001046 
0.403095 	0.062156 	0.038161 	0.059653 	 0.001156 
0.404059 	0.061002 	0.037790 	0.058479 	 0.001975 
0.395940 	0.075558 	0.046874 	0.069092 	 0.002615 
0.402185 	0.070921 	0.044511 	0.061885 	 0.001724 
0.409587 	0.059459 	0.036456 	0.056660 	 0.000496 
0.385347 	0.078383 	0.048586 	0.072664 	 0.003431 
0.407214 	0.063640 	0.038748 	0.063638 	 0.001247 
0.394799 	0.077384 	0.048037 	0.070169 	 0.002170 
0.396783 	0.069999 	0.043541 	0.064740 	 0.002470 
0.393054 	0.068417 	0.042064 	0.065096 	 0.002258 
0.401609 	0.060249 	0.037278 	0.058140 	 0.002083 
0.388892 	0.080486 	0.050294 	0.072251 	 0.003134 
0.387186 	0.077145 	0.048073 	0.071363 	 0.002980 
0.385723 	0.078318 	0.048343 	0.074768 	 0.003415 
0.387628 	0.077802 	0.048200 	0.072718 	 0.002981 
0.391571 	0.073527 	0.045637 	0.068923 	 0.002797 
0.394033 	0.071409 	0.044156 	0.066300 	 0.002362 
0.394114 	0.067584 	0.041913 	0.063434 	 0.002438 
0.386723 	0.074721 	0.046107 	0.071638 	 0.002976 
0.384833 	0.075583 	0.046902 	0.071524 	 0.003153 
0.382568 	0.078014 	0.048340 	0.073868 	 0.003333 
0.372828 	0.086273 	0.053741 	0.078372 	 0.004207 
0.378900 	0.077374 	0.047938 	0.069565 	 0.003061 
0.367545 	0.082466 	0.051291 	0.073615 	 0.003732 
0.367800 	0.098620 	0.061498 	0.088282 	 0.004521 
0.384157 	0.077651 	0.048305 	0.072055 	 0.003292 
0.383272 	0.076880 	0.048071 	0.072263 	 0.003967 
0.377494 	0.081551 	0.050795 	0.076481 	 0.003681 
0.359714 	0.100278 	0.063049 	0.087458 	 0.005247 
0.369720 	0.086588 	0.054145 	0.076809 	 0.003716 
0.372611 	0.083500 	0.052281 	0.074624 	 0.003548 
0.362812 	0.099348 	0.062404 	0.084578 	 0.004354 
0.374601 	0.083518 	0.051815 	0.074935 	 0.002946 
0.361917 	0.084602 	0.052937 	0.075680 	 0.003893 
0.360615 	0.091155 	0.057276 	0.080238 	 0.004265 
0.374202 	0.086735 	0.055050 	0.073100 	 0.003814 
0.361725 	0.088880 	0.055763 	0.077569 	 0.004128 
0.347236 	0.101048 	0.063696 	0.086742 	 0.005245 
0.355989 	0.098688 	0.062338 	0.084691 	 0.005017 
0.354146 	0.097317 	0.061391 	0.083254 	 0.004740 
0.344115 	0.105773 	0.066592 	0.090451 	 0.004957 
0.365447 	0.088869 	0.055949 	0.080408 	 0.004973 
0.358487 	0.092576 	0.058592 	0.080757 	 0.004663 
0.344018 	0.109933 	0.069333 	0.093712 	 0.005721 
0.353136 	0.092564 	0.058087 	0.082173 	 0.004422 
0.357473 	0.090808 	0.056947 	0.081272 	 0.004573 
0.348351 	0.097990 	0.061731 	0.085759 	 0.005573 
0.330718 	0.115272 	0.073105 	0.096344 	 0.006810 
0.347444 	0.090249 	0.056601 	0.079664 	 0.004608 
0.340333 	0.102145 	0.064241 	0.089548 	 0.005273 
0.339511 	0.105699 	0.066873 	0.089881 	 0.006046 
0.336870 	0.109806 	0.069704 	0.093015 	 0.006516 
0.356853 	0.097498 	0.061531 	0.085765 	 0.004612 
0.344930 	0.097156 	0.061169 	0.083666 	 0.005164 
0.342339 	0.108167 	0.068471 	0.093655 	 0.005956 
0.335840 	0.115334 	0.073262 	0.097092 	 0.006320 
0.338315 	0.110191 	0.069712 	0.094366 	 0.006078 
0.345839 	0.100784 	0.063698 	0.086076 	 0.005644 
0.334781 	0.110153 	0.069621 	0.092840 	 0.005715 
0.348726 	0.103210 	0.065321 	0.088018 	 0.005207 
0.347536 	0.099228 	0.063062 	0.083854 	 0.005344 
0.326505 	0.114485 	0.072692 	0.094576 	 0.006468 
0.347626 	0.093873 	0.059211 	0.080247 	 0.004323 
0.327930 	0.107023 	0.067800 	0.089162 	 0.006152 
0.334169 	0.102521 	0.065066 	0.086892 	 0.005958 
0.337450 	0.102349 	0.065545 	0.083830 	 0.006068 
0.343514 	0.093041 	0.058660 	0.081340 	 0.004824 
0.343829 	0.099169 	0.062925 	0.084978 	 0.006077 
0.327730 	0.112037 	0.071401 	0.091281 	 0.006261 
0.329766 	0.101799 	0.064825 	0.085432 	 0.006080 
0.325996 	0.110527 	0.070031 	0.093670 	 0.005898 
0.333812 	0.103884 	0.065793 	0.087994 	 0.005482 
0.342329 	0.097301 	0.061862 	0.082886 	 0.005330 
0.329898 	0.106185 	0.067513 	0.089414 	 0.006081 
0.330783 	0.110748 	0.070266 	0.092999 	 0.006546 
0.324571 	0.120544 	0.076771 	0.101073 	 0.007117 
0.328954 	0.104269 	0.065963 	0.090363 	 0.006225 
0.333815 	0.100300 	0.063718 	0.084328 	 0.005836 
0.319926 	0.121981 	0.077759 	0.099995 	 0.007524 
0.337294 	0.103912 	0.066053 	0.089371 	 0.006186 
0.329448 	0.109284 	0.070021 	0.088869 	 0.006197 
0.319719 	0.114367 	0.072949 	0.095251 	 0.007379 
0.329436 	0.109564 	0.069975 	0.090213 	 0.006181 
0.318618 	0.121089 	0.077773 	0.094496 	 0.007012 
0.322120 	0.114306 	0.073054 	0.093595 	 0.006609 
0.322190 	0.109963 	0.070021 	0.090380 	 0.006471 
0.326541 	0.113052 	0.072176 	0.092708 	 0.005844 
0.322893 	0.109381 	0.070022 	0.089318 	 0.006652 
