di 	gli 	gal 	gos3 	 gos4 
0.425560 	0.021127 	0.012609 	0.013995 	 -0.002091 
0.417541 	0.035834 	0.022105 	0.028451 	 -0.000336 
0.441969 	0.031105 	0.017939 	0.037350 	 -0.001158 
0.418961 	0.053193 	0.032519 	0.052956 	 0.000725 
0.429229 	0.052038 	0.031736 	0.052193 	 0.000103 
0.420558 	0.060175 	0.037294 	0.057524 	 0.000830 
0.412927 	0.059469 	0.036592 	0.057827 	 0.001219 
0.429457 	0.049293 	0.030115 	0.049224 	 -0.000088 
0.424329 	0.058339 	0.035926 	0.055544 	 0.000259 
0.419231 	0.058662 	0.035738 	0.056700 	 0.000252 
0.423962 	0.047085 	0.028390 	0.049483 	 0.000252 
0.409241 	0.059225 	0.036137 	0.058917 	 0.001374 
0.411555 	0.056604 	0.034229 	0.056190 	 0.000493 
0.416781 	0.049083 	0.029413 	0.052342 	 0.000478 
0.400506 	0.075133 	0.046777 	0.067601 	 0.001596 
0.415241 	0.060751 	0.036885 	0.062540 	 0.001339 
0.407115 	0.061280 	0.037755 	0.057952 	 0.001528 
0.412691 	0.067037 	0.041249 	0.064086 	 0.001038 
0.401661 	0.063032 	0.038767 	0.060677 	 0.001299 
0.408651 	0.057973 	0.035846 	0.056188 	 0.001705 
0.396784 	0.077061 	0.047854 	0.070293 	 0.002746 
0.400592 	0.073091 	0.045841 	0.063339 	 0.001932 
0.410555 	0.058476 	0.035730 	0.056063 	 0.000475 
0.388665 	0.076479 	0.047506 	0.071387 	 0.003278 
0.409676 	0.061650 	0.037578 	0.061247 	 0.000933 
0.393839 	0.077305 	0.047959 	0.070312 	 0.002329 
0.396182 	0.072565 	0.045224 	0.066309 	 0.002567 
0.395212 	0.067557 	0.041634 	0.064253 	 0.002025 
0.402036 	0.059762 	0.036991 	0.057363 	 0.001992 
0.388950 	0.079159 	0.049531 	0.071153 	 0.003104 
0.387070 	0.076434 	0.047616 	0.070921 	 0.002872 
0.386713 	0.078037 	0.048278 	0.074168 	 0.003335 
0.390414 	0.075917 	0.047198 	0.070387 	 0.002851 
0.389936 	0.076444 	0.047481 	0.070936 	 0.002969 
0.392698 	0.073558 	0.045534 	0.067895 	 0.002476 
0.394412 	0.067307 	0.041823 	0.062648 	 0.002299 
0.386422 	0.075583 	0.046679 	0.071805 	 0.002931 
0.384854 	0.075392 	0.046773 	0.071526 	 0.003126 
0.382799 	0.078016 	0.048417 	0.073758 	 0.003371 
0.375483 	0.083950 	0.052372 	0.075625 	 0.003983 
0.381561 	0.074763 	0.046345 	0.068487 	 0.002937 
0.368160 	0.083360 	0.051856 	0.074017 	 0.003707 
0.367177 	0.097906 	0.061151 	0.087324 	 0.004458 
0.382955 	0.077735 	0.048329 	0.072363 	 0.003406 
0.383817 	0.077574 	0.048468 	0.073303 	 0.003981 
0.375756 	0.082310 	0.051282 	0.076650 	 0.003720 
0.359604 	0.100414 	0.063109 	0.087598 	 0.005290 
0.369357 	0.087122 	0.054435 	0.076878 	 0.003637 
0.369733 	0.084640 	0.052895 	0.075417 	 0.003604 
0.365126 	0.098945 	0.062172 	0.084410 	 0.004216 
0.375662 	0.083564 	0.051907 	0.074950 	 0.002866 
0.363629 	0.083348 	0.052169 	0.074599 	 0.003915 
0.360977 	0.091931 	0.057814 	0.080226 	 0.004252 
0.371710 	0.089582 	0.056739 	0.075436 	 0.003914 
0.358186 	0.092545 	0.058059 	0.080314 	 0.004451 
0.349375 	0.098644 	0.062121 	0.084257 	 0.004965 
0.355718 	0.097732 	0.061786 	0.083595 	 0.004847 
0.353847 	0.097531 	0.061501 	0.083311 	 0.004704 
0.340136 	0.107693 	0.067715 	0.091654 	 0.005126 
0.361280 	0.092668 	0.058294 	0.083305 	 0.005198 
0.358526 	0.092425 	0.058523 	0.080533 	 0.004555 
0.343502 	0.110735 	0.070055 	0.093653 	 0.005779 
0.353854 	0.091616 	0.057341 	0.081718 	 0.004278 
0.355847 	0.093424 	0.058573 	0.083170 	 0.004774 
0.349129 	0.099121 	0.062471 	0.085948 	 0.005564 
0.328878 	0.117804 	0.074724 	0.098243 	 0.006975 
0.350429 	0.087326 	0.054696 	0.077934 	 0.004505 
0.341600 	0.103373 	0.065050 	0.090374 	 0.005437 
0.340127 	0.107965 	0.068314 	0.092014 	 0.006236 
0.337017 	0.109387 	0.069473 	0.092449 	 0.006521 
0.355194 	0.097576 	0.061536 	0.086015 	 0.004854 
0.345014 	0.096409 	0.060643 	0.083199 	 0.005133 
0.343240 	0.106426 	0.067268 	0.092492 	 0.005752 
0.335989 	0.114394 	0.072670 	0.096684 	 0.006302 
0.337658 	0.110278 	0.069701 	0.094518 	 0.006155 
0.347945 	0.099243 	0.062672 	0.085253 	 0.005447 
0.338907 	0.108551 	0.068640 	0.091726 	 0.005568 
0.346297 	0.103667 	0.065478 	0.088708 	 0.005316 
0.344075 	0.101057 	0.064096 	0.085505 	 0.005472 
0.327423 	0.113659 	0.072031 	0.094497 	 0.006403 
0.348328 	0.093559 	0.059033 	0.079812 	 0.004283 
0.327079 	0.108864 	0.069035 	0.090132 	 0.006238 
0.335371 	0.101686 	0.064465 	0.086868 	 0.006068 
