di 	gli 	gal 	gos3 	 gos4 
0.208435 	0.044676 	0.032258 	0.021921 	 0.000325 
0.199439 	0.051646 	0.036476 	0.027661 	 0.000845 
0.237016 	0.046360 	0.032605 	0.029612 	 0.000650 
0.215137 	0.053893 	0.038032 	0.032470 	 0.001053 
0.254631 	0.048509 	0.035126 	0.029290 	 0.001609 
0.232436 	0.058285 	0.041323 	0.036202 	 0.001781 
0.284267 	0.054695 	0.036375 	0.039349 	 0.001765 
0.214852 	0.049385 	0.034936 	0.030603 	 0.000265 
0.222865 	0.065254 	0.043718 	0.045418 	 0.002293 
0.220125 	0.048750 	0.034280 	0.030773 	 0.000741 
0.257562 	0.057434 	0.039187 	0.040066 	 0.002706 
0.215652 	0.055043 	0.040275 	0.033243 	 0.001469 
0.219702 	0.067297 	0.047081 	0.040881 	 0.002736 
0.232606 	0.065349 	0.046459 	0.043343 	 0.003245 
0.244992 	0.056703 	0.040234 	0.039284 	 0.002995 
0.217022 	0.064490 	0.044715 	0.042627 	 0.002348 
0.191300 	0.062395 	0.044856 	0.035278 	 0.001498 
0.215741 	0.058554 	0.041139 	0.036086 	 0.001982 
0.209700 	0.077626 	0.053718 	0.048995 	 0.003096 
0.219024 	0.064646 	0.045651 	0.039373 	 0.002880 
0.237798 	0.078857 	0.053987 	0.051647 	 0.003555 
0.249851 	0.066332 	0.046951 	0.040322 	 0.003319 
0.176186 	0.063992 	0.046093 	0.037722 	 0.002632 
0.231901 	0.068921 	0.048394 	0.043541 	 0.003262 
0.224300 	0.068943 	0.047540 	0.046285 	 0.003270 
0.243981 	0.064862 	0.045934 	0.040016 	 0.003468 
0.176486 	0.067883 	0.048353 	0.042798 	 0.002829 
0.199920 	0.066568 	0.048138 	0.038807 	 0.003424 
0.226953 	0.075254 	0.052338 	0.048107 	 0.004111 
0.191051 	0.058798 	0.043580 	0.031688 	 0.002249 
0.167376 	0.073764 	0.052830 	0.041542 	 0.003226 
0.204860 	0.067473 	0.048509 	0.040631 	 0.003126 
0.208191 	0.057280 	0.042052 	0.034236 	 0.002384 
0.216379 	0.059447 	0.041959 	0.036032 	 0.002339 
0.204765 	0.052484 	0.038683 	0.029302 	 0.001991 
0.210055 	0.068158 	0.048120 	0.042688 	 0.002999 
0.219071 	0.055200 	0.039898 	0.031876 	 0.002882 
0.215353 	0.068114 	0.047615 	0.042470 	 0.003183 
0.200622 	0.062624 	0.044181 	0.037375 	 0.002424 
0.193926 	0.068488 	0.047982 	0.044128 	 0.002803 
0.216316 	0.072181 	0.049974 	0.046722 	 0.003662 
0.218555 	0.057969 	0.041608 	0.034548 	 0.001747 
0.170830 	0.079982 	0.056105 	0.045554 	 0.003373 
0.234886 	0.067561 	0.047484 	0.042061 	 0.003444 
0.224126 	0.059217 	0.042646 	0.035594 	 0.002933 
0.205229 	0.081170 	0.055343 	0.052880 	 0.004053 
0.220125 	0.078070 	0.054163 	0.050178 	 0.004072 
0.175880 	0.077960 	0.053721 	0.047771 	 0.003569 
0.198759 	0.058249 	0.042910 	0.029536 	 0.002102 
0.169689 	0.056916 	0.042076 	0.030527 	 0.001192 
0.185126 	0.074167 	0.051495 	0.045726 	 0.003144 
0.211198 	0.071888 	0.049818 	0.046185 	 0.003398 
0.191651 	0.075329 	0.052003 	0.044292 	 0.002930 
0.195019 	0.072266 	0.050075 	0.042431 	 0.003278 
0.193851 	0.076474 	0.052770 	0.047558 	 0.003499 
0.208638 	0.071132 	0.049423 	0.043901 	 0.002851 
0.177265 	0.080358 	0.055127 	0.048785 	 0.002857 
0.202981 	0.057057 	0.041037 	0.032805 	 0.002359 
0.207676 	0.056629 	0.040843 	0.033190 	 0.001982 
0.198642 	0.086414 	0.058360 	0.058782 	 0.004066 
0.181876 	0.066249 	0.046800 	0.039735 	 0.002338 
