di 	gli 	gal 	gos3 	 gos4 
0.423302 	0.022518 	0.013499 	0.015025 	 -0.002109 
0.417292 	0.035968 	0.022122 	0.028767 	 -0.000540 
0.442387 	0.029979 	0.017270 	0.036419 	 -0.001190 
0.418711 	0.052674 	0.032176 	0.052405 	 0.000750 
0.428654 	0.052716 	0.032190 	0.052510 	 0.000136 
0.420440 	0.060593 	0.037499 	0.057480 	 0.000796 
0.410707 	0.061294 	0.037690 	0.059040 	 0.001288 
0.429093 	0.049398 	0.030213 	0.049153 	 -0.000079 
0.423089 	0.059127 	0.036481 	0.055948 	 0.000263 
0.418423 	0.058547 	0.035697 	0.057074 	 0.000206 
0.422035 	0.047860 	0.028915 	0.049864 	 0.000223 
0.408044 	0.059368 	0.036236 	0.058900 	 0.001422 
0.411269 	0.056758 	0.034298 	0.055973 	 0.000504 
0.415868 	0.049812 	0.030000 	0.053455 	 0.000580 
0.399268 	0.077082 	0.047991 	0.068682 	 0.001671 
0.415485 	0.061297 	0.037269 	0.063104 	 0.001363 
0.407102 	0.061461 	0.037889 	0.058564 	 0.001530 
0.412782 	0.067244 	0.041429 	0.063623 	 0.001020 
0.401801 	0.062706 	0.038526 	0.060334 	 0.001213 
0.406113 	0.060006 	0.037155 	0.057418 	 0.001823 
0.396148 	0.075809 	0.046990 	0.069478 	 0.002722 
0.400265 	0.072400 	0.045393 	0.063289 	 0.001811 
0.410197 	0.057996 	0.035535 	0.055985 	 0.000441 
0.388428 	0.076477 	0.047560 	0.071400 	 0.003272 
0.408792 	0.061863 	0.037776 	0.061483 	 0.000991 
0.393399 	0.077416 	0.047988 	0.070476 	 0.002252 
0.396114 	0.071377 	0.044467 	0.065488 	 0.002521 
0.393932 	0.068624 	0.042360 	0.065534 	 0.002225 
0.401583 	0.060495 	0.037540 	0.057878 	 0.002110 
0.389459 	0.079160 	0.049484 	0.071160 	 0.003133 
0.387107 	0.077463 	0.048225 	0.071368 	 0.002892 
0.386508 	0.077464 	0.047931 	0.073839 	 0.003280 
0.389421 	0.076954 	0.047818 	0.071606 	 0.002883 
0.390368 	0.075603 	0.046948 	0.070539 	 0.002874 
0.392528 	0.072979 	0.045113 	0.067601 	 0.002426 
0.394759 	0.066830 	0.041516 	0.062390 	 0.002354 
0.387643 	0.074385 	0.045973 	0.070872 	 0.002829 
0.384934 	0.076173 	0.047318 	0.072336 	 0.003207 
0.382674 	0.078204 	0.048569 	0.073952 	 0.003408 
0.375882 	0.084258 	0.052488 	0.076675 	 0.003971 
0.378448 	0.078547 	0.048800 	0.070414 	 0.003121 
0.367309 	0.083181 	0.051754 	0.073815 	 0.003758 
0.367997 	0.097768 	0.061022 	0.087450 	 0.004467 
0.383354 	0.078707 	0.048960 	0.072749 	 0.003341 
0.383522 	0.077128 	0.048198 	0.072547 	 0.003917 
0.378672 	0.080135 	0.049912 	0.075450 	 0.003604 
0.360454 	0.099907 	0.062801 	0.087105 	 0.005206 
0.370246 	0.086684 	0.054210 	0.076848 	 0.003700 
0.371594 	0.084103 	0.052667 	0.075110 	 0.003576 
0.364112 	0.098626 	0.062007 	0.083949 	 0.004259 
0.374377 	0.084142 	0.052358 	0.075396 	 0.002999 
0.363579 	0.084492 	0.052931 	0.075595 	 0.003934 
0.361132 	0.091173 	0.057313 	0.080166 	 0.004263 
0.372790 	0.088150 	0.055946 	0.074706 	 0.003903 
0.359983 	0.090140 	0.056519 	0.078710 	 0.004235 
0.349147 	0.098665 	0.062199 	0.084768 	 0.005003 
0.356321 	0.098007 	0.061917 	0.084054 	 0.004916 
0.354782 	0.095568 	0.060258 	0.082479 	 0.004772 
0.342987 	0.105834 	0.066608 	0.090794 	 0.005068 
0.362928 	0.090227 	0.056695 	0.081566 	 0.005047 
0.358893 	0.091608 	0.057966 	0.080072 	 0.004518 
0.344380 	0.109122 	0.068913 	0.092824 	 0.005702 
0.354202 	0.091852 	0.057599 	0.081539 	 0.004343 
0.357925 	0.090485 	0.056671 	0.081203 	 0.004607 
0.348855 	0.098231 	0.061880 	0.085561 	 0.005446 
0.329649 	0.116285 	0.073786 	0.097197 	 0.006884 
0.349432 	0.089044 	0.055801 	0.078980 	 0.004552 
0.342286 	0.100559 	0.063244 	0.088566 	 0.005158 
0.339269 	0.107000 	0.067696 	0.091250 	 0.006160 
0.336900 	0.110097 	0.069905 	0.093104 	 0.006474 
0.357045 	0.097259 	0.061369 	0.085874 	 0.004721 
0.344996 	0.097114 	0.061130 	0.083487 	 0.005136 
0.342906 	0.106052 	0.067059 	0.092180 	 0.005792 
0.336653 	0.114099 	0.072430 	0.096044 	 0.006315 
0.338331 	0.109325 	0.069138 	0.093899 	 0.006079 
0.347046 	0.099778 	0.063096 	0.085126 	 0.005492 
0.337515 	0.109356 	0.069219 	0.091849 	 0.005669 
0.346364 	0.104033 	0.065806 	0.088792 	 0.005299 
0.345794 	0.099998 	0.063431 	0.084644 	 0.005424 
0.326887 	0.113276 	0.071881 	0.094030 	 0.006439 
0.348756 	0.092438 	0.058285 	0.079012 	 0.004216 
0.326554 	0.108813 	0.069034 	0.090529 	 0.006246 
0.335271 	0.102184 	0.064793 	0.086829 	 0.006007 
0.336814 	0.102822 	0.065778 	0.084237 	 0.006101 
0.344769 	0.092676 	0.058517 	0.080536 	 0.004737 
0.344498 	0.098461 	0.062621 	0.084239 	 0.005902 
0.327738 	0.111896 	0.071333 	0.091150 	 0.006283 
0.328121 	0.102941 	0.065652 	0.085944 	 0.006102 
0.326423 	0.109578 	0.069438 	0.092793 	 0.005937 
0.332596 	0.105640 	0.067014 	0.089256 	 0.005583 
0.341111 	0.097621 	0.062016 	0.082980 	 0.005328 
0.331506 	0.103489 	0.065808 	0.087738 	 0.005991 
0.329971 	0.111532 	0.070797 	0.093353 	 0.006556 
0.325410 	0.120712 	0.076841 	0.100929 	 0.007107 
0.329702 	0.104406 	0.066228 	0.090382 	 0.006176 
0.334890 	0.099902 	0.063463 	0.083898 	 0.005732 
0.320406 	0.122107 	0.077949 	0.099933 	 0.007539 
0.336238 	0.105180 	0.066906 	0.090172 	 0.006281 
0.330282 	0.107469 	0.068867 	0.087858 	 0.006225 
0.319235 	0.115888 	0.073991 	0.096068 	 0.007385 
0.330343 	0.109783 	0.070105 	0.090226 	 0.006118 
0.317414 	0.122517 	0.078689 	0.095575 	 0.007055 
0.322757 	0.114110 	0.072892 	0.093841 	 0.006700 
0.322715 	0.109751 	0.069926 	0.090400 	 0.006479 
0.326453 	0.113594 	0.072513 	0.092762 	 0.005899 
0.322356 	0.110194 	0.070553 	0.090089 	 0.006736 
0.321288 	0.108304 	0.069147 	0.088770 	 0.006278 
0.325886 	0.116488 	0.074741 	0.094588 	 0.006846 
0.318959 	0.112208 	0.071988 	0.091876 	 0.006810 
0.316458 	0.119484 	0.076931 	0.095388 	 0.007100 
0.311606 	0.131041 	0.084746 	0.101153 	 0.007751 
0.323031 	0.122912 	0.078835 	0.098702 	 0.006812 
0.314621 	0.126252 	0.081211 	0.102676 	 0.008076 
0.329068 	0.110093 	0.070585 	0.088238 	 0.006062 
0.318234 	0.111677 	0.071474 	0.090291 	 0.006773 
0.307421 	0.127701 	0.082226 	0.098067 	 0.006895 
0.315687 	0.121383 	0.077845 	0.098619 	 0.007663 
0.316090 	0.116181 	0.074769 	0.092796 	 0.007380 
0.321737 	0.113018 	0.072772 	0.091570 	 0.007213 
0.318582 	0.112709 	0.072304 	0.090356 	 0.006107 
0.314817 	0.115101 	0.073957 	0.092732 	 0.007051 
0.321038 	0.118814 	0.076279 	0.096391 	 0.006446 
0.302402 	0.138120 	0.089337 	0.106246 	 0.008412 
0.297219 	0.137456 	0.088610 	0.107003 	 0.008071 
0.285775 	0.148925 	0.095644 	0.116636 	 0.008695 
0.300190 	0.139319 	0.089969 	0.108887 	 0.008492 
0.299151 	0.132797 	0.085349 	0.106501 	 0.008024 
0.316738 	0.119340 	0.077444 	0.090719 	 0.006650 
0.303211 	0.136437 	0.088714 	0.103148 	 0.008403 
0.307919 	0.123400 	0.079667 	0.095364 	 0.006596 
0.297466 	0.136617 	0.088221 	0.107362 	 0.008347 
0.287539 	0.140636 	0.091086 	0.107522 	 0.008946 
0.301031 	0.129866 	0.083810 	0.101128 	 0.007393 
0.304065 	0.134086 	0.086615 	0.105669 	 0.008002 
0.304302 	0.131210 	0.084716 	0.102880 	 0.007836 
