di 	gli 	gal 	gos3 	 gos4 
0.422201 	0.023690 	0.014302 	0.015631 	 -0.002052 
0.417435 	0.038228 	0.023607 	0.029144 	 -0.000362 
0.443302 	0.029375 	0.016790 	0.036322 	 -0.001281 
0.418871 	0.052167 	0.031717 	0.052066 	 0.000730 
0.427844 	0.052785 	0.032167 	0.052630 	 0.000182 
0.421554 	0.059602 	0.036860 	0.057089 	 0.000668 
0.410280 	0.061143 	0.037789 	0.059160 	 0.001281 
0.429470 	0.048507 	0.029648 	0.048627 	 -0.000100 
0.424869 	0.057790 	0.035499 	0.054765 	 0.000193 
0.418036 	0.059144 	0.036022 	0.057340 	 0.000222 
0.422971 	0.047250 	0.028464 	0.049426 	 0.000261 
0.408345 	0.058997 	0.035959 	0.058550 	 0.001377 
0.410226 	0.058028 	0.035102 	0.056916 	 0.000581 
0.415289 	0.049564 	0.029746 	0.053707 	 0.000625 
0.398271 	0.077743 	0.048382 	0.069339 	 0.001691 
0.416477 	0.060392 	0.036688 	0.062234 	 0.001308 
0.407382 	0.062430 	0.038519 	0.058491 	 0.001537 
0.413264 	0.068072 	0.041942 	0.064373 	 0.001056 
0.402410 	0.062078 	0.038187 	0.059640 	 0.001177 
0.405374 	0.060489 	0.037405 	0.058188 	 0.001921 
0.397090 	0.074913 	0.046496 	0.068775 	 0.002655 
0.401473 	0.071654 	0.044950 	0.062460 	 0.001797 
0.409720 	0.059243 	0.036290 	0.056362 	 0.000521 
0.387294 	0.077400 	0.047988 	0.072310 	 0.003295 
0.408425 	0.062807 	0.038286 	0.063089 	 0.001148 
0.393893 	0.077246 	0.047968 	0.070118 	 0.002249 
0.397187 	0.070332 	0.043783 	0.064978 	 0.002448 
0.394203 	0.069129 	0.042581 	0.065931 	 0.002242 
0.401761 	0.059642 	0.036856 	0.057903 	 0.002067 
0.389401 	0.080243 	0.050179 	0.072210 	 0.003104 
0.386094 	0.077699 	0.048428 	0.071497 	 0.003002 
0.386241 	0.077614 	0.047970 	0.074270 	 0.003347 
0.388427 	0.077064 	0.047827 	0.072050 	 0.002928 
0.390325 	0.075259 	0.046727 	0.069971 	 0.002859 
0.393523 	0.072364 	0.044737 	0.067100 	 0.002398 
0.394268 	0.067144 	0.041786 	0.063299 	 0.002364 
0.387470 	0.074784 	0.046204 	0.071283 	 0.002915 
0.385112 	0.075481 	0.046803 	0.071827 	 0.003080 
0.382745 	0.078135 	0.048426 	0.074161 	 0.003384 
0.374712 	0.084958 	0.052940 	0.077383 	 0.004078 
0.378437 	0.077828 	0.048220 	0.070212 	 0.003117 
0.368122 	0.082422 	0.051285 	0.073554 	 0.003695 
0.368208 	0.097095 	0.060646 	0.087056 	 0.004497 
0.383410 	0.078326 	0.048751 	0.072619 	 0.003339 
0.383110 	0.077428 	0.048400 	0.072905 	 0.003973 
0.377957 	0.081029 	0.050460 	0.075941 	 0.003609 
0.360142 	0.100299 	0.063075 	0.087435 	 0.005248 
0.369880 	0.086663 	0.054129 	0.076847 	 0.003700 
0.371274 	0.084399 	0.052936 	0.075352 	 0.003603 
0.362951 	0.098689 	0.062001 	0.084291 	 0.004297 
0.374539 	0.083110 	0.051593 	0.074549 	 0.002891 
0.362602 	0.084980 	0.053112 	0.075857 	 0.003897 
0.361408 	0.090691 	0.057009 	0.079916 	 0.004236 
