di 	gli 	gal 	gos3 	 gos4 
0.420341 	0.026245 	0.015929 	0.017257 	 -0.002064 
0.417016 	0.038793 	0.023938 	0.030325 	 -0.000278 
0.441811 	0.027651 	0.015606 	0.035657 	 -0.001269 
0.418186 	0.051624 	0.031342 	0.051918 	 0.000915 
0.429353 	0.050654 	0.030890 	0.051119 	 0.000087 
0.420751 	0.059166 	0.036609 	0.056202 	 0.000546 
0.408263 	0.060806 	0.037362 	0.059113 	 0.001228 
0.428689 	0.048025 	0.029301 	0.048586 	 0.000017 
0.423822 	0.059781 	0.036897 	0.056227 	 0.000396 
0.418182 	0.057488 	0.034916 	0.056301 	 0.000002 
0.423249 	0.046390 	0.027893 	0.048670 	 0.000226 
0.409805 	0.056264 	0.034257 	0.056283 	 0.001237 
0.412560 	0.056811 	0.034402 	0.056113 	 0.000570 
0.414445 	0.048475 	0.028953 	0.053705 	 0.000642 
0.397462 	0.078407 	0.048836 	0.069327 	 0.001722 
0.415645 	0.060392 	0.036657 	0.063167 	 0.001344 
0.407486 	0.061720 	0.037999 	0.058519 	 0.001411 
0.413280 	0.068113 	0.042055 	0.064020 	 0.000987 
0.402489 	0.063006 	0.038707 	0.059854 	 0.001129 
0.403571 	0.061214 	0.037863 	0.058837 	 0.002041 
0.394737 	0.076980 	0.047745 	0.070742 	 0.002748 
0.402689 	0.069623 	0.043620 	0.060941 	 0.001556 
0.409514 	0.059811 	0.036739 	0.056932 	 0.000516 
0.386870 	0.076840 	0.047655 	0.071435 	 0.003354 
0.407107 	0.064732 	0.039387 	0.064646 	 0.001420 
0.394534 	0.077338 	0.047964 	0.070371 	 0.002225 
0.395877 	0.070180 	0.043621 	0.064896 	 0.002502 
0.392300 	0.069476 	0.042749 	0.065866 	 0.002272 
0.399612 	0.061165 	0.037832 	0.059270 	 0.002231 
0.388512 	0.081785 	0.051088 	0.072998 	 0.003195 
0.388426 	0.076016 	0.047398 	0.070428 	 0.002882 
0.385491 	0.079225 	0.048949 	0.075523 	 0.003551 
0.389159 	0.076928 	0.047599 	0.072329 	 0.002846 
0.390604 	0.073604 	0.045655 	0.069008 	 0.002850 
0.393718 	0.071640 	0.044273 	0.066453 	 0.002278 
0.391903 	0.068142 	0.042206 	0.063791 	 0.002502 
0.385090 	0.074572 	0.045964 	0.071706 	 0.003124 
0.384015 	0.076029 	0.047250 	0.072169 	 0.003220 
0.382868 	0.078491 	0.048607 	0.074787 	 0.003408 
0.372482 	0.087134 	0.054347 	0.078930 	 0.004285 
0.380323 	0.076018 	0.047014 	0.068592 	 0.002786 
0.365113 	0.084380 	0.052591 	0.074675 	 0.004021 
0.368517 	0.098560 	0.061553 	0.088037 	 0.004521 
0.383617 	0.077274 	0.048029 	0.071938 	 0.003306 
0.383020 	0.076376 	0.047797 	0.071695 	 0.003952 
0.377659 	0.082040 	0.051099 	0.076767 	 0.003656 
0.359542 	0.100160 	0.062973 	0.087284 	 0.005246 
0.369087 	0.087299 	0.054573 	0.077222 	 0.003778 
0.371829 	0.084701 	0.053062 	0.075450 	 0.003565 
0.361623 	0.100851 	0.063391 	0.085873 	 0.004578 
0.373602 	0.083923 	0.052068 	0.075501 	 0.003040 
0.361824 	0.084513 	0.052869 	0.075397 	 0.003843 
0.359671 	0.091300 	0.057356 	0.080363 	 0.004344 
0.374572 	0.086770 	0.055132 	0.072680 	 0.003922 
0.361563 	0.089434 	0.056112 	0.078014 	 0.004280 
0.347585 	0.101559 	0.064026 	0.087039 	 0.005362 
0.355586 	0.099031 	0.062567 	0.084767 	 0.005117 
0.354686 	0.097805 	0.061659 	0.083776 	 0.004749 
0.344006 	0.106417 	0.067009 	0.091013 	 0.004957 
0.364586 	0.088450 	0.055645 	0.080251 	 0.005042 
0.357728 	0.093881 	0.059450 	0.081657 	 0.004708 
0.343487 	0.110119 	0.069489 	0.093903 	 0.005789 
0.353344 	0.092738 	0.058215 	0.082134 	 0.004476 
0.357465 	0.090536 	0.056722 	0.081112 	 0.004510 
0.347487 	0.098556 	0.062118 	0.086019 	 0.005631 
0.330058 	0.115815 	0.073429 	0.096783 	 0.006795 
0.346926 	0.090713 	0.056833 	0.079920 	 0.004443 
0.339720 	0.102229 	0.064279 	0.089559 	 0.005269 
0.339635 	0.105121 	0.066450 	0.089890 	 0.006074 
0.337257 	0.109418 	0.069391 	0.092932 	 0.006472 
0.356749 	0.097767 	0.061653 	0.085953 	 0.004644 
0.344011 	0.098466 	0.062015 	0.084464 	 0.005255 
0.344285 	0.107204 	0.067903 	0.092677 	 0.005869 
0.336255 	0.114817 	0.072945 	0.096523 	 0.006228 
0.337271 	0.111190 	0.070379 	0.094776 	 0.006123 
0.346403 	0.099116 	0.062612 	0.085015 	 0.005616 
0.334186 	0.111010 	0.070194 	0.093645 	 0.005782 
0.350111 	0.102628 	0.065011 	0.087302 	 0.005132 
0.348308 	0.097950 	0.062153 	0.083008 	 0.005177 
0.325864 	0.115352 	0.073174 	0.095166 	 0.006447 
0.348010 	0.093707 	0.059110 	0.079934 	 0.004251 
0.327886 	0.107172 	0.067934 	0.089385 	 0.006194 
0.333702 	0.102706 	0.065124 	0.086992 	 0.005912 
0.338035 	0.102452 	0.065603 	0.083887 	 0.005999 
0.341822 	0.093586 	0.058985 	0.081890 	 0.004961 
0.344575 	0.098299 	0.062492 	0.084339 	 0.006202 
0.327261 	0.111738 	0.071180 	0.091276 	 0.006260 
0.329604 	0.101426 	0.064617 	0.085216 	 0.006078 
0.326035 	0.110541 	0.070040 	0.093771 	 0.005918 
0.333976 	0.103374 	0.065513 	0.087318 	 0.005465 
0.342141 	0.097970 	0.062265 	0.083441 	 0.005375 
0.330674 	0.105704 	0.067256 	0.088887 	 0.006015 
0.330298 	0.110608 	0.070187 	0.093133 	 0.006549 
0.324336 	0.121051 	0.077086 	0.101318 	 0.007120 
0.328872 	0.103871 	0.065816 	0.090231 	 0.006277 
0.333162 	0.100292 	0.063699 	0.084549 	 0.005971 
0.320516 	0.121196 	0.077333 	0.099278 	 0.007510 
0.337104 	0.103165 	0.065492 	0.089306 	 0.006135 
0.327882 	0.110374 	0.070671 	0.089795 	 0.006254 
0.319552 	0.115144 	0.073479 	0.095626 	 0.007428 
0.330865 	0.108777 	0.069439 	0.089628 	 0.006117 
0.319136 	0.119961 	0.077011 	0.093741 	 0.006941 
0.319228 	0.116671 	0.074474 	0.095274 	 0.006671 
0.322839 	0.109266 	0.069525 	0.089868 	 0.006393 
0.325921 	0.113493 	0.072402 	0.093239 	 0.005881 
0.321422 	0.110277 	0.070572 	0.089880 	 0.006763 
0.322809 	0.106788 	0.068127 	0.087504 	 0.006262 
0.323609 	0.118398 	0.075986 	0.096124 	 0.006920 
0.317412 	0.114461 	0.073462 	0.092961 	 0.006898 
0.317079 	0.118643 	0.076458 	0.094602 	 0.007116 
0.310319 	0.132899 	0.085854 	0.102090 	 0.007816 
0.323275 	0.121732 	0.078010 	0.098590 	 0.006856 
0.316548 	0.125548 	0.080799 	0.102011 	 0.007942 
0.326161 	0.110052 	0.070528 	0.088194 	 0.006105 
0.318312 	0.111359 	0.071261 	0.090307 	 0.006644 
0.306054 	0.127908 	0.082369 	0.098050 	 0.006889 
0.315491 	0.120258 	0.076984 	0.098123 	 0.007419 
0.314937 	0.116780 	0.075144 	0.093307 	 0.007521 
0.320892 	0.115152 	0.074207 	0.093278 	 0.007372 
0.316863 	0.113387 	0.072706 	0.090598 	 0.006200 
0.315386 	0.114383 	0.073576 	0.092158 	 0.007143 
0.320323 	0.119068 	0.076363 	0.096224 	 0.006409 
0.301979 	0.139346 	0.090237 	0.107276 	 0.008554 
0.295665 	0.139454 	0.089996 	0.107837 	 0.008243 
0.284879 	0.148300 	0.095250 	0.116275 	 0.008690 
0.299395 	0.140846 	0.090994 	0.110235 	 0.008692 
0.297982 	0.133861 	0.085941 	0.107227 	 0.007959 
0.316144 	0.119365 	0.077435 	0.091031 	 0.006733 
0.303619 	0.136954 	0.089133 	0.103797 	 0.008566 
0.307679 	0.124736 	0.080619 	0.095990 	 0.006772 
0.296972 	0.137771 	0.088992 	0.108301 	 0.008396 
0.287471 	0.140741 	0.091181 	0.107431 	 0.009033 
0.302065 	0.129715 	0.083777 	0.100650 	 0.007345 
0.304673 	0.133085 	0.085934 	0.105233 	 0.008108 
0.304839 	0.131263 	0.084791 	0.102474 	 0.007837 
0.304360 	0.119752 	0.076832 	0.094812 	 0.006837 
0.284509 	0.136843 	0.088804 	0.104805 	 0.008820 
0.297312 	0.138414 	0.090061 	0.103707 	 0.008331 
0.311044 	0.132345 	0.085816 	0.098692 	 0.006449 
0.296628 	0.133993 	0.086965 	0.102637 	 0.008036 
0.287624 	0.137511 	0.088795 	0.106874 	 0.008840 
0.281108 	0.147352 	0.095033 	0.114632 	 0.008884 
0.289219 	0.130071 	0.084153 	0.100903 	 0.008239 
0.307721 	0.122807 	0.079847 	0.092950 	 0.006959 
0.305016 	0.130212 	0.084684 	0.099540 	 0.007472 
0.295082 	0.144533 	0.094373 	0.107220 	 0.008364 
0.285684 	0.143076 	0.093094 	0.106039 	 0.008250 
0.292710 	0.139158 	0.090514 	0.103152 	 0.007917 
0.283217 	0.138700 	0.089895 	0.105974 	 0.008998 
0.290563 	0.125544 	0.081754 	0.093469 	 0.007643 
0.290437 	0.139606 	0.090544 	0.105142 	 0.008473 
0.292133 	0.131600 	0.085439 	0.098285 	 0.007588 
0.281344 	0.142986 	0.092935 	0.104873 	 0.007829 
0.297282 	0.132489 	0.085920 	0.102158 	 0.007759 
0.288300 	0.131518 	0.085705 	0.097211 	 0.008222 
0.293179 	0.136124 	0.088345 	0.103157 	 0.008203 
0.285616 	0.138561 	0.090428 	0.102376 	 0.008569 
0.271453 	0.150825 	0.098358 	0.110370 	 0.009423 
0.291396 	0.135945 	0.088723 	0.098938 	 0.007665 
0.286659 	0.135675 	0.088463 	0.100390 	 0.007840 
0.293673 	0.134582 	0.087717 	0.099413 	 0.007269 
0.281984 	0.137874 	0.089636 	0.101880 	 0.007737 
0.283276 	0.146073 	0.095134 	0.106504 	 0.007723 
0.280913 	0.147397 	0.095748 	0.110846 	 0.008948 
0.299477 	0.136102 	0.089105 	0.099820 	 0.007690 
0.285048 	0.137905 	0.090068 	0.099476 	 0.007826 
0.276989 	0.149827 	0.097594 	0.110080 	 0.009040 
0.284480 	0.148821 	0.097295 	0.107924 	 0.008215 
0.274243 	0.146793 	0.095806 	0.107227 	 0.008589 
0.276098 	0.151987 	0.099520 	0.110069 	 0.009178 
0.295831 	0.133476 	0.087080 	0.100490 	 0.007620 
0.263662 	0.156405 	0.102067 	0.113060 	 0.009643 
0.275524 	0.152947 	0.100076 	0.111188 	 0.009286 
0.274335 	0.145308 	0.094785 	0.107174 	 0.008982 
0.279186 	0.153989 	0.101007 	0.110672 	 0.009065 
0.270042 	0.159503 	0.104431 	0.113465 	 0.009149 
0.270564 	0.159540 	0.104319 	0.117552 	 0.009959 
0.260262 	0.157082 	0.102663 	0.112617 	 0.009154 
0.282406 	0.142362 	0.093114 	0.102806 	 0.008471 
0.273963 	0.154868 	0.101391 	0.111559 	 0.008974 
0.271473 	0.153179 	0.100610 	0.107750 	 0.008543 
0.262583 	0.156229 	0.102892 	0.109767 	 0.010105 
0.278442 	0.142940 	0.093928 	0.102291 	 0.008743 
0.257126 	0.174257 	0.114246 	0.124601 	 0.010537 
0.251581 	0.171550 	0.112582 	0.122462 	 0.011185 
0.267095 	0.152036 	0.100293 	0.105639 	 0.009710 
0.260195 	0.159136 	0.104454 	0.112675 	 0.009702 
0.263611 	0.151328 	0.099495 	0.108459 	 0.009933 
0.265245 	0.155754 	0.101885 	0.112371 	 0.009696 
0.264735 	0.167380 	0.109952 	0.122400 	 0.010795 
0.250918 	0.174325 	0.114624 	0.119954 	 0.010314 
0.250429 	0.175256 	0.115150 	0.122815 	 0.010866 
0.260046 	0.170238 	0.111762 	0.121230 	 0.010672 
0.257127 	0.175995 	0.115964 	0.121642 	 0.010834 
0.262197 	0.166393 	0.109796 	0.114285 	 0.010144 
0.270093 	0.155336 	0.102566 	0.107300 	 0.008979 
0.258658 	0.158249 	0.104206 	0.109822 	 0.009885 
0.260030 	0.168616 	0.110918 	0.115852 	 0.009299 
0.267556 	0.161314 	0.106792 	0.110386 	 0.009654 
0.267657 	0.163196 	0.107945 	0.111899 	 0.009865 
0.254160 	0.160958 	0.106191 	0.109405 	 0.009479 
0.261656 	0.170150 	0.112153 	0.117493 	 0.009424 
0.262665 	0.170258 	0.112317 	0.116833 	 0.009669 
0.254451 	0.165082 	0.108953 	0.114864 	 0.010337 
0.263693 	0.163489 	0.108024 	0.114668 	 0.009903 
0.268663 	0.158854 	0.105297 	0.108672 	 0.009490 
0.243247 	0.173983 	0.114792 	0.119960 	 0.010746 
0.251022 	0.171349 	0.113375 	0.114524 	 0.010162 
0.256542 	0.164942 	0.108937 	0.113276 	 0.009788 
0.244885 	0.175865 	0.116254 	0.120164 	 0.010767 
0.261955 	0.161144 	0.106815 	0.109300 	 0.008946 
0.253927 	0.171603 	0.113581 	0.116392 	 0.009855 
0.251007 	0.174696 	0.115378 	0.118190 	 0.009715 
0.258511 	0.160991 	0.106773 	0.109880 	 0.009861 
0.251362 	0.167379 	0.110795 	0.114848 	 0.010267 
0.255815 	0.158542 	0.104961 	0.107702 	 0.008987 
0.245554 	0.176136 	0.116795 	0.118360 	 0.010630 
0.257091 	0.163235 	0.108294 	0.109870 	 0.009322 
0.246108 	0.171823 	0.113484 	0.117243 	 0.009796 
0.254619 	0.160721 	0.106662 	0.108058 	 0.009595 
0.248511 	0.176064 	0.116866 	0.118387 	 0.010420 
0.255148 	0.161384 	0.107230 	0.109511 	 0.009833 
0.251615 	0.163493 	0.108496 	0.110937 	 0.009914 
0.254175 	0.162726 	0.108298 	0.108954 	 0.009867 
0.251723 	0.171710 	0.113851 	0.115441 	 0.010117 
0.245712 	0.174445 	0.115874 	0.115741 	 0.010215 
0.247740 	0.170289 	0.112971 	0.115048 	 0.010423 
0.248545 	0.165131 	0.109911 	0.109068 	 0.010026 
0.242027 	0.174051 	0.115674 	0.116701 	 0.010832 
0.237306 	0.174767 	0.115958 	0.117390 	 0.010492 
0.241089 	0.181260 	0.120283 	0.122715 	 0.010734 
0.237508 	0.170855 	0.113764 	0.111867 	 0.010627 
0.239766 	0.181849 	0.120769 	0.120345 	 0.010968 
0.238984 	0.175141 	0.116218 	0.119126 	 0.011115 
0.238556 	0.186561 	0.124001 	0.122534 	 0.010763 
0.227985 	0.176707 	0.117673 	0.114964 	 0.011368 
0.234450 	0.180964 	0.119773 	0.119946 	 0.010772 
0.241896 	0.165850 	0.110514 	0.106727 	 0.009956 
0.245172 	0.173015 	0.115171 	0.113322 	 0.010232 
0.235038 	0.177946 	0.118541 	0.114050 	 0.010578 
0.243190 	0.172372 	0.115117 	0.111372 	 0.010219 
0.245000 	0.170709 	0.114209 	0.109363 	 0.010399 
0.229398 	0.177779 	0.117780 	0.119528 	 0.010627 
0.221495 	0.194789 	0.129055 	0.131584 	 0.012233 
0.229016 	0.180999 	0.120321 	0.120010 	 0.010997 
0.239951 	0.168132 	0.112673 	0.105102 	 0.010201 
0.221124 	0.192820 	0.128599 	0.124015 	 0.011974 
0.231974 	0.174369 	0.116304 	0.112380 	 0.010465 
0.238158 	0.182445 	0.121832 	0.115357 	 0.010332 
0.235404 	0.185330 	0.123390 	0.120467 	 0.010514 
0.234630 	0.182574 	0.122010 	0.118349 	 0.011307 
0.221861 	0.190330 	0.127181 	0.122157 	 0.011996 
0.235492 	0.180975 	0.120885 	0.115986 	 0.010279 
0.232892 	0.194929 	0.130582 	0.124247 	 0.011928 
0.219296 	0.192608 	0.128747 	0.122593 	 0.012204 
0.232733 	0.189943 	0.127234 	0.119688 	 0.010738 
0.211214 	0.205503 	0.137120 	0.132062 	 0.012401 
0.221904 	0.197934 	0.132617 	0.125265 	 0.012502 
0.213529 	0.198056 	0.132455 	0.124635 	 0.011993 
0.230916 	0.187710 	0.126164 	0.118278 	 0.011558 
0.224025 	0.204717 	0.136489 	0.132374 	 0.011866 
0.209651 	0.196781 	0.131333 	0.125651 	 0.011996 
0.222535 	0.195839 	0.130681 	0.124865 	 0.011437 
0.245198 	0.182056 	0.122526 	0.112378 	 0.009834 
0.229605 	0.177581 	0.119138 	0.109511 	 0.010198 
0.220191 	0.194654 	0.130503 	0.121774 	 0.011540 
0.225609 	0.185511 	0.124547 	0.117259 	 0.011440 
0.227389 	0.188142 	0.125448 	0.120774 	 0.010551 
0.218344 	0.197599 	0.132520 	0.126257 	 0.012691 
0.216331 	0.194913 	0.130931 	0.122831 	 0.012413 
0.228899 	0.187340 	0.125750 	0.118265 	 0.011234 
0.220377 	0.190893 	0.128259 	0.120176 	 0.012078 
0.210221 	0.200574 	0.134559 	0.125075 	 0.012162 
0.198472 	0.224508 	0.150189 	0.141023 	 0.013853 
0.215804 	0.203046 	0.135883 	0.129826 	 0.012469 
0.218451 	0.185171 	0.124806 	0.112013 	 0.011102 
0.218722 	0.195791 	0.131006 	0.125201 	 0.011517 
0.221218 	0.196613 	0.132667 	0.119433 	 0.012157 
0.210992 	0.200418 	0.134654 	0.125510 	 0.012436 
0.225070 	0.193758 	0.130669 	0.118852 	 0.011253 
0.230667 	0.183901 	0.124265 	0.112645 	 0.010925 
0.206808 	0.203432 	0.136682 	0.128426 	 0.012545 
0.212117 	0.191262 	0.129296 	0.114998 	 0.011735 
0.213213 	0.205349 	0.138015 	0.128777 	 0.012330 
0.214971 	0.204684 	0.137876 	0.126556 	 0.012157 
0.217654 	0.202603 	0.136149 	0.127646 	 0.012540 
0.219918 	0.206434 	0.138780 	0.128189 	 0.011402 
0.201983 	0.208992 	0.140511 	0.129467 	 0.012411 
0.211173 	0.207286 	0.139467 	0.129148 	 0.012391 
0.209933 	0.207840 	0.140113 	0.126683 	 0.012482 
0.204970 	0.211282 	0.142644 	0.128370 	 0.012714 
0.211524 	0.197237 	0.133592 	0.118118 	 0.012502 
0.205346 	0.206674 	0.139221 	0.126149 	 0.012030 
0.208643 	0.203394 	0.137170 	0.123297 	 0.011739 
0.210457 	0.199155 	0.133931 	0.124604 	 0.011734 
0.212864 	0.205322 	0.139169 	0.122221 	 0.012148 
0.207229 	0.210532 	0.142186 	0.127024 	 0.012354 
0.203583 	0.210956 	0.142673 	0.125352 	 0.012398 
0.196590 	0.219754 	0.148372 	0.131305 	 0.012934 
0.212776 	0.202931 	0.137278 	0.120056 	 0.011739 
0.215720 	0.196336 	0.132939 	0.118460 	 0.011706 
0.199612 	0.207702 	0.140314 	0.126217 	 0.012605 
0.203445 	0.205347 	0.138740 	0.126051 	 0.012743 
0.210458 	0.202995 	0.137350 	0.120401 	 0.011380 
