di 	gli 	gal 	gos3 	 gos4 
0.421689 	0.025568 	0.015465 	0.016967 	 -0.002026 
0.416686 	0.038249 	0.023555 	0.030069 	 -0.000280 
0.442450 	0.027995 	0.015869 	0.035913 	 -0.001250 
0.418124 	0.051819 	0.031387 	0.051997 	 0.000912 
0.429032 	0.051184 	0.031174 	0.051324 	 0.000101 
0.421192 	0.059015 	0.036485 	0.056250 	 0.000574 
0.408217 	0.061189 	0.037572 	0.059366 	 0.001235 
0.428793 	0.048167 	0.029368 	0.048573 	 -0.000032 
0.423696 	0.059638 	0.036856 	0.056048 	 0.000363 
0.418340 	0.057907 	0.035143 	0.056648 	 0.000041 
0.422762 	0.046739 	0.028125 	0.048856 	 0.000225 
0.409289 	0.056660 	0.034455 	0.056550 	 0.001249 
0.412208 	0.056589 	0.034224 	0.055824 	 0.000587 
0.414587 	0.048562 	0.029017 	0.053811 	 0.000646 
0.397534 	0.078345 	0.048772 	0.069479 	 0.001711 
0.416329 	0.060070 	0.036391 	0.062927 	 0.001324 
0.406823 	0.062571 	0.038604 	0.059138 	 0.001536 
0.412930 	0.068420 	0.042203 	0.064212 	 0.001004 
0.402715 	0.062873 	0.038633 	0.059973 	 0.001137 
0.403842 	0.061113 	0.037808 	0.058691 	 0.002045 
0.395219 	0.076835 	0.047641 	0.070333 	 0.002721 
0.403449 	0.069669 	0.043657 	0.060976 	 0.001537 
0.409324 	0.059924 	0.036775 	0.056910 	 0.000574 
0.386308 	0.077688 	0.048136 	0.071968 	 0.003398 
0.407506 	0.064321 	0.039146 	0.064119 	 0.001332 
0.394376 	0.077594 	0.048160 	0.070470 	 0.002229 
0.396071 	0.070237 	0.043647 	0.065087 	 0.002496 
0.392308 	0.069377 	0.042646 	0.065735 	 0.002283 
0.399869 	0.061073 	0.037753 	0.059123 	 0.002206 
0.389096 	0.081221 	0.050799 	0.072820 	 0.003172 
0.388288 	0.076085 	0.047356 	0.070448 	 0.002894 
0.385400 	0.079316 	0.048970 	0.075480 	 0.003526 
0.388888 	0.077081 	0.047707 	0.072492 	 0.002916 
0.391471 	0.073239 	0.045424 	0.068817 	 0.002794 
0.393737 	0.071521 	0.044247 	0.066351 	 0.002288 
0.392535 	0.067735 	0.041942 	0.063611 	 0.002468 
0.385145 	0.074870 	0.046133 	0.072023 	 0.003111 
0.384544 	0.076078 	0.047211 	0.072206 	 0.003222 
0.383079 	0.077980 	0.048242 	0.074234 	 0.003386 
0.372063 	0.087435 	0.054509 	0.079267 	 0.004298 
0.380194 	0.076059 	0.047071 	0.068446 	 0.002850 
0.365208 	0.084030 	0.052372 	0.074493 	 0.003964 
0.368592 	0.098826 	0.061639 	0.088255 	 0.004500 
0.383268 	0.077685 	0.048275 	0.072100 	 0.003311 
0.383321 	0.076274 	0.047687 	0.071696 	 0.003958 
0.377823 	0.081815 	0.051002 	0.076492 	 0.003669 
0.359551 	0.100499 	0.063179 	0.087406 	 0.005269 
0.369383 	0.086956 	0.054357 	0.077008 	 0.003760 
0.372668 	0.084616 	0.052945 	0.075355 	 0.003541 
0.361721 	0.100682 	0.063257 	0.085616 	 0.004516 
0.373957 	0.083801 	0.051956 	0.075350 	 0.002972 
0.361942 	0.084376 	0.052816 	0.075378 	 0.003867 
0.359659 	0.091410 	0.057446 	0.080444 	 0.004324 
0.374221 	0.087010 	0.055362 	0.072756 	 0.003937 
0.361950 	0.088845 	0.055731 	0.077455 	 0.004215 
0.347730 	0.101432 	0.063952 	0.087112 	 0.005315 
0.355481 	0.099022 	0.062551 	0.084855 	 0.005094 
0.354970 	0.097187 	0.061284 	0.083539 	 0.004749 
0.344090 	0.106116 	0.066792 	0.090626 	 0.004976 
0.364403 	0.088932 	0.055990 	0.080623 	 0.005081 
0.357526 	0.093645 	0.059286 	0.081530 	 0.004707 
0.343227 	0.110186 	0.069488 	0.093856 	 0.005782 
0.353329 	0.093073 	0.058480 	0.082435 	 0.004499 
0.357595 	0.090755 	0.056888 	0.081191 	 0.004477 
0.346861 	0.099001 	0.062380 	0.086382 	 0.005706 
0.330425 	0.115548 	0.073296 	0.096595 	 0.006761 
0.346442 	0.090600 	0.056793 	0.079873 	 0.004493 
0.339988 	0.101929 	0.064122 	0.089250 	 0.005254 
0.339653 	0.105125 	0.066472 	0.089814 	 0.006060 
0.337369 	0.109346 	0.069393 	0.092860 	 0.006461 
0.357023 	0.098045 	0.061871 	0.086203 	 0.004609 
0.344318 	0.097914 	0.061692 	0.084065 	 0.005235 
0.343970 	0.107637 	0.068128 	0.093338 	 0.005922 
0.336109 	0.115034 	0.073072 	0.096797 	 0.006275 
0.337553 	0.110870 	0.070206 	0.094977 	 0.006127 
0.345900 	0.099759 	0.062993 	0.085499 	 0.005635 
0.333918 	0.111456 	0.070489 	0.093810 	 0.005780 
0.349816 	0.102820 	0.065103 	0.087445 	 0.005159 
0.348104 	0.098090 	0.062337 	0.083008 	 0.005207 
0.326010 	0.115126 	0.073129 	0.095070 	 0.006482 
0.347505 	0.093852 	0.059183 	0.080035 	 0.004248 
0.328241 	0.106820 	0.067624 	0.089095 	 0.006126 
0.334217 	0.102391 	0.064984 	0.086928 	 0.005923 
0.337548 	0.102197 	0.065399 	0.083678 	 0.006024 
0.341987 	0.093338 	0.058830 	0.081595 	 0.004905 
0.344769 	0.098602 	0.062570 	0.084513 	 0.006141 
0.327392 	0.111852 	0.071230 	0.091308 	 0.006269 
