di 	gli 	gal 	gos3 	 gos4 
0.222545 	0.041917 	0.028368 	0.030504 	 0.000993 
0.228844 	0.046536 	0.031701 	0.034200 	 0.002335 
0.239718 	0.044978 	0.029832 	0.035404 	 0.001516 
0.230790 	0.044945 	0.029657 	0.034621 	 0.000916 
0.251954 	0.051840 	0.033767 	0.040682 	 0.001318 
0.255771 	0.052385 	0.034337 	0.041716 	 0.002077 
0.253912 	0.045405 	0.029413 	0.037174 	 0.000845 
0.212183 	0.041252 	0.027658 	0.029269 	 -0.000240 
0.225020 	0.045875 	0.030776 	0.034260 	 0.001601 
0.224127 	0.031179 	0.020872 	0.024162 	 -0.000663 
0.244632 	0.047124 	0.030826 	0.037344 	 0.001128 
0.212735 	0.034326 	0.023168 	0.025971 	 -0.000043 
0.220937 	0.044747 	0.029978 	0.033404 	 0.001265 
0.236962 	0.055450 	0.036924 	0.042219 	 0.002856 
0.242100 	0.052298 	0.034313 	0.040208 	 0.001350 
0.221769 	0.045552 	0.030803 	0.033288 	 0.001437 
0.251712 	0.055266 	0.036054 	0.043114 	 0.001671 
0.231895 	0.049172 	0.032823 	0.036970 	 0.001753 
0.220524 	0.043464 	0.029218 	0.031881 	 0.000741 
0.235278 	0.053550 	0.035622 	0.040232 	 0.002109 
0.270115 	0.070575 	0.045944 	0.055217 	 0.003528 
0.241420 	0.058112 	0.038551 	0.043768 	 0.002642 
0.199316 	0.049883 	0.034426 	0.032791 	 0.001697 
0.255055 	0.067946 	0.044724 	0.051267 	 0.003453 
0.253720 	0.065277 	0.042911 	0.049858 	 0.003325 
0.251375 	0.060688 	0.039742 	0.046018 	 0.001955 
0.211984 	0.049067 	0.033437 	0.034476 	 0.001847 
0.256948 	0.069141 	0.045605 	0.052265 	 0.003857 
0.257340 	0.067776 	0.044566 	0.051647 	 0.003506 
0.223381 	0.047179 	0.031713 	0.034432 	 0.001245 
0.225188 	0.061324 	0.041425 	0.043937 	 0.003583 
0.227819 	0.056131 	0.037552 	0.041119 	 0.002381 
0.228918 	0.052580 	0.035360 	0.038283 	 0.002275 
0.225382 	0.058778 	0.039876 	0.041363 	 0.003232 
0.194928 	0.037790 	0.026394 	0.025066 	 0.000914 
0.239526 	0.056293 	0.037592 	0.042278 	 0.002886 
0.225141 	0.047609 	0.032485 	0.034418 	 0.002411 
0.250326 	0.063369 	0.042039 	0.047031 	 0.003160 
0.229647 	0.057100 	0.038377 	0.041208 	 0.002635 
0.233282 	0.062695 	0.042086 	0.044992 	 0.003175 
0.218704 	0.050362 	0.034044 	0.036073 	 0.002052 
0.241352 	0.062050 	0.041343 	0.045766 	 0.003084 
0.206749 	0.051779 	0.035361 	0.034818 	 0.001513 
0.204736 	0.045814 	0.031801 	0.030477 	 0.001554 
0.214994 	0.048825 	0.033856 	0.033746 	 0.002763 
0.234239 	0.064510 	0.043320 	0.046199 	 0.003554 
0.200680 	0.049480 	0.034048 	0.032763 	 0.001614 
0.197547 	0.050802 	0.035293 	0.032782 	 0.002100 
0.202036 	0.043710 	0.029987 	0.028785 	 0.000509 
0.222106 	0.057859 	0.039391 	0.039954 	 0.002768 
0.227564 	0.058372 	0.039154 	0.041699 	 0.002335 
0.229420 	0.061720 	0.041694 	0.043206 	 0.003030 
0.248321 	0.071072 	0.047142 	0.051056 	 0.003383 
0.218983 	0.060293 	0.041204 	0.040579 	 0.003164 
0.211241 	0.055028 	0.037604 	0.037509 	 0.002674 
0.229561 	0.063966 	0.043012 	0.044958 	 0.003186 
0.214387 	0.060307 	0.041164 	0.040667 	 0.002865 
0.206044 	0.055186 	0.038392 	0.035790 	 0.003009 
0.210664 	0.054254 	0.037516 	0.035561 	 0.002456 
0.244464 	0.076891 	0.051332 	0.054868 	 0.004546 
0.194691 	0.052277 	0.036372 	0.032864 	 0.001849 
0.211259 	0.056757 	0.039261 	0.037726 	 0.003291 
0.192864 	0.055527 	0.038628 	0.034667 	 0.002365 
0.204303 	0.051687 	0.035833 	0.033569 	 0.002146 
0.202960 	0.059658 	0.041017 	0.039172 	 0.003062 
0.210582 	0.063939 	0.043687 	0.042272 	 0.003074 
0.234593 	0.060890 	0.041069 	0.042512 	 0.002701 
0.188511 	0.052165 	0.036697 	0.031736 	 0.002157 
0.191566 	0.055155 	0.038624 	0.034128 	 0.002672 
0.197822 	0.050794 	0.035704 	0.031753 	 0.002380 
0.229009 	0.069799 	0.047070 	0.047232 	 0.003372 
0.218533 	0.063108 	0.043097 	0.042153 	 0.003087 
0.214529 	0.057938 	0.039504 	0.038681 	 0.002136 
0.235856 	0.076841 	0.051654 	0.053319 	 0.004565 
0.203441 	0.057466 	0.039953 	0.036392 	 0.002656 
0.199205 	0.052425 	0.036561 	0.033460 	 0.002665 
0.226528 	0.063206 	0.042919 	0.042999 	 0.003045 
0.230624 	0.072430 	0.049033 	0.049173 	 0.004031 
0.199132 	0.064097 	0.044174 	0.040330 	 0.002722 
0.214399 	0.063920 	0.043727 	0.042337 	 0.003330 
0.203487 	0.060414 	0.041973 	0.038173 	 0.003080 
0.190829 	0.066794 	0.046291 	0.041236 	 0.003436 
0.230091 	0.077138 	0.052271 	0.052420 	 0.005004 
0.221432 	0.067327 	0.046000 	0.044378 	 0.003488 
0.184796 	0.053068 	0.037828 	0.030775 	 0.002517 
0.199121 	0.055099 	0.038282 	0.034241 	 0.002245 
0.217397 	0.064518 	0.044330 	0.042265 	 0.003585 
0.208363 	0.062356 	0.043043 	0.039261 	 0.002608 
0.207495 	0.069876 	0.048072 	0.044864 	 0.003905 
0.208430 	0.066116 	0.045634 	0.041719 	 0.003269 
0.217384 	0.073990 	0.050581 	0.048265 	 0.004257 
0.206931 	0.069291 	0.047516 	0.044159 	 0.003321 
0.193363 	0.065470 	0.045568 	0.040219 	 0.003429 
0.203280 	0.069683 	0.048291 	0.043804 	 0.004088 
0.217458 	0.073764 	0.050284 	0.048222 	 0.003960 
0.201472 	0.063104 	0.043713 	0.039475 	 0.002978 
0.206048 	0.072962 	0.050422 	0.045818 	 0.004308 
0.206765 	0.069950 	0.048413 	0.044256 	 0.004191 
0.190620 	0.063569 	0.044719 	0.037937 	 0.003545 
0.185369 	0.059083 	0.041459 	0.034823 	 0.002573 
0.206822 	0.067304 	0.046430 	0.042527 	 0.003329 
0.212019 	0.074320 	0.050952 	0.047681 	 0.004369 
0.191914 	0.068288 	0.047654 	0.040987 	 0.003622 
0.206469 	0.065935 	0.045392 	0.041013 	 0.002732 
0.200647 	0.065129 	0.045341 	0.040045 	 0.003407 
0.233368 	0.080998 	0.054877 	0.053840 	 0.004770 
