di 	gli 	gal 	gos3 	 gos4 
0.424009 	0.022411 	0.013438 	0.015033 	 -0.002035 
0.418736 	0.035788 	0.022166 	0.028180 	 -0.000529 
0.442671 	0.029645 	0.017027 	0.036331 	 -0.001249 
0.418748 	0.052499 	0.031974 	0.052265 	 0.000759 
0.428771 	0.052249 	0.031966 	0.052203 	 0.000149 
0.421212 	0.059849 	0.037072 	0.057236 	 0.000762 
0.410599 	0.060546 	0.037451 	0.059159 	 0.001271 
0.429619 	0.048597 	0.029642 	0.048870 	 -0.000105 
0.423853 	0.058141 	0.035764 	0.055413 	 0.000256 
0.418291 	0.058823 	0.035868 	0.057192 	 0.000267 
0.421939 	0.047756 	0.028824 	0.049777 	 0.000289 
0.407803 	0.059488 	0.036385 	0.058968 	 0.001458 
0.410926 	0.057259 	0.034683 	0.056508 	 0.000515 
0.415626 	0.049527 	0.029757 	0.053515 	 0.000600 
0.398947 	0.077314 	0.048159 	0.069089 	 0.001680 
0.416200 	0.060639 	0.036846 	0.062607 	 0.001344 
0.407334 	0.062222 	0.038389 	0.058648 	 0.001524 
0.413389 	0.067209 	0.041408 	0.063751 	 0.001032 
0.402368 	0.062397 	0.038287 	0.059691 	 0.001223 
0.405800 	0.060154 	0.037270 	0.057896 	 0.001867 
0.396508 	0.075106 	0.046612 	0.068898 	 0.002724 
0.400570 	0.071498 	0.044934 	0.062865 	 0.001804 
0.410473 	0.058861 	0.036084 	0.056271 	 0.000444 
0.387861 	0.077263 	0.047929 	0.072077 	 0.003325 
0.408329 	0.062456 	0.038050 	0.062378 	 0.001035 
0.393590 	0.077499 	0.048057 	0.070393 	 0.002241 
0.397314 	0.070690 	0.044028 	0.065257 	 0.002465 
0.393161 	0.069067 	0.042594 	0.065767 	 0.002262 
0.400984 	0.060834 	0.037648 	0.058468 	 0.002107 
0.388333 	0.080350 	0.050204 	0.072128 	 0.003152 
0.387131 	0.077573 	0.048342 	0.071672 	 0.002930 
0.386423 	0.077474 	0.047877 	0.074056 	 0.003325 
0.388368 	0.076997 	0.047752 	0.071882 	 0.002910 
0.390209 	0.075812 	0.047105 	0.070697 	 0.002877 
