di 	gli 	gal 	gos3 	 gos4 
0.427325 	0.018576 	0.011229 	0.012572 	 -0.002023 
0.418562 	0.037020 	0.022905 	0.028777 	 -0.000320 
0.441826 	0.031908 	0.018461 	0.038302 	 -0.001020 
0.417827 	0.053695 	0.032595 	0.052900 	 0.000688 
0.429021 	0.053847 	0.033103 	0.053061 	 0.000193 
0.419374 	0.061267 	0.037943 	0.058189 	 0.000848 
0.413040 	0.059621 	0.036697 	0.057607 	 0.001210 
0.429564 	0.049742 	0.030449 	0.049404 	 -0.000078 
0.424912 	0.059836 	0.036880 	0.055779 	 0.000208 
0.419570 	0.057689 	0.035167 	0.056453 	 0.000273 
0.423896 	0.046560 	0.028145 	0.049267 	 0.000220 
0.408824 	0.059641 	0.036471 	0.059205 	 0.001436 
0.412098 	0.057183 	0.034604 	0.056405 	 0.000533 
0.416032 	0.050033 	0.030134 	0.053074 	 0.000623 
0.399243 	0.075705 	0.047088 	0.067861 	 0.001587 
0.415022 	0.060685 	0.036878 	0.062777 	 0.001506 
0.407341 	0.061586 	0.037936 	0.058475 	 0.001576 
0.411912 	0.066974 	0.041262 	0.063977 	 0.001146 
0.400311 	0.063305 	0.038836 	0.061173 	 0.001337 
0.407209 	0.058898 	0.036486 	0.056673 	 0.001805 
0.396649 	0.077001 	0.047835 	0.070845 	 0.002852 
0.401360 	0.073432 	0.046176 	0.063689 	 0.001889 
0.409484 	0.060044 	0.036893 	0.056815 	 0.000641 
0.388703 	0.076231 	0.047246 	0.071329 	 0.003206 
0.410511 	0.061575 	0.037494 	0.061039 	 0.000834 
0.392027 	0.079891 	0.049632 	0.072444 	 0.002502 
0.394832 	0.074050 	0.046184 	0.067786 	 0.002682 
0.394870 	0.066871 	0.041103 	0.063915 	 0.002028 
0.401844 	0.060236 	0.037262 	0.058084 	 0.002122 
0.389259 	0.077332 	0.048186 	0.070000 	 0.003057 
0.384640 	0.078755 	0.049004 	0.072076 	 0.002878 
0.385397 	0.078818 	0.048809 	0.074682 	 0.003431 
0.390457 	0.074709 	0.046488 	0.069570 	 0.002891 
0.388942 	0.077273 	0.048068 	0.071360 	 0.002936 
0.391537 	0.074267 	0.046087 	0.068109 	 0.002556 
0.394299 	0.067055 	0.041574 	0.062653 	 0.002377 
0.385620 	0.077927 	0.048331 	0.073218 	 0.003090 
0.384359 	0.076241 	0.047220 	0.072555 	 0.003236 
0.382500 	0.077564 	0.047990 	0.074644 	 0.003473 
0.374849 	0.084819 	0.052908 	0.076232 	 0.004033 
0.381210 	0.073673 	0.045505 	0.067699 	 0.002959 
0.368505 	0.084223 	0.052377 	0.074490 	 0.003699 
0.370268 	0.095958 	0.059993 	0.085627 	 0.004306 
0.382700 	0.078147 	0.048595 	0.072402 	 0.003389 
0.383198 	0.078574 	0.049210 	0.074092 	 0.003986 
0.374742 	0.083155 	0.051839 	0.077414 	 0.003875 
0.360827 	0.099898 	0.062814 	0.087156 	 0.005247 
0.369577 	0.086671 	0.054176 	0.076942 	 0.003616 
0.370038 	0.084824 	0.053025 	0.075715 	 0.003674 
0.365384 	0.098792 	0.062000 	0.084375 	 0.004206 
0.374835 	0.083829 	0.052020 	0.075555 	 0.002980 
0.361968 	0.084966 	0.053026 	0.076441 	 0.003998 
0.361847 	0.090707 	0.056975 	0.079810 	 0.004257 
0.371661 	0.089104 	0.056453 	0.075640 	 0.003946 
0.355742 	0.094103 	0.059078 	0.081603 	 0.004569 
0.350230 	0.097163 	0.061337 	0.082804 	 0.004808 
0.354862 	0.099501 	0.062811 	0.084791 	 0.004928 
0.352895 	0.096476 	0.060790 	0.082606 	 0.004802 
0.341994 	0.107117 	0.067414 	0.091484 	 0.005074 
0.360839 	0.093827 	0.059122 	0.084012 	 0.005308 
0.357770 	0.092617 	0.058676 	0.080612 	 0.004600 
0.344187 	0.111421 	0.070392 	0.093805 	 0.005740 
0.353264 	0.091631 	0.057307 	0.082180 	 0.004323 
0.356870 	0.092591 	0.058067 	0.082553 	 0.004641 
0.350074 	0.099229 	0.062558 	0.086001 	 0.005455 
0.328583 	0.118259 	0.075063 	0.098559 	 0.007020 
0.350641 	0.085703 	0.053783 	0.076237 	 0.004545 
0.340053 	0.103431 	0.065035 	0.090579 	 0.005433 
0.338881 	0.110204 	0.069702 	0.093047 	 0.006189 
0.334964 	0.111374 	0.070787 	0.093549 	 0.006635 
0.353704 	0.097853 	0.061720 	0.086028 	 0.004870 
0.345271 	0.096504 	0.060732 	0.082976 	 0.005128 
0.342304 	0.106458 	0.067401 	0.092395 	 0.005857 
0.335577 	0.115427 	0.073244 	0.097167 	 0.006324 
0.338034 	0.110566 	0.069972 	0.094498 	 0.006231 
0.346707 	0.099440 	0.062830 	0.085537 	 0.005468 
0.338216 	0.109294 	0.069107 	0.092123 	 0.005616 
0.345454 	0.104167 	0.065776 	0.089008 	 0.005398 
0.345733 	0.099641 	0.063306 	0.084889 	 0.005557 
0.327810 	0.111722 	0.071143 	0.092897 	 0.006449 
0.349004 	0.092930 	0.058630 	0.079085 	 0.004251 
0.326685 	0.110326 	0.069997 	0.091200 	 0.006207 
0.334672 	0.103194 	0.065394 	0.087442 	 0.006099 
0.334701 	0.103662 	0.066284 	0.085163 	 0.006210 
0.346582 	0.091155 	0.057562 	0.078896 	 0.004547 
0.345020 	0.098443 	0.062489 	0.084198 	 0.005884 
0.327952 	0.112446 	0.071718 	0.091631 	 0.006274 
0.329782 	0.102691 	0.065640 	0.085305 	 0.006101 
0.326888 	0.108887 	0.068959 	0.092237 	 0.005830 
0.334351 	0.103932 	0.065894 	0.088225 	 0.005412 
0.336761 	0.100857 	0.064068 	0.086214 	 0.005705 
0.328230 	0.105616 	0.067144 	0.089713 	 0.006270 
0.329001 	0.113367 	0.072036 	0.093758 	 0.006723 
0.322800 	0.121760 	0.077434 	0.101914 	 0.007226 
0.328120 	0.105123 	0.066578 	0.090628 	 0.006280 
0.334781 	0.101611 	0.064554 	0.084610 	 0.005651 
0.318462 	0.122821 	0.078388 	0.100502 	 0.007562 
0.336137 	0.105037 	0.066702 	0.089615 	 0.006235 
0.327511 	0.111360 	0.071246 	0.090977 	 0.006361 
0.319221 	0.115985 	0.074140 	0.096053 	 0.007413 
0.330904 	0.108589 	0.069423 	0.089217 	 0.006092 
0.317252 	0.122470 	0.078648 	0.095619 	 0.007009 
0.322148 	0.114757 	0.073351 	0.093729 	 0.006816 
0.321436 	0.111052 	0.070787 	0.091417 	 0.006581 
0.326060 	0.114306 	0.072942 	0.092908 	 0.005947 
0.320307 	0.111854 	0.071501 	0.091397 	 0.006890 
0.318525 	0.110472 	0.070518 	0.090283 	 0.006398 
0.326465 	0.116834 	0.074878 	0.095873 	 0.006946 
0.319146 	0.110710 	0.070952 	0.090772 	 0.006685 
0.315933 	0.120042 	0.077260 	0.096724 	 0.007133 
0.309979 	0.131452 	0.084966 	0.101617 	 0.007827 
0.322391 	0.123293 	0.079118 	0.098245 	 0.006726 
0.313789 	0.125009 	0.080433 	0.101267 	 0.008021 
0.329698 	0.111684 	0.071597 	0.089607 	 0.006107 
0.317427 	0.111804 	0.071559 	0.090507 	 0.006873 
0.308092 	0.127034 	0.081749 	0.098168 	 0.006983 
0.313600 	0.124186 	0.079655 	0.100188 	 0.007752 
0.315045 	0.117471 	0.075634 	0.094048 	 0.007487 
0.324233 	0.109281 	0.070373 	0.088878 	 0.006852 
0.317096 	0.113660 	0.072902 	0.090716 	 0.006109 
0.312462 	0.117571 	0.075440 	0.094653 	 0.007275 
0.316854 	0.120479 	0.077345 	0.097134 	 0.006581 
0.301942 	0.138860 	0.089868 	0.106592 	 0.008406 
0.297560 	0.137669 	0.088826 	0.106734 	 0.007980 
0.286794 	0.147023 	0.094452 	0.114900 	 0.008612 
0.299111 	0.139930 	0.090380 	0.109739 	 0.008582 
0.300367 	0.132566 	0.085191 	0.107260 	 0.008129 
0.317700 	0.117345 	0.076175 	0.089699 	 0.006486 
0.303871 	0.136215 	0.088679 	0.102625 	 0.008391 
0.306632 	0.124272 	0.080178 	0.095921 	 0.006614 
0.299471 	0.133077 	0.086026 	0.105001 	 0.008254 
0.286070 	0.140824 	0.091250 	0.108019 	 0.009081 
0.301132 	0.129429 	0.083528 	0.100404 	 0.007309 
0.306053 	0.130960 	0.084564 	0.103379 	 0.007680 
0.304918 	0.130241 	0.084141 	0.102518 	 0.007922 
0.304128 	0.119022 	0.076413 	0.094727 	 0.006949 
0.288063 	0.135259 	0.087871 	0.102562 	 0.008484 
0.296792 	0.137588 	0.089512 	0.103268 	 0.008353 
0.310533 	0.131508 	0.085238 	0.098600 	 0.006433 
0.298373 	0.132261 	0.085907 	0.101583 	 0.008175 
0.288337 	0.135915 	0.087807 	0.105345 	 0.008655 
0.281648 	0.145204 	0.093628 	0.112866 	 0.008525 
0.295888 	0.128501 	0.083447 	0.098515 	 0.008033 
0.308718 	0.122730 	0.079741 	0.093487 	 0.007126 
0.304678 	0.130698 	0.084823 	0.100484 	 0.007627 
0.296498 	0.139891 	0.091266 	0.104154 	 0.008389 
0.286649 	0.143323 	0.093330 	0.106600 	 0.008305 
0.291388 	0.139265 	0.090715 	0.102630 	 0.007911 
0.285879 	0.138147 	0.089707 	0.104714 	 0.008866 
0.292750 	0.125836 	0.081974 	0.093500 	 0.007522 
0.287026 	0.142487 	0.092325 	0.107722 	 0.008655 
0.293388 	0.131681 	0.085496 	0.098129 	 0.007459 
0.282710 	0.139677 	0.090776 	0.102250 	 0.007535 
0.297261 	0.131092 	0.085112 	0.101516 	 0.007915 
0.289190 	0.132587 	0.086456 	0.098136 	 0.008322 
0.293181 	0.135353 	0.087902 	0.102931 	 0.008547 
0.287001 	0.138351 	0.090291 	0.102111 	 0.008396 
0.276913 	0.147302 	0.096040 	0.107272 	 0.008863 
0.291002 	0.137404 	0.089638 	0.100476 	 0.007842 
0.285115 	0.137069 	0.089295 	0.101023 	 0.007786 
0.291580 	0.133138 	0.086770 	0.098330 	 0.007530 
0.284150 	0.137381 	0.089398 	0.100735 	 0.007755 
0.283147 	0.144532 	0.094115 	0.105417 	 0.007782 
0.281362 	0.147490 	0.095903 	0.110090 	 0.008873 
0.299946 	0.135158 	0.088479 	0.099381 	 0.007566 
0.286505 	0.138266 	0.090379 	0.099661 	 0.007943 
0.279526 	0.149373 	0.097520 	0.109023 	 0.009021 
0.285931 	0.146213 	0.095611 	0.106477 	 0.008213 
0.272942 	0.149114 	0.097165 	0.108793 	 0.008641 
0.278056 	0.151344 	0.098974 	0.109078 	 0.008832 
0.292133 	0.135527 	0.088460 	0.101346 	 0.007941 
0.266881 	0.153917 	0.100647 	0.110825 	 0.009401 
0.276021 	0.150661 	0.098601 	0.109575 	 0.009218 
0.273206 	0.148482 	0.096812 	0.109529 	 0.009100 
0.274468 	0.155359 	0.101920 	0.111809 	 0.009165 
0.269888 	0.157216 	0.102845 	0.112228 	 0.008798 
0.270815 	0.157615 	0.103266 	0.115826 	 0.009765 
0.263490 	0.154451 	0.101006 	0.110869 	 0.008977 
0.278447 	0.148475 	0.097053 	0.107467 	 0.008569 
0.275632 	0.154866 	0.101460 	0.111146 	 0.008872 
0.267093 	0.153538 	0.100909 	0.108552 	 0.008847 
0.262511 	0.157752 	0.103996 	0.110167 	 0.010060 
0.278138 	0.143900 	0.094509 	0.103486 	 0.008897 
0.258198 	0.173257 	0.113607 	0.123499 	 0.010395 
0.252221 	0.169862 	0.111466 	0.120713 	 0.010919 
0.265519 	0.155487 	0.102473 	0.108296 	 0.009686 
0.262458 	0.157084 	0.102958 	0.111719 	 0.009563 
0.263883 	0.151009 	0.099276 	0.108092 	 0.010045 
0.267847 	0.153705 	0.100728 	0.110886 	 0.009662 
0.268637 	0.160110 	0.105300 	0.116902 	 0.010322 
0.255944 	0.170755 	0.112362 	0.117150 	 0.010145 
0.253169 	0.172558 	0.113389 	0.120930 	 0.010640 
0.256183 	0.173734 	0.113940 	0.123870 	 0.010666 
0.255819 	0.174647 	0.114990 	0.121408 	 0.010902 
0.258094 	0.168847 	0.111354 	0.115926 	 0.010349 
0.270337 	0.156270 	0.103044 	0.108596 	 0.008992 
0.258007 	0.162050 	0.106898 	0.111345 	 0.009917 
0.258617 	0.167113 	0.110038 	0.114272 	 0.009483 
0.267884 	0.160623 	0.106274 	0.109738 	 0.009448 
0.266952 	0.160205 	0.105997 	0.109805 	 0.009725 
0.256180 	0.160317 	0.105848 	0.109629 	 0.009502 
0.262279 	0.168692 	0.111321 	0.116532 	 0.009201 
0.260951 	0.172188 	0.113668 	0.118716 	 0.009824 
0.256310 	0.164676 	0.108817 	0.113880 	 0.010129 
0.265408 	0.164460 	0.108655 	0.115342 	 0.009675 
0.266044 	0.159287 	0.105486 	0.109367 	 0.009583 
