di 	gli 	gal 	gos3 	 gos4 
0.423405 	0.023207 	0.014009 	0.015457 	 -0.002017 
0.418290 	0.037511 	0.022930 	0.028363 	 -0.000457 
0.442906 	0.029244 	0.016712 	0.036296 	 -0.001250 
0.418258 	0.052092 	0.031576 	0.051971 	 0.000738 
0.428475 	0.052247 	0.031934 	0.052261 	 0.000185 
0.421265 	0.059729 	0.036991 	0.056866 	 0.000741 
0.410689 	0.060931 	0.037295 	0.058606 	 0.001309 
0.429360 	0.048583 	0.029649 	0.048673 	 -0.000104 
0.424817 	0.057687 	0.035550 	0.055006 	 0.000211 
0.417670 	0.058997 	0.035940 	0.057595 	 0.000294 
0.421884 	0.047530 	0.028601 	0.049588 	 0.000264 
0.407621 	0.059552 	0.036346 	0.058518 	 0.001408 
0.410806 	0.057516 	0.034817 	0.056315 	 0.000538 
0.415642 	0.049495 	0.029698 	0.053458 	 0.000603 
0.398629 	0.077591 	0.048308 	0.068971 	 0.001687 
0.416448 	0.060187 	0.036569 	0.062241 	 0.001345 
0.406976 	0.062135 	0.038355 	0.058942 	 0.001566 
0.413546 	0.067583 	0.041647 	0.064074 	 0.001056 
0.401905 	0.062484 	0.038387 	0.059881 	 0.001192 
0.405648 	0.060382 	0.037390 	0.057596 	 0.001897 
0.396625 	0.074587 	0.046301 	0.068904 	 0.002666 
0.401391 	0.071420 	0.044762 	0.062261 	 0.001830 
0.410349 	0.058959 	0.036179 	0.056625 	 0.000487 
0.387624 	0.077772 	0.048179 	0.071847 	 0.003297 
0.408558 	0.062588 	0.038065 	0.062454 	 0.001086 
0.393819 	0.077370 	0.048049 	0.070134 	 0.002277 
0.396878 	0.071110 	0.044286 	0.065245 	 0.002474 
0.393606 	0.069063 	0.042494 	0.066029 	 0.002242 
0.401425 	0.060240 	0.037255 	0.057876 	 0.002072 
0.389158 	0.080002 	0.049960 	0.071986 	 0.003084 
0.387033 	0.077408 	0.048256 	0.071397 	 0.002950 
0.386355 	0.077540 	0.047870 	0.073966 	 0.003330 
