di 	gli 	gal 	gos3 	 gos4 
0.209451 	0.047834 	0.031347 	0.032667 	 -0.000002 
0.222551 	0.045392 	0.029620 	0.033990 	 0.001063 
0.229305 	0.046073 	0.029595 	0.035700 	 0.000587 
0.210863 	0.052966 	0.034265 	0.037801 	 0.000225 
0.228564 	0.058156 	0.038479 	0.039825 	 0.001019 
0.245860 	0.055650 	0.035785 	0.043162 	 0.001311 
0.238342 	0.051139 	0.032286 	0.040542 	 0.000242 
0.181618 	0.055599 	0.036384 	0.035576 	 -0.000901 
0.208700 	0.049274 	0.032318 	0.035021 	 0.000789 
0.190389 	0.034504 	0.022835 	0.022024 	 -0.001393 
0.224023 	0.055009 	0.035239 	0.041092 	 0.000596 
0.192897 	0.047201 	0.030384 	0.033279 	 -0.000848 
0.194838 	0.051123 	0.033887 	0.034156 	 0.000563 
0.226118 	0.059383 	0.038872 	0.043583 	 0.002090 
0.218413 	0.060723 	0.039616 	0.043169 	 0.001032 
0.201069 	0.051131 	0.033209 	0.036564 	 0.000450 
0.229838 	0.061469 	0.040113 	0.044016 	 0.001259 
0.212359 	0.052196 	0.034235 	0.037059 	 0.001027 
0.195337 	0.055430 	0.035752 	0.039305 	 0.000002 
0.218854 	0.061956 	0.040172 	0.045982 	 0.001544 
0.267781 	0.080152 	0.051916 	0.060723 	 0.003380 
0.227363 	0.065428 	0.043121 	0.046200 	 0.002225 
0.163625 	0.058717 	0.039456 	0.036660 	 0.000905 
0.243209 	0.074759 	0.048876 	0.054799 	 0.003087 
0.243993 	0.071126 	0.046478 	0.051899 	 0.002910 
0.235021 	0.072768 	0.047413 	0.052026 	 0.001833 
0.182286 	0.053433 	0.035896 	0.034364 	 0.001061 
0.247417 	0.073128 	0.047998 	0.053593 	 0.003428 
0.245301 	0.073371 	0.048304 	0.053195 	 0.003310 
0.200150 	0.054729 	0.036003 	0.037371 	 0.000523 
0.207881 	0.063421 	0.041973 	0.044526 	 0.002702 
0.209286 	0.065050 	0.042912 	0.044751 	 0.001826 
0.213187 	0.054689 	0.036385 	0.037348 	 0.001456 
0.206393 	0.058903 	0.039371 	0.039456 	 0.002379 
0.169108 	0.042872 	0.028898 	0.025799 	 -0.000102 
0.226971 	0.057751 	0.037697 	0.043111 	 0.002144 
0.200807 	0.042405 	0.028768 	0.027226 	 0.001392 
0.235598 	0.065327 	0.043186 	0.045822 	 0.002626 
0.207732 	0.061659 	0.040802 	0.042829 	 0.002017 
0.216018 	0.066692 	0.044129 	0.046790 	 0.002515 
0.204776 	0.055948 	0.036693 	0.039075 	 0.001255 
0.228825 	0.065349 	0.043116 	0.046514 	 0.002524 
0.175203 	0.064485 	0.042813 	0.042255 	 0.000947 
0.173471 	0.051383 	0.034737 	0.032269 	 0.000820 
0.195953 	0.044439 	0.030211 	0.028858 	 0.001609 
0.215840 	0.065664 	0.043609 	0.045560 	 0.002884 
0.175399 	0.058384 	0.039195 	0.036255 	 0.000915 
0.167773 	0.054556 	0.036623 	0.033790 	 0.001107 
0.170602 	0.054705 	0.036795 	0.032087 	 -0.000106 
0.205205 	0.059418 	0.039479 	0.040290 	 0.001762 
0.211767 	0.065540 	0.042975 	0.046111 	 0.001765 
0.214085 	0.063621 	0.042154 	0.044093 	 0.002270 
0.231610 	0.076029 	0.050252 	0.052016 	 0.002989 
0.197109 	0.058403 	0.039430 	0.036848 	 0.002238 
0.194568 	0.057187 	0.038258 	0.037649 	 0.001801 
0.218716 	0.069049 	0.045701 	0.047223 	 0.002606 
0.195216 	0.065186 	0.043246 	0.043825 	 0.002039 
0.182396 	0.051362 	0.035050 	0.031758 	 0.001940 
0.188677 	0.054341 	0.036722 	0.034005 	 0.001476 
0.240768 	0.080922 	0.053358 	0.057375 	 0.004046 
0.169889 	0.058351 	0.039250 	0.035880 	 0.000912 
0.193031 	0.052812 	0.035698 	0.034458 	 0.002210 
0.168274 	0.060438 	0.041178 	0.035653 	 0.001482 
0.174298 	0.055263 	0.037440 	0.034018 	 0.001351 
0.184991 	0.062927 	0.042298 	0.040276 	 0.002184 
0.186177 	0.072140 	0.048312 	0.046884 	 0.002506 
0.207149 	0.062180 	0.042094 	0.039373 	 0.002178 
0.160693 	0.055862 	0.037781 	0.034056 	 0.001106 
0.167630 	0.054566 	0.037252 	0.032489 	 0.001577 
0.169531 	0.049093 	0.033690 	0.028871 	 0.001330 
0.207600 	0.074253 	0.049630 	0.047757 	 0.002855 
0.203433 	0.067304 	0.044807 	0.044844 	 0.002271 
0.190128 	0.062790 	0.042193 	0.039741 	 0.001454 
0.220638 	0.076344 	0.051244 	0.050878 	 0.004015 
0.181849 	0.059434 	0.040197 	0.036841 	 0.001681 
0.183569 	0.051786 	0.035247 	0.031807 	 0.001527 
0.209435 	0.065609 	0.043879 	0.043491 	 0.002316 
0.216155 	0.072867 	0.049197 	0.047298 	 0.003524 
0.174848 	0.072505 	0.048833 	0.044745 	 0.002034 
0.192221 	0.061694 	0.041915 	0.038482 	 0.002497 
0.180584 	0.061699 	0.041963 	0.038062 	 0.002208 
0.167377 	0.072331 	0.049139 	0.043219 	 0.002615 
0.216348 	0.073519 	0.050134 	0.047364 	 0.004423 
0.199372 	0.068458 	0.046469 	0.042755 	 0.002835 
0.155054 	0.051245 	0.035715 	0.027084 	 0.001239 
0.174426 	0.056117 	0.038738 	0.031514 	 0.001375 
0.200976 	0.062375 	0.042206 	0.039324 	 0.002693 
0.181943 	0.067382 	0.045797 	0.040728 	 0.001968 
0.195420 	0.072998 	0.048737 	0.048615 	 0.003095 
0.189769 	0.068911 	0.046523 	0.042768 	 0.002375 
0.204169 	0.075070 	0.050722 	0.048032 	 0.003578 
0.192245 	0.077269 	0.051804 	0.048662 	 0.002629 
0.169439 	0.070686 	0.047934 	0.043420 	 0.002569 
0.186283 	0.073915 	0.050093 	0.046144 	 0.003310 
0.197584 	0.079071 	0.053753 	0.048391 	 0.003455 
0.187354 	0.068878 	0.046275 	0.043437 	 0.002159 
0.185651 	0.073960 	0.050503 	0.044736 	 0.003515 
0.186822 	0.068861 	0.047109 	0.041760 	 0.003317 
0.165680 	0.062527 	0.043166 	0.036083 	 0.002531 
0.160360 	0.063057 	0.043429 	0.034941 	 0.001617 
0.189896 	0.070868 	0.048063 	0.043839 	 0.002542 
0.194389 	0.072962 	0.049972 	0.044202 	 0.003627 
0.167359 	0.071068 	0.048493 	0.041675 	 0.002660 
0.174031 	0.068040 	0.046908 	0.037886 	 0.002156 
0.184037 	0.065271 	0.044241 	0.040379 	 0.002305 
0.218924 	0.081768 	0.055356 	0.051827 	 0.004337 
0.189501 	0.074289 	0.050233 	0.046775 	 0.002922 
0.161947 	0.069994 	0.048313 	0.038583 	 0.002254 
0.192426 	0.066386 	0.045515 	0.040631 	 0.003279 
0.178468 	0.069971 	0.048175 	0.039354 	 0.002858 
0.164108 	0.070588 	0.048372 	0.040296 	 0.002632 
0.168971 	0.069706 	0.047513 	0.041374 	 0.002376 
0.163405 	0.062442 	0.043310 	0.034229 	 0.002007 
0.204969 	0.077752 	0.052717 	0.048399 	 0.003551 
0.135193 	0.072214 	0.049753 	0.038302 	 0.001551 
0.210724 	0.072714 	0.049594 	0.045339 	 0.003836 
0.162131 	0.078771 	0.053697 	0.044826 	 0.002599 
0.179677 	0.073375 	0.050873 	0.041508 	 0.003756 
0.199535 	0.081377 	0.055059 	0.050775 	 0.003905 
0.198676 	0.076812 	0.052061 	0.047032 	 0.002861 
0.139224 	0.064058 	0.044950 	0.032667 	 0.002059 
0.193561 	0.083720 	0.057147 	0.050148 	 0.004005 
0.166093 	0.066971 	0.046586 	0.036325 	 0.003088 
0.133987 	0.061307 	0.042905 	0.029811 	 0.001169 
0.170132 	0.073350 	0.050025 	0.042400 	 0.002434 
0.154965 	0.065246 	0.045184 	0.034378 	 0.001576 
0.174156 	0.076245 	0.052445 	0.043841 	 0.003127 
0.166833 	0.071254 	0.049182 	0.040784 	 0.003077 
0.159107 	0.067487 	0.047284 	0.035518 	 0.002871 
0.196463 	0.079944 	0.055059 	0.045902 	 0.004261 
0.159821 	0.074285 	0.051707 	0.040321 	 0.003190 
0.176942 	0.076113 	0.052171 	0.043365 	 0.002752 
0.183384 	0.071410 	0.049515 	0.040244 	 0.003314 
0.150394 	0.062704 	0.043858 	0.032125 	 0.001691 
0.205790 	0.083419 	0.057293 	0.050057 	 0.004595 
0.137169 	0.071850 	0.050315 	0.036031 	 0.002719 
0.152425 	0.083308 	0.056996 	0.046719 	 0.002777 
0.144226 	0.063702 	0.045077 	0.031617 	 0.002516 
0.208158 	0.091225 	0.062504 	0.055159 	 0.005211 
0.170263 	0.071872 	0.049635 	0.039750 	 0.002523 
0.165820 	0.074829 	0.051467 	0.041835 	 0.002611 
0.223658 	0.092225 	0.063021 	0.057212 	 0.005916 
0.160070 	0.077428 	0.053324 	0.043067 	 0.002690 
0.165072 	0.076329 	0.053371 	0.040673 	 0.003544 
0.168834 	0.074425 	0.052314 	0.040699 	 0.004524 
0.152643 	0.078424 	0.055050 	0.040306 	 0.003246 
0.149864 	0.075962 	0.052949 	0.038838 	 0.002760 
0.165867 	0.076947 	0.053507 	0.041496 	 0.002998 
0.137003 	0.074716 	0.052317 	0.038455 	 0.002954 
0.183803 	0.080022 	0.055540 	0.044445 	 0.003967 
0.147023 	0.078166 	0.054156 	0.041248 	 0.002648 
0.164370 	0.082881 	0.057186 	0.044392 	 0.002856 
0.171247 	0.085153 	0.058591 	0.047744 	 0.003398 
0.176760 	0.079641 	0.055509 	0.044462 	 0.004644 
0.187923 	0.080760 	0.055660 	0.047423 	 0.004586 
0.170463 	0.082996 	0.057678 	0.045570 	 0.004112 
0.189272 	0.088321 	0.060615 	0.051214 	 0.004249 
0.129509 	0.062242 	0.044642 	0.026994 	 0.002030 
0.147121 	0.076742 	0.053208 	0.040967 	 0.002463 
0.161814 	0.078140 	0.054726 	0.040068 	 0.003464 
0.112147 	0.069988 	0.048866 	0.033499 	 0.001342 
0.145810 	0.084836 	0.059246 	0.044294 	 0.003933 
0.177585 	0.086553 	0.059633 	0.047834 	 0.003145 
0.156436 	0.077881 	0.054222 	0.041340 	 0.003212 
0.176055 	0.082711 	0.057447 	0.045588 	 0.003925 
0.138350 	0.082042 	0.057246 	0.041293 	 0.002560 
0.138151 	0.078572 	0.054965 	0.040515 	 0.003234 
0.139574 	0.072969 	0.051430 	0.035500 	 0.002752 
0.139652 	0.080303 	0.056604 	0.039335 	 0.002998 
0.134234 	0.075806 	0.053777 	0.035706 	 0.003065 
