di 	gli 	gal 	gos3 	 gos4 
0.421218 	0.025570 	0.015448 	0.017220 	 -0.002028 
0.415485 	0.039113 	0.024174 	0.030504 	 -0.000239 
0.442558 	0.028521 	0.016181 	0.036022 	 -0.001303 
0.419062 	0.050967 	0.031211 	0.051590 	 0.000789 
0.428501 	0.051765 	0.031504 	0.051970 	 0.000193 
0.421222 	0.059198 	0.036604 	0.056396 	 0.000653 
0.408314 	0.061684 	0.038015 	0.059734 	 0.001295 
0.428530 	0.048454 	0.029585 	0.048812 	 -0.000001 
0.423684 	0.059540 	0.036716 	0.055963 	 0.000300 
0.417684 	0.058641 	0.035667 	0.057142 	 0.000126 
0.421551 	0.047188 	0.028384 	0.049567 	 0.000341 
0.409202 	0.057297 	0.034859 	0.057449 	 0.001276 
0.411852 	0.056673 	0.034292 	0.055905 	 0.000568 
0.414033 	0.049536 	0.029640 	0.054031 	 0.000708 
0.397389 	0.078568 	0.048921 	0.069632 	 0.001752 
0.416600 	0.059973 	0.036348 	0.062613 	 0.001271 
0.406644 	0.063010 	0.038875 	0.059377 	 0.001547 
0.413271 	0.068261 	0.042120 	0.064238 	 0.000982 
0.402401 	0.062552 	0.038498 	0.059794 	 0.001157 
0.403961 	0.060828 	0.037636 	0.058591 	 0.002031 
0.395581 	0.076624 	0.047524 	0.070022 	 0.002694 
0.402937 	0.069473 	0.043493 	0.061088 	 0.001645 
0.409319 	0.059737 	0.036638 	0.056858 	 0.000483 
0.386006 	0.077267 	0.048116 	0.072044 	 0.003409 
0.408110 	0.063699 	0.038865 	0.063876 	 0.001263 
0.394088 	0.077774 	0.048251 	0.070419 	 0.002254 
0.396120 	0.070276 	0.043674 	0.065139 	 0.002495 
0.392514 	0.069189 	0.042830 	0.066001 	 0.002288 
0.400737 	0.060664 	0.037494 	0.058718 	 0.002133 
0.389369 	0.080693 	0.050468 	0.072351 	 0.003104 
0.388009 	0.076486 	0.047656 	0.070854 	 0.003009 
0.385790 	0.078841 	0.048833 	0.075306 	 0.003501 
0.388231 	0.077143 	0.047884 	0.072358 	 0.002947 
0.391755 	0.072895 	0.045170 	0.068605 	 0.002747 
0.393238 	0.072011 	0.044501 	0.066897 	 0.002342 
0.393131 	0.068336 	0.042446 	0.063832 	 0.002453 
0.385606 	0.075205 	0.046374 	0.071939 	 0.003045 
0.384780 	0.075400 	0.046873 	0.071700 	 0.003107 
0.382793 	0.077851 	0.048278 	0.074217 	 0.003353 
0.371633 	0.087327 	0.054404 	0.079112 	 0.004233 
0.379552 	0.076285 	0.047308 	0.069141 	 0.002947 
0.366892 	0.082927 	0.051634 	0.073610 	 0.003803 
0.367947 	0.098345 	0.061484 	0.088003 	 0.004547 
0.383668 	0.078011 	0.048558 	0.072248 	 0.003320 
0.383262 	0.076447 	0.047780 	0.071926 	 0.003944 
0.377699 	0.081640 	0.050865 	0.076363 	 0.003684 
0.359666 	0.100295 	0.063058 	0.087342 	 0.005228 
0.369728 	0.086499 	0.054023 	0.076817 	 0.003706 
0.372937 	0.083578 	0.052356 	0.074715 	 0.003512 
0.362725 	0.099986 	0.062895 	0.085213 	 0.004402 
0.374207 	0.083271 	0.051858 	0.074881 	 0.002990 
0.361726 	0.084395 	0.052728 	0.075343 	 0.003874 
0.360245 	0.091333 	0.057415 	0.080347 	 0.004319 
0.374577 	0.086925 	0.055257 	0.072813 	 0.003832 
0.362158 	0.088721 	0.055640 	0.077703 	 0.004161 
0.347252 	0.101240 	0.063821 	0.086768 	 0.005331 
0.355681 	0.098842 	0.062418 	0.084687 	 0.005052 
0.354140 	0.097719 	0.061647 	0.083785 	 0.004770 
0.344266 	0.106121 	0.066803 	0.090583 	 0.004926 
0.365096 	0.089120 	0.056012 	0.080553 	 0.004984 
0.357720 	0.093049 	0.059029 	0.081126 	 0.004688 
0.343918 	0.109648 	0.069325 	0.093595 	 0.005741 
0.353268 	0.092859 	0.058301 	0.082355 	 0.004443 
0.357577 	0.090572 	0.056753 	0.080902 	 0.004495 
0.348386 	0.098297 	0.061928 	0.085838 	 0.005611 
0.330768 	0.115347 	0.073136 	0.096460 	 0.006730 
0.347089 	0.090118 	0.056502 	0.079540 	 0.004535 
0.340185 	0.102017 	0.064187 	0.089510 	 0.005300 
