di 	gli 	gal 	gos3 	 gos4 
0.280340 	0.068315 	0.044898 	0.041336 	 0.002084 
0.281921 	0.070815 	0.046464 	0.044245 	 0.002915 
0.284773 	0.068938 	0.045045 	0.043537 	 0.002329 
0.283044 	0.068648 	0.044942 	0.042648 	 0.001988 
0.289135 	0.069504 	0.045327 	0.044725 	 0.002065 
0.290899 	0.070365 	0.045673 	0.046329 	 0.002563 
0.289953 	0.069291 	0.045040 	0.044648 	 0.002123 
0.278215 	0.068382 	0.044902 	0.040878 	 0.001525 
0.277921 	0.071259 	0.046977 	0.043443 	 0.002467 
0.282517 	0.066189 	0.043212 	0.039893 	 0.001378 
0.288231 	0.069812 	0.045329 	0.045052 	 0.002174 
0.281619 	0.064595 	0.042226 	0.038851 	 0.001465 
0.280475 	0.069023 	0.045300 	0.042482 	 0.002168 
0.282560 	0.071710 	0.047108 	0.045665 	 0.002914 
0.285090 	0.070677 	0.046146 	0.045198 	 0.002228 
0.279261 	0.072024 	0.047213 	0.044633 	 0.002531 
0.286845 	0.071524 	0.046682 	0.046320 	 0.002386 
0.280290 	0.071688 	0.047069 	0.044763 	 0.002547 
0.282020 	0.069684 	0.045454 	0.043420 	 0.002088 
0.283003 	0.072434 	0.047437 	0.046146 	 0.002780 
0.289620 	0.074762 	0.048923 	0.050025 	 0.003141 
0.282902 	0.072760 	0.047807 	0.046369 	 0.002816 
0.271477 	0.074373 	0.049171 	0.044715 	 0.002817 
0.284833 	0.076728 	0.050341 	0.050359 	 0.003428 
0.284720 	0.074728 	0.049080 	0.048657 	 0.003149 
0.284443 	0.073729 	0.048282 	0.047530 	 0.002574 
0.275947 	0.071753 	0.047246 	0.043995 	 0.002606 
0.284943 	0.077298 	0.050658 	0.050991 	 0.003550 
0.285042 	0.075580 	0.049565 	0.049702 	 0.003257 
0.280783 	0.069696 	0.045656 	0.043284 	 0.002232 
0.274871 	0.078095 	0.051565 	0.049160 	 0.003640 
0.279134 	0.072803 	0.047948 	0.045567 	 0.002756 
0.276562 	0.074030 	0.048952 	0.045393 	 0.002861 
0.273521 	0.078666 	0.052045 	0.048776 	 0.003556 
0.269215 	0.070981 	0.047109 	0.040763 	 0.002293 
0.279969 	0.075585 	0.049774 	0.047860 	 0.003294 
0.275746 	0.075563 	0.049860 	0.046385 	 0.003136 
0.281526 	0.077759 	0.051127 	0.049937 	 0.003367 
0.277625 	0.075965 	0.050090 	0.047585 	 0.003197 
0.276300 	0.078241 	0.051715 	0.049220 	 0.003515 
0.272859 	0.074287 	0.049237 	0.044739 	 0.002822 
0.278776 	0.076240 	0.050271 	0.048372 	 0.003240 
0.273080 	0.074570 	0.049240 	0.045198 	 0.002713 
0.271595 	0.074335 	0.049208 	0.044265 	 0.002793 
0.270312 	0.077608 	0.051497 	0.046717 	 0.003435 
0.274237 	0.080156 	0.053122 	0.050233 	 0.003778 
0.266660 	0.075672 	0.050396 	0.044158 	 0.002734 
0.264252 	0.079451 	0.052893 	0.046762 	 0.003263 
0.269853 	0.072867 	0.048341 	0.042226 	 0.002122 
0.270690 	0.079730 	0.052894 	0.048664 	 0.003469 
0.274192 	0.076444 	0.050550 	0.047215 	 0.003002 
0.271118 	0.080808 	0.053706 	0.049591 	 0.003653 
0.276670 	0.081928 	0.054152 	0.052079 	 0.003647 
0.265956 	0.083028 	0.055355 	0.049966 	 0.003816 
0.265806 	0.078789 	0.052607 	0.046580 	 0.003347 
0.269837 	0.080463 	0.053600 	0.049043 	 0.003532 
0.266778 	0.081561 	0.054269 	0.049285 	 0.003597 
0.261417 	0.082788 	0.055471 	0.048444 	 0.003889 
0.264123 	0.081898 	0.054661 	0.048308 	 0.003529 
0.270695 	0.084456 	0.056315 	0.052935 	 0.004217 
0.261704 	0.078765 	0.052632 	0.045551 	 0.003085 
0.263642 	0.082258 	0.055024 	0.048759 	 0.003953 
0.257665 	0.081520 	0.054779 	0.046506 	 0.003406 
0.266510 	0.078613 	0.052355 	0.046395 	 0.003267 
0.259804 	0.082305 	0.055231 	0.048030 	 0.003704 
0.266026 	0.081799 	0.054523 	0.049398 	 0.003708 
0.273724 	0.080139 	0.053169 	0.049349 	 0.003443 
0.257659 	0.081954 	0.054977 	0.046830 	 0.003532 
0.255804 	0.082808 	0.055670 	0.047319 	 0.003680 
0.259173 	0.082291 	0.055210 	0.047212 	 0.003649 
0.266873 	0.085388 	0.056914 	0.052156 	 0.003916 
0.265500 	0.083367 	0.055598 	0.050201 	 0.003780 
0.266246 	0.079866 	0.053229 	0.047543 	 0.003172 
0.265869 	0.086671 	0.057941 	0.053599 	 0.004391 
0.259264 	0.084479 	0.056618 	0.049189 	 0.003760 
0.259413 	0.080590 	0.054139 	0.046043 	 0.003537 
0.268861 	0.082132 	0.054718 	0.049899 	 0.003730 
0.264057 	0.086207 	0.057723 	0.052340 	 0.004193 
0.258460 	0.083636 	0.056086 	0.048885 	 0.003616 
0.260401 	0.084865 	0.056918 	0.050236 	 0.003946 
0.258738 	0.084915 	0.057021 	0.049488 	 0.003992 
0.251673 	0.087198 	0.058875 	0.049938 	 0.004112 
0.261584 	0.088774 	0.059659 	0.053859 	 0.004705 
0.263193 	0.085961 	0.057581 	0.051475 	 0.004117 
0.252728 	0.085558 	0.057626 	0.048197 	 0.003859 
0.256827 	0.083075 	0.055919 	0.047055 	 0.003452 
0.258921 	0.087930 	0.059042 	0.051870 	 0.004281 
0.259259 	0.085658 	0.057505 	0.049924 	 0.003800 
0.254381 	0.089664 	0.060432 	0.052536 	 0.004549 
0.257130 	0.087971 	0.059108 	0.051496 	 0.004147 
0.257746 	0.088522 	0.059547 	0.052675 	 0.004455 
0.255926 	0.087038 	0.058635 	0.050614 	 0.004005 
0.254963 	0.086674 	0.058326 	0.050333 	 0.004208 
0.256339 	0.088276 	0.059341 	0.052016 	 0.004461 
0.260483 	0.086849 	0.058341 	0.051821 	 0.004173 
