di 	gli 	gal 	gos3 	 gos4 
0.421505 	0.024223 	0.014679 	0.015794 	 -0.002063 
0.415458 	0.039681 	0.024295 	0.030325 	 -0.000285 
0.442783 	0.029263 	0.016725 	0.036210 	 -0.001264 
0.419157 	0.051435 	0.031086 	0.051516 	 0.000680 
0.428367 	0.052488 	0.032073 	0.052316 	 0.000184 
0.420567 	0.060336 	0.037353 	0.057319 	 0.000735 
0.410033 	0.061444 	0.037768 	0.059474 	 0.001263 
0.428567 	0.048833 	0.029811 	0.048892 	 -0.000044 
0.424505 	0.058232 	0.035844 	0.055219 	 0.000226 
0.418254 	0.058503 	0.035604 	0.057064 	 0.000204 
0.422002 	0.047556 	0.028652 	0.049518 	 0.000298 
0.408677 	0.058324 	0.035550 	0.057623 	 0.001331 
0.411235 	0.057676 	0.034914 	0.056542 	 0.000583 
0.415781 	0.049483 	0.029706 	0.054056 	 0.000636 
0.397226 	0.078517 	0.048904 	0.069503 	 0.001761 
0.416924 	0.059913 	0.036352 	0.062268 	 0.001276 
0.407516 	0.062435 	0.038537 	0.059052 	 0.001543 
0.412544 	0.068319 	0.042097 	0.064242 	 0.001084 
0.403680 	0.061366 	0.037542 	0.059136 	 0.001146 
0.404298 	0.061168 	0.037851 	0.058571 	 0.001974 
0.397034 	0.075491 	0.046832 	0.069403 	 0.002638 
0.401847 	0.071567 	0.044868 	0.062568 	 0.001770 
0.409138 	0.059012 	0.036185 	0.056284 	 0.000521 
0.386321 	0.078121 	0.048347 	0.072451 	 0.003367 
0.407525 	0.063398 	0.038562 	0.063298 	 0.001222 
0.394604 	0.077373 	0.048050 	0.070315 	 0.002244 
0.397021 	0.070561 	0.043893 	0.065022 	 0.002461 
0.393474 	0.069528 	0.042740 	0.066013 	 0.002246 
0.401922 	0.060269 	0.037273 	0.058369 	 0.002053 
0.388600 	0.080766 	0.050492 	0.072201 	 0.003152 
0.386785 	0.077424 	0.048240 	0.071444 	 0.003001 
0.386340 	0.077808 	0.048026 	0.074250 	 0.003372 
0.387167 	0.077760 	0.048163 	0.072670 	 0.002998 
0.390744 	0.074693 	0.046345 	0.069752 	 0.002858 
0.393864 	0.071864 	0.044448 	0.066621 	 0.002350 
0.394356 	0.067444 	0.041704 	0.063090 	 0.002390 
0.386787 	0.074951 	0.046395 	0.071439 	 0.003006 
0.384530 	0.076097 	0.047188 	0.072144 	 0.003149 
0.382838 	0.078762 	0.048729 	0.074767 	 0.003356 
0.373796 	0.085967 	0.053527 	0.078260 	 0.004160 
0.377834 	0.078253 	0.048449 	0.070261 	 0.003081 
0.367948 	0.082458 	0.051324 	0.073451 	 0.003695 
0.367844 	0.098224 	0.061330 	0.087916 	 0.004500 
0.383597 	0.077781 	0.048374 	0.072017 	 0.003323 
0.382841 	0.077208 	0.048271 	0.072634 	 0.003966 
0.377909 	0.081144 	0.050520 	0.076124 	 0.003617 
0.359907 	0.100217 	0.063038 	0.087305 	 0.005283 
0.369933 	0.086493 	0.054046 	0.076677 	 0.003694 
0.371632 	0.084650 	0.052964 	0.075343 	 0.003559 
0.362789 	0.099033 	0.062147 	0.084563 	 0.004318 
0.374896 	0.083607 	0.051801 	0.075178 	 0.002922 
0.362196 	0.085031 	0.053285 	0.075797 	 0.003940 
0.361457 	0.091156 	0.057309 	0.080209 	 0.004259 
0.374032 	0.087163 	0.055388 	0.073518 	 0.003869 
0.361896 	0.088870 	0.055702 	0.077442 	 0.004086 
0.348140 	0.100245 	0.063206 	0.085949 	 0.005185 
0.355529 	0.098949 	0.062511 	0.084654 	 0.005005 
0.354051 	0.097035 	0.061348 	0.082947 	 0.004717 
0.343640 	0.106069 	0.066782 	0.090480 	 0.004960 
0.365225 	0.089049 	0.056076 	0.080688 	 0.004949 
0.358367 	0.092654 	0.058634 	0.080684 	 0.004587 
0.344452 	0.109588 	0.069003 	0.093044 	 0.005717 
0.353574 	0.092380 	0.057861 	0.081937 	 0.004412 
0.357711 	0.090811 	0.056948 	0.081456 	 0.004586 
0.348493 	0.098002 	0.061732 	0.085825 	 0.005584 
0.330052 	0.115993 	0.073575 	0.096775 	 0.006838 
0.348151 	0.089474 	0.056083 	0.079667 	 0.004570 
0.341456 	0.101555 	0.063861 	0.089091 	 0.005250 
0.339987 	0.106367 	0.067297 	0.090440 	 0.006093 
0.336181 	0.109976 	0.069802 	0.093299 	 0.006549 
0.357452 	0.097067 	0.061224 	0.085640 	 0.004614 
0.344429 	0.097302 	0.061193 	0.083727 	 0.005144 
0.342499 	0.107722 	0.068228 	0.093391 	 0.005925 
0.335480 	0.115843 	0.073628 	0.097214 	 0.006394 
0.338897 	0.109583 	0.069364 	0.093680 	 0.006056 
0.346031 	0.100682 	0.063630 	0.086044 	 0.005609 
0.335504 	0.110006 	0.069611 	0.092590 	 0.005704 
0.348748 	0.102745 	0.065036 	0.087868 	 0.005222 
0.347755 	0.099019 	0.063008 	0.084021 	 0.005350 
0.327234 	0.114603 	0.072866 	0.095169 	 0.006407 
0.347759 	0.093975 	0.059271 	0.080143 	 0.004324 
0.327558 	0.107832 	0.068268 	0.090078 	 0.006248 
0.334761 	0.101797 	0.064610 	0.086439 	 0.005933 
0.337186 	0.102456 	0.065531 	0.083703 	 0.006033 
0.344073 	0.092422 	0.058294 	0.080582 	 0.004739 
0.344215 	0.098951 	0.062728 	0.084804 	 0.005980 
0.327764 	0.111086 	0.070679 	0.090479 	 0.006214 
0.328827 	0.102141 	0.065070 	0.085524 	 0.006096 
0.325703 	0.110923 	0.070286 	0.093987 	 0.005962 
0.333535 	0.104433 	0.066223 	0.088425 	 0.005534 
0.342707 	0.097320 	0.061861 	0.082789 	 0.005333 
0.330590 	0.105449 	0.067042 	0.088687 	 0.006049 
0.330878 	0.110795 	0.070339 	0.092522 	 0.006517 
0.324337 	0.120992 	0.077083 	0.100815 	 0.007118 
0.328557 	0.104297 	0.065985 	0.090311 	 0.006204 
0.334047 	0.100196 	0.063628 	0.084214 	 0.005835 
0.319998 	0.121936 	0.077796 	0.099693 	 0.007524 
0.336810 	0.104529 	0.066401 	0.089833 	 0.006224 
0.330706 	0.108297 	0.069476 	0.088098 	 0.006154 
0.318664 	0.115249 	0.073400 	0.095899 	 0.007385 
0.329389 	0.109759 	0.070107 	0.090396 	 0.006165 
0.318051 	0.121067 	0.077785 	0.094447 	 0.007016 
0.322790 	0.113550 	0.072488 	0.093255 	 0.006591 
0.322236 	0.110277 	0.070211 	0.090526 	 0.006465 
0.326845 	0.113286 	0.072354 	0.092724 	 0.005821 
0.322629 	0.109581 	0.070075 	0.089673 	 0.006642 
0.323239 	0.107258 	0.068454 	0.088004 	 0.006182 
0.324625 	0.118536 	0.076017 	0.096064 	 0.006912 
0.317801 	0.113710 	0.072960 	0.092800 	 0.006907 
0.317469 	0.118860 	0.076638 	0.094976 	 0.007073 
0.311495 	0.131548 	0.085127 	0.101077 	 0.007761 
0.322929 	0.122277 	0.078310 	0.098362 	 0.006806 
0.314215 	0.126520 	0.081420 	0.103035 	 0.008096 
0.328185 	0.109603 	0.070361 	0.087853 	 0.006053 
0.318680 	0.110144 	0.070534 	0.089146 	 0.006664 
0.307496 	0.127698 	0.082232 	0.098244 	 0.006905 
0.315968 	0.120618 	0.077236 	0.098101 	 0.007500 
0.316188 	0.116263 	0.074835 	0.092969 	 0.007421 
0.320350 	0.114496 	0.073756 	0.092855 	 0.007351 
0.317538 	0.112741 	0.072249 	0.090014 	 0.006105 
0.315037 	0.114467 	0.073560 	0.092208 	 0.007070 
0.320318 	0.119182 	0.076511 	0.096585 	 0.006489 
0.301191 	0.139880 	0.090519 	0.107490 	 0.008575 
0.297801 	0.137293 	0.088627 	0.106263 	 0.007999 
0.285045 	0.148310 	0.095250 	0.116317 	 0.008703 
0.298599 	0.140148 	0.090649 	0.109543 	 0.008563 
0.297888 	0.133852 	0.086104 	0.107414 	 0.007985 
0.316958 	0.119086 	0.077164 	0.090875 	 0.006673 
0.304456 	0.136296 	0.088673 	0.103217 	 0.008413 
0.307972 	0.123898 	0.079931 	0.095688 	 0.006675 
0.297060 	0.137432 	0.088720 	0.108364 	 0.008380 
0.287476 	0.140925 	0.091324 	0.107610 	 0.008974 
0.302723 	0.128141 	0.082716 	0.099890 	 0.007278 
0.303936 	0.133539 	0.086231 	0.105680 	 0.008041 
0.304369 	0.132812 	0.085709 	0.103841 	 0.007926 
0.304958 	0.118950 	0.076316 	0.094212 	 0.006771 
0.285409 	0.137325 	0.089166 	0.104764 	 0.008749 
0.296477 	0.139622 	0.090849 	0.104136 	 0.008407 
0.311460 	0.131803 	0.085455 	0.098336 	 0.006402 
