di 	gli 	gal 	gos3 	 gos4 
0.421609 	0.024219 	0.014589 	0.015796 	 -0.002115 
0.416101 	0.039109 	0.024291 	0.029687 	 -0.000317 
0.442924 	0.029171 	0.016713 	0.036303 	 -0.001256 
0.419153 	0.051785 	0.031676 	0.051841 	 0.000725 
0.428319 	0.052443 	0.031942 	0.052589 	 0.000168 
0.420929 	0.060235 	0.037284 	0.057364 	 0.000700 
0.410584 	0.060752 	0.037487 	0.059087 	 0.001263 
0.429111 	0.048808 	0.029833 	0.048913 	 -0.000080 
0.424575 	0.058283 	0.035918 	0.055309 	 0.000215 
0.418245 	0.058511 	0.035597 	0.057017 	 0.000182 
0.422628 	0.047607 	0.028696 	0.049917 	 0.000302 
0.408317 	0.059016 	0.035992 	0.058387 	 0.001367 
0.410479 	0.057926 	0.035060 	0.056666 	 0.000568 
0.415528 	0.049682 	0.029766 	0.053897 	 0.000616 
0.397783 	0.078170 	0.048692 	0.069339 	 0.001734 
0.416491 	0.060235 	0.036533 	0.062324 	 0.001281 
0.407223 	0.062273 	0.038432 	0.058824 	 0.001549 
0.412693 	0.068562 	0.042276 	0.064470 	 0.001060 
0.403104 	0.061507 	0.037777 	0.059488 	 0.001149 
0.404955 	0.060819 	0.037644 	0.058266 	 0.001909 
0.396964 	0.074985 	0.046437 	0.069501 	 0.002573 
0.401928 	0.071784 	0.045039 	0.062675 	 0.001792 
0.408841 	0.059501 	0.036429 	0.056809 	 0.000558 
0.386924 	0.078076 	0.048588 	0.072441 	 0.003380 
0.408033 	0.063577 	0.038819 	0.063291 	 0.001214 
0.394165 	0.077333 	0.048009 	0.070050 	 0.002277 
0.397247 	0.070389 	0.043821 	0.064939 	 0.002452 
0.393627 	0.069297 	0.042832 	0.066050 	 0.002281 
0.401716 	0.060356 	0.037331 	0.058271 	 0.002069 
0.389055 	0.080505 	0.050375 	0.072234 	 0.003160 
0.386685 	0.077135 	0.048060 	0.071283 	 0.002978 
0.386201 	0.078001 	0.048274 	0.074376 	 0.003381 
0.387264 	0.077550 	0.048134 	0.072626 	 0.002979 
0.390585 	0.074867 	0.046462 	0.069896 	 0.002852 
0.393812 	0.071838 	0.044392 	0.066911 	 0.002378 
0.394693 	0.067138 	0.041737 	0.062905 	 0.002384 
0.387380 	0.074565 	0.046040 	0.071333 	 0.002947 
0.384765 	0.075225 	0.046717 	0.071622 	 0.003098 
0.382723 	0.078641 	0.048782 	0.074960 	 0.003361 
0.374114 	0.085703 	0.053412 	0.077849 	 0.004136 
0.377876 	0.077806 	0.048255 	0.070506 	 0.003085 
0.367864 	0.082550 	0.051377 	0.073661 	 0.003716 
0.368244 	0.098037 	0.061211 	0.087690 	 0.004516 
0.383515 	0.078176 	0.048619 	0.072308 	 0.003325 
0.383085 	0.077174 	0.048228 	0.072682 	 0.003967 
0.378121 	0.081053 	0.050470 	0.075970 	 0.003617 
0.360213 	0.099821 	0.062745 	0.087112 	 0.005249 
0.369815 	0.086616 	0.054099 	0.076879 	 0.003705 
0.371803 	0.084161 	0.052729 	0.075158 	 0.003597 
0.362958 	0.098881 	0.062157 	0.084400 	 0.004301 
0.374226 	0.083289 	0.051761 	0.074843 	 0.002916 
0.362108 	0.084936 	0.053128 	0.075685 	 0.003915 
0.361626 	0.091237 	0.057370 	0.080137 	 0.004234 
0.374005 	0.087598 	0.055618 	0.074099 	 0.003854 
0.361478 	0.089122 	0.055867 	0.077711 	 0.004137 
0.348798 	0.099856 	0.062905 	0.085731 	 0.005109 
0.355576 	0.098630 	0.062317 	0.084553 	 0.004975 
0.354391 	0.095912 	0.060499 	0.082092 	 0.004733 
0.342409 	0.106836 	0.067184 	0.091222 	 0.005023 
0.364587 	0.089149 	0.056040 	0.080687 	 0.004910 
0.358228 	0.092451 	0.058594 	0.080919 	 0.004620 
0.344622 	0.109281 	0.069108 	0.093014 	 0.005692 
0.353607 	0.092460 	0.058087 	0.082266 	 0.004372 
0.357760 	0.091054 	0.057090 	0.081101 	 0.004591 
0.348439 	0.098737 	0.062198 	0.086119 	 0.005563 
0.329730 	0.116466 	0.073892 	0.097277 	 0.006896 
0.347711 	0.089672 	0.056164 	0.079473 	 0.004538 
0.342311 	0.101218 	0.063706 	0.088700 	 0.005190 
