di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.417709 	0.060663 	0.012647 	0.036635 	0.002050 	0.417189 	 0.000511 
0.424461 	0.055257 	0.011469 	0.034318 	0.001785 	0.424015 	 0.000453 
0.406749 	0.061249 	0.013903 	0.036681 	0.002033 	0.406301 	 0.000461 
0.427353 	0.055715 	0.011931 	0.034215 	0.001807 	0.426902 	 0.000463 
0.423088 	0.059886 	0.012725 	0.036894 	0.001994 	0.422600 	 0.000503 
0.405001 	0.056246 	0.012470 	0.034267 	0.001887 	0.404551 	 0.000453 
0.375235 	0.061691 	0.013715 	0.036737 	0.002157 	0.374800 	 0.000432 
0.403883 	0.060355 	0.013179 	0.036895 	0.002043 	0.403450 	 0.000439 
0.396219 	0.059092 	0.013332 	0.035578 	0.002049 	0.395772 	 0.000448 
0.392142 	0.066245 	0.015132 	0.039649 	0.002339 	0.391638 	 0.000504 
0.384897 	0.061207 	0.014038 	0.036320 	0.002116 	0.384433 	 0.000468 
0.390965 	0.063616 	0.014050 	0.038608 	0.002207 	0.390518 	 0.000440 
0.396674 	0.061056 	0.013012 	0.037426 	0.002093 	0.396186 	 0.000494 
0.390925 	0.063147 	0.014089 	0.037807 	0.002207 	0.390451 	 0.000467 
0.391860 	0.061551 	0.013913 	0.036865 	0.002118 	0.391401 	 0.000465 
0.391679 	0.057739 	0.012664 	0.035234 	0.001946 	0.391236 	 0.000454 
0.401032 	0.058145 	0.012913 	0.034732 	0.002000 	0.400558 	 0.000471 
0.403148 	0.060053 	0.013427 	0.036359 	0.002052 	0.402687 	 0.000468 
0.375872 	0.065299 	0.015234 	0.038276 	0.002296 	0.375402 	 0.000472 
0.395530 	0.059941 	0.014019 	0.035999 	0.002040 	0.395095 	 0.000447 
0.392074 	0.059449 	0.012714 	0.036150 	0.002058 	0.391603 	 0.000468 
0.386462 	0.068276 	0.015445 	0.041257 	0.002451 	0.386002 	 0.000456 
0.387590 	0.065387 	0.015066 	0.038961 	0.002300 	0.387131 	 0.000464 
0.383120 	0.063543 	0.014285 	0.037950 	0.002223 	0.382640 	 0.000473 
0.400450 	0.059310 	0.013048 	0.036027 	0.002049 	0.399999 	 0.000449 
0.400129 	0.063012 	0.013527 	0.038742 	0.002205 	0.399663 	 0.000454 
0.387077 	0.065223 	0.014763 	0.039070 	0.002279 	0.386612 	 0.000475 
0.402569 	0.061898 	0.013172 	0.037639 	0.002194 	0.402094 	 0.000465 
0.391606 	0.066478 	0.014698 	0.040504 	0.002372 	0.391119 	 0.000490 
0.397008 	0.057174 	0.012586 	0.034554 	0.001941 	0.396572 	 0.000434 
0.398886 	0.060446 	0.013823 	0.036322 	0.002075 	0.398444 	 0.000452 
0.391891 	0.060363 	0.013829 	0.036127 	0.002053 	0.391441 	 0.000458 
0.397935 	0.062409 	0.013390 	0.038173 	0.002188 	0.397448 	 0.000485 
0.390281 	0.066259 	0.014847 	0.039757 	0.002371 	0.389796 	 0.000475 
0.398247 	0.057856 	0.013095 	0.034495 	0.001987 	0.397762 	 0.000483 
0.385892 	0.065628 	0.014441 	0.039611 	0.002329 	0.385391 	 0.000497 
0.400438 	0.062527 	0.014414 	0.037750 	0.002196 	0.399988 	 0.000462 
0.394107 	0.064523 	0.014503 	0.038759 	0.002282 	0.393599 	 0.000501 
0.399006 	0.060918 	0.013949 	0.036790 	0.002085 	0.398549 	 0.000465 
0.381107 	0.067026 	0.015174 	0.040148 	0.002405 	0.380631 	 0.000480 
0.370253 	0.065844 	0.014345 	0.039741 	0.002344 	0.369767 	 0.000481 
0.397867 	0.062108 	0.013472 	0.037764 	0.002202 	0.397394 	 0.000465 
0.369643 	0.066631 	0.015037 	0.039882 	0.002387 	0.369174 	 0.000469 
