di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.433269 	0.038380 	0.005696 	0.027124 	0.000907 	0.432923 	 0.000357 
0.439971 	0.034855 	0.005700 	0.024003 	0.000826 	0.439668 	 0.000311 
0.439480 	0.041820 	0.007009 	0.028531 	0.001120 	0.439158 	 0.000325 
0.445675 	0.040551 	0.005978 	0.029093 	0.001066 	0.445341 	 0.000340 
0.441131 	0.035152 	0.005870 	0.023822 	0.000712 	0.440807 	 0.000325 
0.446082 	0.043058 	0.006610 	0.030379 	0.001180 	0.445718 	 0.000373 
0.446107 	0.037253 	0.007398 	0.025108 	0.000973 	0.445787 	 0.000318 
0.432607 	0.039539 	0.006064 	0.027681 	0.001047 	0.432253 	 0.000358 
0.446223 	0.040483 	0.006287 	0.028072 	0.001216 	0.445900 	 0.000328 
0.439463 	0.038791 	0.005480 	0.026823 	0.001169 	0.439089 	 0.000375 
0.441819 	0.038482 	0.006228 	0.025999 	0.001088 	0.441458 	 0.000376 
0.449303 	0.037574 	0.007631 	0.024434 	0.000815 	0.449025 	 0.000281 
0.440468 	0.037351 	0.006330 	0.024967 	0.000971 	0.440130 	 0.000338 
0.444279 	0.036604 	0.007182 	0.023432 	0.000874 	0.443951 	 0.000333 
0.443277 	0.040066 	0.008008 	0.026011 	0.001030 	0.442924 	 0.000347 
0.437896 	0.042732 	0.007149 	0.028605 	0.001220 	0.437517 	 0.000384 
0.436325 	0.043827 	0.008696 	0.028051 	0.001332 	0.435973 	 0.000355 
0.425236 	0.042715 	0.008494 	0.027263 	0.001107 	0.424864 	 0.000368 
0.430100 	0.041337 	0.007632 	0.027373 	0.001164 	0.429734 	 0.000357 
0.434376 	0.040894 	0.008746 	0.025679 	0.001053 	0.434040 	 0.000335 
0.434854 	0.041526 	0.007035 	0.027928 	0.001196 	0.434470 	 0.000388 
0.425698 	0.038761 	0.007873 	0.024919 	0.001026 	0.425384 	 0.000306 
0.431429 	0.041919 	0.007107 	0.028233 	0.001130 	0.431014 	 0.000413 
0.426194 	0.043038 	0.007874 	0.028367 	0.001241 	0.425794 	 0.000401 
0.430969 	0.042990 	0.006959 	0.029224 	0.001083 	0.430541 	 0.000436 
0.438831 	0.040548 	0.007404 	0.027056 	0.000951 	0.438431 	 0.000400 
0.429348 	0.040792 	0.008833 	0.025280 	0.001111 	0.429007 	 0.000333 
0.423676 	0.047515 	0.010654 	0.028455 	0.001536 	0.423331 	 0.000347 
0.421251 	0.048503 	0.010762 	0.029666 	0.001585 	0.420866 	 0.000379 
0.431968 	0.046342 	0.007904 	0.030815 	0.001278 	0.431567 	 0.000396 
0.437556 	0.043621 	0.009230 	0.027129 	0.001260 	0.437186 	 0.000381 
0.425917 	0.047525 	0.010118 	0.030089 	0.001396 	0.425531 	 0.000373 
0.427392 	0.045416 	0.009497 	0.028733 	0.001357 	0.427050 	 0.000334 
0.438299 	0.047318 	0.009920 	0.030216 	0.001282 	0.437969 	 0.000327 
0.427749 	0.043616 	0.009814 	0.026418 	0.001229 	0.427381 	 0.000375 
0.439399 	0.043410 	0.009471 	0.026777 	0.001194 	0.439084 	 0.000322 
0.422499 	0.049477 	0.009284 	0.032265 	0.001426 	0.422035 	 0.000463 
0.422581 	0.053033 	0.010294 	0.034203 	0.001744 	0.422172 	 0.000417 
0.417821 	0.050530 	0.009610 	0.033637 	0.001499 	0.417396 	 0.000425 
0.421381 	0.049724 	0.008679 	0.033180 	0.001489 	0.420940 	 0.000440 
0.414102 	0.053543 	0.011036 	0.033633 	0.001734 	0.413667 	 0.000427 
0.419169 	0.047586 	0.009413 	0.029658 	0.001394 	0.418742 	 0.000428 
0.429733 	0.044268 	0.008753 	0.028684 	0.001224 	0.429343 	 0.000392 
0.415882 	0.050808 	0.011494 	0.031572 	0.001567 	0.415485 	 0.000395 
0.420477 	0.048629 	0.009220 	0.032453 	0.001377 	0.420072 	 0.000404 
0.424817 	0.051819 	0.010336 	0.033455 	0.001521 	0.424382 	 0.000441 
0.412158 	0.055356 	0.011436 	0.035398 	0.001846 	0.411735 	 0.000421 
0.418308 	0.051944 	0.010151 	0.033100 	0.001609 	0.417880 	 0.000432 
0.422213 	0.050935 	0.011363 	0.031166 	0.001538 	0.421833 	 0.000375 
0.404415 	0.054734 	0.011709 	0.034126 	0.001913 	0.403998 	 0.000419 
0.410789 	0.057162 	0.011649 	0.036882 	0.001861 	0.410352 	 0.000443 
0.406461 	0.057719 	0.012619 	0.035829 	0.001901 	0.406040 	 0.000418 
0.417990 	0.057118 	0.010890 	0.036847 	0.001823 	0.417538 	 0.000458 
0.410705 	0.051973 	0.011283 	0.031969 	0.001612 	0.410287 	 0.000419 
0.416645 	0.052683 	0.010188 	0.034881 	0.001541 	0.416222 	 0.000424 
0.409787 	0.057483 	0.011583 	0.036436 	0.001858 	0.409332 	 0.000455 
0.408549 	0.056287 	0.011410 	0.036038 	0.001764 	0.408128 	 0.000419 
0.394243 	0.060351 	0.012747 	0.037420 	0.001973 	0.393786 	 0.000451 
0.410050 	0.055700 	0.013006 	0.033259 	0.001718 	0.409612 	 0.000432 
0.405969 	0.058895 	0.011526 	0.037640 	0.001854 	0.405477 	 0.000488 
0.406781 	0.058999 	0.013036 	0.035862 	0.001967 	0.406322 	 0.000456 
0.405114 	0.056426 	0.012202 	0.034929 	0.001776 	0.404650 	 0.000449 
0.404442 	0.061676 	0.013737 	0.038199 	0.002038 	0.403975 	 0.000464 
0.406729 	0.052778 	0.010642 	0.034185 	0.001604 	0.406293 	 0.000434 
0.405101 	0.059806 	0.013398 	0.036428 	0.002153 	0.404640 	 0.000459 
0.412887 	0.059849 	0.013012 	0.037083 	0.001939 	0.412430 	 0.000463 
0.400188 	0.064989 	0.014094 	0.040352 	0.002317 	0.399708 	 0.000470 
0.410443 	0.053491 	0.010969 	0.033075 	0.001613 	0.409994 	 0.000447 
0.410854 	0.057297 	0.011533 	0.036322 	0.001907 	0.410347 	 0.000509 
0.403492 	0.056132 	0.011616 	0.034164 	0.001856 	0.403023 	 0.000470 
0.410753 	0.056788 	0.012210 	0.035439 	0.001887 	0.410293 	 0.000465 
0.408659 	0.055004 	0.012035 	0.034248 	0.001768 	0.408205 	 0.000450 
0.411562 	0.056191 	0.013148 	0.034206 	0.001908 	0.411161 	 0.000407 
0.402501 	0.055376 	0.012041 	0.034319 	0.001865 	0.402047 	 0.000454 
0.406661 	0.055259 	0.011446 	0.034728 	0.001687 	0.406187 	 0.000478 
0.408587 	0.058455 	0.011695 	0.037416 	0.001932 	0.408085 	 0.000508 
0.409469 	0.058132 	0.011766 	0.037364 	0.001734 	0.408984 	 0.000484 
0.414087 	0.060212 	0.013348 	0.036772 	0.001849 	0.413633 	 0.000453 
0.411782 	0.056169 	0.011831 	0.034608 	0.001656 	0.411299 	 0.000484 
0.412573 	0.053912 	0.012087 	0.033167 	0.001654 	0.412146 	 0.000428 
0.397305 	0.059147 	0.011451 	0.037672 	0.001920 	0.396800 	 0.000500 
0.402632 	0.058527 	0.011974 	0.037044 	0.002005 	0.402117 	 0.000513 
0.407184 	0.058487 	0.013986 	0.034390 	0.002040 	0.406746 	 0.000446 
0.413394 	0.058234 	0.011038 	0.037685 	0.001941 	0.412882 	 0.000526 
0.398045 	0.056624 	0.011842 	0.035298 	0.001800 	0.397575 	 0.000466 
0.407394 	0.059798 	0.013442 	0.035547 	0.002048 	0.406889 	 0.000498 
0.412523 	0.057203 	0.011582 	0.036724 	0.001736 	0.412061 	 0.000462 
0.408326 	0.054154 	0.010505 	0.033826 	0.001739 	0.407822 	 0.000493 
0.402233 	0.061371 	0.012412 	0.038759 	0.002145 	0.401747 	 0.000488 
0.408084 	0.056862 	0.012488 	0.034683 	0.001778 	0.407587 	 0.000482 
0.401220 	0.066365 	0.014879 	0.040404 	0.002291 	0.400711 	 0.000504 
0.409838 	0.056254 	0.012181 	0.034491 	0.001798 	0.409375 	 0.000464 
0.412935 	0.057873 	0.013512 	0.034073 	0.001860 	0.412491 	 0.000438 
0.409570 	0.061911 	0.013924 	0.038189 	0.002036 	0.409133 	 0.000436 
0.411801 	0.060508 	0.013712 	0.036928 	0.002014 	0.411371 	 0.000435 
0.409359 	0.062104 	0.012370 	0.039741 	0.002043 	0.408836 	 0.000519 
0.406947 	0.058697 	0.012380 	0.036111 	0.001827 	0.406450 	 0.000508 
0.390930 	0.064976 	0.013258 	0.040214 	0.002242 	0.390395 	 0.000531 
0.414169 	0.059149 	0.012729 	0.036880 	0.001911 	0.413700 	 0.000481 
0.397155 	0.061815 	0.013441 	0.037019 	0.002180 	0.396662 	 0.000494 
0.399409 	0.064527 	0.014064 	0.038768 	0.002361 	0.398889 	 0.000522 
0.391200 	0.064565 	0.014130 	0.038763 	0.002296 	0.390683 	 0.000518 
0.394341 	0.059839 	0.011844 	0.037721 	0.001972 	0.393826 	 0.000521 
0.396664 	0.061053 	0.012235 	0.038168 	0.002030 	0.396158 	 0.000502 
0.399532 	0.064920 	0.013212 	0.039458 	0.002248 	0.398993 	 0.000546 
0.395154 	0.064579 	0.013022 	0.039342 	0.002356 	0.394605 	 0.000552 
0.400527 	0.062631 	0.014158 	0.037961 	0.002143 	0.400082 	 0.000447 
0.392121 	0.065484 	0.014513 	0.039042 	0.002402 	0.391599 	 0.000518 
0.410282 	0.062780 	0.012710 	0.039577 	0.002152 	0.409766 	 0.000512 
0.389058 	0.062347 	0.014829 	0.035564 	0.002130 	0.388578 	 0.000477 
0.408228 	0.063153 	0.014681 	0.037305 	0.002204 	0.407731 	 0.000501 
0.402909 	0.061470 	0.013406 	0.037018 	0.002139 	0.402388 	 0.000518 
0.399830 	0.062373 	0.013837 	0.037104 	0.002128 	0.399330 	 0.000493 
0.402896 	0.065637 	0.014165 	0.040270 	0.002303 	0.402389 	 0.000513 
0.404121 	0.065532 	0.014832 	0.039341 	0.002222 	0.403612 	 0.000501 
0.409785 	0.060733 	0.012229 	0.036831 	0.002149 	0.409265 	 0.000525 
0.396463 	0.060682 	0.013716 	0.036325 	0.002026 	0.395969 	 0.000507 
0.395956 	0.064028 	0.013806 	0.038444 	0.002241 	0.395426 	 0.000520 
0.393636 	0.062590 	0.013650 	0.038466 	0.002274 	0.393144 	 0.000495 
0.401283 	0.064338 	0.013648 	0.040000 	0.002258 	0.400752 	 0.000532 
0.399802 	0.062164 	0.013384 	0.037096 	0.002122 	0.399291 	 0.000513 
0.407782 	0.061352 	0.013965 	0.036968 	0.002112 	0.407320 	 0.000468 
0.405587 	0.063725 	0.014870 	0.037367 	0.002186 	0.405102 	 0.000480 
0.394996 	0.068698 	0.014382 	0.042219 	0.002542 	0.394445 	 0.000553 
0.396046 	0.062655 	0.014105 	0.037317 	0.002155 	0.395573 	 0.000476 
0.391813 	0.069661 	0.014723 	0.042019 	0.002506 	0.391223 	 0.000582 
0.393483 	0.067413 	0.013829 	0.041652 	0.002292 	0.392938 	 0.000552 
0.404034 	0.064536 	0.015360 	0.037279 	0.002360 	0.403559 	 0.000482 
0.397919 	0.065555 	0.014482 	0.038736 	0.002377 	0.397359 	 0.000558 
0.404828 	0.067611 	0.014985 	0.041323 	0.002404 	0.404323 	 0.000515 
0.395508 	0.072204 	0.014208 	0.044665 	0.002626 	0.394902 	 0.000607 
0.387977 	0.065404 	0.013194 	0.040667 	0.002228 	0.387432 	 0.000554 
0.402456 	0.064779 	0.014188 	0.039441 	0.002288 	0.401937 	 0.000517 
0.390686 	0.068191 	0.014367 	0.041926 	0.002436 	0.390135 	 0.000553 
0.395028 	0.062563 	0.013159 	0.038254 	0.002229 	0.394505 	 0.000525 
0.402620 	0.067625 	0.014439 	0.040295 	0.002361 	0.402082 	 0.000545 
0.396717 	0.064072 	0.015635 	0.036570 	0.002213 	0.396224 	 0.000499 
0.404818 	0.061925 	0.014062 	0.036334 	0.002172 	0.404309 	 0.000515 
0.389892 	0.067400 	0.015190 	0.039791 	0.002443 	0.389367 	 0.000522 
0.388621 	0.065136 	0.014418 	0.038391 	0.002251 	0.388091 	 0.000527 
0.391445 	0.065934 	0.014867 	0.039505 	0.002345 	0.390931 	 0.000525 
0.399662 	0.063348 	0.014082 	0.038467 	0.002143 	0.399159 	 0.000501 
0.389495 	0.065913 	0.014138 	0.039759 	0.002404 	0.388962 	 0.000540 
0.390227 	0.067019 	0.016037 	0.038957 	0.002345 	0.389704 	 0.000526 
0.404391 	0.065572 	0.014483 	0.039000 	0.002385 	0.403848 	 0.000545 
0.402523 	0.066204 	0.014428 	0.039556 	0.002420 	0.401971 	 0.000566 
0.395026 	0.067833 	0.015374 	0.040688 	0.002450 	0.394496 	 0.000534 
0.393102 	0.065015 	0.012940 	0.038754 	0.002369 	0.392525 	 0.000581 
0.404324 	0.064003 	0.015518 	0.037049 	0.002238 	0.403832 	 0.000495 
0.387085 	0.068880 	0.016653 	0.040127 	0.002566 	0.386574 	 0.000508 
0.392908 	0.064865 	0.014969 	0.037391 	0.002355 	0.392367 	 0.000534 
0.386871 	0.070112 	0.013509 	0.043980 	0.002614 	0.386280 	 0.000585 
0.398352 	0.063522 	0.013978 	0.037711 	0.002167 	0.397838 	 0.000511 
0.383301 	0.068116 	0.016095 	0.039567 	0.002486 	0.382772 	 0.000521 
0.389520 	0.062272 	0.013389 	0.037127 	0.002175 	0.389008 	 0.000511 
0.387405 	0.065958 	0.015281 	0.038049 	0.002360 	0.386885 	 0.000519 
0.381937 	0.063408 	0.016260 	0.035523 	0.002188 	0.381479 	 0.000456 
0.455568 	0.005729 	-0.000746 	0.005035 	-0.000432 	0.455576 	 -0.000009 
0.481993 	0.004419 	-0.000683 	0.002720 	-0.000553 	0.482007 	 -0.000005 
0.467817 	0.016981 	0.003309 	0.009717 	0.000193 	0.467825 	 0.000000 
0.469930 	0.011741 	0.000998 	0.008094 	-0.000070 	0.469954 	 -0.000015 
0.478846 	0.010826 	-0.000485 	0.007667 	-0.000176 	0.478791 	 0.000059 
0.483183 	0.015573 	0.000675 	0.011420 	-0.000045 	0.483178 	 0.000018 
0.477358 	0.017613 	0.001022 	0.012534 	0.000219 	0.477293 	 0.000075 
0.485549 	0.011033 	0.000055 	0.008042 	-0.000171 	0.485502 	 0.000060 
0.484303 	0.016228 	0.000357 	0.012040 	0.000074 	0.484235 	 0.000081 
0.479072 	0.017752 	0.001375 	0.012514 	0.000181 	0.479003 	 0.000069 
0.480312 	0.019398 	0.000924 	0.015068 	0.000110 	0.480262 	 0.000063 
0.487792 	0.012228 	0.000828 	0.008593 	-0.000143 	0.487775 	 0.000018 
0.479605 	0.021333 	0.000248 	0.015931 	0.000403 	0.479497 	 0.000120 
0.479934 	0.018640 	0.001671 	0.013854 	0.000071 	0.479862 	 0.000064 
0.477231 	0.022210 	0.003615 	0.015648 	0.000209 	0.477199 	 0.000030 
0.480836 	0.020166 	0.000476 	0.014745 	0.000181 	0.480699 	 0.000136 
0.469522 	0.022526 	0.002067 	0.016430 	0.000450 	0.469425 	 0.000106 
0.471316 	0.019450 	0.002741 	0.012262 	0.000430 	0.471264 	 0.000044 
0.477379 	0.018649 	0.001975 	0.012959 	0.000156 	0.477322 	 0.000061 
0.475937 	0.020731 	0.001618 	0.015479 	0.000281 	0.475844 	 0.000089 
0.460956 	0.023942 	0.002127 	0.018057 	0.000455 	0.460851 	 0.000103 
0.465408 	0.026825 	0.002838 	0.018760 	0.000520 	0.465274 	 0.000133 
0.472649 	0.015843 	0.000471 	0.012097 	-0.000109 	0.472603 	 0.000039 
0.473798 	0.028624 	0.004833 	0.019064 	0.000721 	0.473703 	 0.000093 
0.463587 	0.021557 	0.000626 	0.016411 	0.000138 	0.463437 	 0.000149 
0.463320 	0.025157 	0.002069 	0.018028 	0.000404 	0.463182 	 0.000126 
0.462653 	0.025344 	0.002442 	0.017646 	0.000402 	0.462544 	 0.000116 
0.458560 	0.029166 	0.002073 	0.021857 	0.000685 	0.458380 	 0.000178 
0.471036 	0.030047 	0.001734 	0.023748 	0.000530 	0.470864 	 0.000177 
0.461560 	0.026123 	0.001222 	0.020776 	0.000460 	0.461430 	 0.000138 
0.461328 	0.026296 	0.002776 	0.018812 	0.000306 	0.461190 	 0.000142 
0.466823 	0.024447 	0.001212 	0.018620 	0.000423 	0.466669 	 0.000150 
0.455650 	0.025931 	0.000184 	0.021759 	0.000364 	0.455455 	 0.000184 
0.458954 	0.029396 	0.003517 	0.021405 	0.000547 	0.458811 	 0.000131 
0.457007 	0.035737 	0.003636 	0.026116 	0.000921 	0.456788 	 0.000204 
0.455908 	0.029817 	0.003383 	0.021510 	0.000604 	0.455754 	 0.000147 
0.460219 	0.029964 	0.004128 	0.021411 	0.000600 	0.460095 	 0.000124 
0.465957 	0.034377 	0.003686 	0.024475 	0.000805 	0.465753 	 0.000202 
0.468524 	0.032577 	0.003978 	0.023149 	0.000793 	0.468374 	 0.000147 
0.453730 	0.035328 	0.004764 	0.025040 	0.000923 	0.453550 	 0.000177 
0.463025 	0.032745 	0.003680 	0.023860 	0.000802 	0.462828 	 0.000192 
0.466918 	0.031176 	0.003757 	0.023216 	0.000601 	0.466769 	 0.000149 
0.461736 	0.033292 	0.003226 	0.024830 	0.000769 	0.461542 	 0.000173 
0.457329 	0.036914 	0.004294 	0.028042 	0.000750 	0.457150 	 0.000176 
0.450970 	0.037979 	0.005224 	0.026289 	0.001059 	0.450740 	 0.000220 
0.438372 	0.033991 	0.003908 	0.024576 	0.000765 	0.438208 	 0.000176 
0.434476 	0.038408 	0.005169 	0.026338 	0.001126 	0.434301 	 0.000188 
0.436273 	0.038196 	0.004861 	0.027259 	0.000968 	0.436089 	 0.000195 
0.434512 	0.040097 	0.005076 	0.029262 	0.001136 	0.434338 	 0.000179 
0.437411 	0.035638 	0.004910 	0.024921 	0.000850 	0.437245 	 0.000168 
0.426769 	0.036942 	0.005314 	0.025360 	0.000946 	0.426630 	 0.000144 
0.428564 	0.042093 	0.005750 	0.030096 	0.001096 	0.428378 	 0.000189 
0.439398 	0.037651 	0.005504 	0.026709 	0.000915 	0.439253 	 0.000144 
0.416618 	0.042363 	0.006014 	0.029519 	0.001329 	0.416410 	 0.000214 
0.436449 	0.038934 	0.006186 	0.027174 	0.001007 	0.436271 	 0.000177 
0.424562 	0.039812 	0.006461 	0.026939 	0.001125 	0.424415 	 0.000142 
0.431095 	0.043799 	0.006198 	0.030845 	0.001332 	0.430900 	 0.000202 
0.426943 	0.039357 	0.006727 	0.025430 	0.001137 	0.426767 	 0.000179 
0.433782 	0.041042 	0.006106 	0.028874 	0.001130 	0.433627 	 0.000160 
0.427606 	0.040469 	0.005987 	0.028858 	0.001134 	0.427424 	 0.000178 
0.425487 	0.045838 	0.007881 	0.031015 	0.001403 	0.425324 	 0.000159 
0.424949 	0.042483 	0.006847 	0.029153 	0.001200 	0.424775 	 0.000186 
0.419684 	0.041828 	0.006267 	0.028627 	0.001273 	0.419483 	 0.000195 
0.431422 	0.040791 	0.006420 	0.027446 	0.001249 	0.431253 	 0.000186 
0.431904 	0.045171 	0.007999 	0.028694 	0.001462 	0.431710 	 0.000204 
0.421787 	0.041209 	0.006141 	0.028017 	0.001345 	0.421621 	 0.000164 
0.428458 	0.044675 	0.007687 	0.029675 	0.001480 	0.428276 	 0.000186 
0.424000 	0.040756 	0.005854 	0.028056 	0.001135 	0.423791 	 0.000198 
0.425859 	0.044857 	0.006544 	0.030953 	0.001310 	0.425613 	 0.000239 
0.421354 	0.043229 	0.007248 	0.029597 	0.001195 	0.421175 	 0.000175 
0.425546 	0.045102 	0.007911 	0.030127 	0.001381 	0.425365 	 0.000183 
0.424742 	0.046080 	0.007406 	0.031677 	0.001432 	0.424543 	 0.000195 
0.423536 	0.044932 	0.007220 	0.030557 	0.001377 	0.423350 	 0.000186 
0.428277 	0.046861 	0.008824 	0.030378 	0.001543 	0.428096 	 0.000189 
0.423118 	0.042951 	0.006756 	0.029514 	0.001239 	0.422918 	 0.000207 
0.419190 	0.048140 	0.006855 	0.034499 	0.001526 	0.418935 	 0.000259 
0.415973 	0.050298 	0.009141 	0.033017 	0.001692 	0.415795 	 0.000192 
0.426039 	0.040288 	0.007634 	0.025975 	0.001113 	0.425903 	 0.000151 
0.409904 	0.047134 	0.008147 	0.031454 	0.001518 	0.409700 	 0.000206 
0.426357 	0.045753 	0.008153 	0.030755 	0.001417 	0.426178 	 0.000185 
0.416215 	0.047450 	0.008345 	0.032248 	0.001498 	0.416014 	 0.000205 
0.418333 	0.047478 	0.008548 	0.031704 	0.001533 	0.418156 	 0.000188 
0.419494 	0.044976 	0.006851 	0.031017 	0.001452 	0.419296 	 0.000196 
0.420890 	0.043947 	0.006526 	0.031064 	0.001242 	0.420694 	 0.000191 
0.422730 	0.048462 	0.008116 	0.032168 	0.001682 	0.422515 	 0.000206 
0.423654 	0.045809 	0.008088 	0.030143 	0.001540 	0.423479 	 0.000182 
0.416830 	0.043725 	0.007255 	0.028800 	0.001215 	0.416630 	 0.000201 
0.427117 	0.049203 	0.008627 	0.032639 	0.001520 	0.426930 	 0.000187 
0.417182 	0.046833 	0.008159 	0.030195 	0.001482 	0.416951 	 0.000234 
0.412133 	0.048240 	0.007170 	0.033987 	0.001461 	0.411890 	 0.000245 
0.419261 	0.047913 	0.008939 	0.031576 	0.001478 	0.419101 	 0.000162 
0.417639 	0.049229 	0.008192 	0.033112 	0.001597 	0.417426 	 0.000226 
0.425478 	0.050341 	0.009593 	0.032121 	0.001669 	0.425294 	 0.000177 
0.413337 	0.049439 	0.010471 	0.031618 	0.001585 	0.413188 	 0.000149 
0.411212 	0.058536 	0.009674 	0.039079 	0.002115 	0.410944 	 0.000264 
0.419666 	0.052790 	0.009627 	0.034525 	0.001738 	0.419432 	 0.000236 
0.400146 	0.053532 	0.009250 	0.035996 	0.001883 	0.399911 	 0.000222 
0.420095 	0.055044 	0.010332 	0.036335 	0.001837 	0.419878 	 0.000213 
0.418687 	0.057658 	0.009622 	0.039226 	0.002017 	0.418434 	 0.000252 
0.417961 	0.056139 	0.010768 	0.037238 	0.001812 	0.417717 	 0.000243 
0.416922 	0.052687 	0.010385 	0.033756 	0.001764 	0.416683 	 0.000227 
0.410514 	0.056552 	0.009624 	0.037959 	0.001833 	0.410262 	 0.000241 
0.413914 	0.053935 	0.009310 	0.035510 	0.001920 	0.413667 	 0.000250 
0.407651 	0.054608 	0.010681 	0.035605 	0.001811 	0.407451 	 0.000195 
0.421134 	0.053589 	0.009956 	0.035360 	0.001817 	0.420903 	 0.000226 
0.417091 	0.050511 	0.009298 	0.034048 	0.001632 	0.416869 	 0.000229 
0.405875 	0.055334 	0.008714 	0.037975 	0.001928 	0.405619 	 0.000251 
0.410709 	0.053556 	0.010823 	0.034637 	0.001862 	0.410498 	 0.000214 
0.411347 	0.054210 	0.010459 	0.035273 	0.001867 	0.411143 	 0.000213 
0.412249 	0.055576 	0.009937 	0.036481 	0.002035 	0.411980 	 0.000265 
0.413625 	0.059213 	0.010198 	0.040282 	0.002099 	0.413362 	 0.000251 
0.412638 	0.052734 	0.009395 	0.035369 	0.001698 	0.412457 	 0.000185 
