di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.403300 	0.060725 	0.013244 	0.037062 	0.002006 	0.402786 	 0.000522 
0.392126 	0.066556 	0.014652 	0.039928 	0.002407 	0.391613 	 0.000524 
0.387023 	0.067719 	0.016447 	0.039350 	0.002427 	0.386528 	 0.000497 
0.404454 	0.061662 	0.013153 	0.037874 	0.002127 	0.403932 	 0.000521 
0.400417 	0.063544 	0.013778 	0.038227 	0.002285 	0.399883 	 0.000532 
0.397041 	0.067859 	0.015664 	0.041043 	0.002455 	0.396544 	 0.000502 
0.393599 	0.063131 	0.014110 	0.037234 	0.002294 	0.393091 	 0.000528 
0.398511 	0.065807 	0.015213 	0.038975 	0.002328 	0.398013 	 0.000492 
0.380076 	0.068862 	0.016221 	0.041876 	0.002564 	0.379579 	 0.000505 
0.396884 	0.061117 	0.013417 	0.036570 	0.002163 	0.396368 	 0.000521 
0.385948 	0.067452 	0.014133 	0.041654 	0.002468 	0.385404 	 0.000559 
0.399246 	0.062838 	0.013429 	0.038301 	0.002134 	0.398715 	 0.000517 
0.384701 	0.068056 	0.016473 	0.039701 	0.002536 	0.384194 	 0.000504 
0.386784 	0.061779 	0.013755 	0.037128 	0.002120 	0.386282 	 0.000506 
0.393869 	0.060812 	0.014561 	0.035920 	0.002154 	0.393391 	 0.000480 
0.384222 	0.063450 	0.015465 	0.036897 	0.002250 	0.383770 	 0.000448 
0.452877 	0.010126 	-0.000933 	0.008153 	-0.000240 	0.452862 	 0.000022 
0.473505 	0.006217 	-0.001127 	0.004626 	-0.000428 	0.473506 	 -0.000015 
0.458828 	0.020696 	0.002793 	0.013424 	0.000331 	0.458799 	 0.000023 
0.457734 	0.015219 	0.000535 	0.012167 	0.000142 	0.457750 	 -0.000014 
0.472186 	0.013562 	-0.000174 	0.009852 	-0.000051 	0.472136 	 0.000056 
0.471040 	0.014905 	0.000443 	0.010747 	-0.000067 	0.471048 	 -0.000032 
0.469841 	0.018274 	-0.000207 	0.014516 	0.000211 	0.469784 	 0.000064 
0.473691 	0.014505 	-0.000107 	0.011007 	0.000069 	0.473629 	 0.000069 
0.472991 	0.013033 	-0.000703 	0.010808 	-0.000110 	0.472957 	 0.000021 
0.461853 	0.019737 	0.001209 	0.014872 	0.000290 	0.461792 	 0.000073 
0.473196 	0.016502 	0.000745 	0.012253 	0.000016 	0.473171 	 0.000026 
0.482405 	0.013235 	-0.000237 	0.009599 	-0.000150 	0.482351 	 0.000042 
0.472872 	0.018655 	-0.000190 	0.014717 	0.000228 	0.472803 	 0.000077 
0.468862 	0.022591 	0.001246 	0.017082 	0.000339 	0.468757 	 0.000099 
0.472435 	0.023802 	0.002982 	0.016017 	0.000297 	0.472390 	 0.000035 
0.475768 	0.017768 	0.000555 	0.013158 	0.000126 	0.475689 	 0.000097 
0.465795 	0.022767 	0.002165 	0.014987 	0.000333 	0.465685 	 0.000117 
0.470327 	0.023661 	0.001927 	0.016465 	0.000464 	0.470240 	 0.000098 
0.470591 	0.019492 	0.001604 	0.013000 	0.000155 	0.470534 	 0.000052 
0.475365 	0.021662 	0.001455 	0.015739 	0.000336 	0.475260 	 0.000103 
0.463275 	0.022825 	0.001278 	0.018352 	0.000330 	0.463169 	 0.000122 
0.473747 	0.022542 	0.002024 	0.016079 	0.000292 	0.473650 	 0.000111 
0.476209 	0.014141 	-0.000041 	0.010944 	-0.000184 	0.476174 	 0.000050 
0.471282 	0.025620 	0.002637 	0.018570 	0.000468 	0.471180 	 0.000104 
0.466379 	0.020600 	0.000575 	0.015777 	0.000060 	0.466251 	 0.000133 
0.469366 	0.028008 	0.002838 	0.019885 	0.000538 	0.469207 	 0.000150 
0.462626 	0.026586 	0.002634 	0.018256 	0.000504 	0.462513 	 0.000132 
0.463349 	0.028751 	0.002007 	0.021834 	0.000660 	0.463198 	 0.000164 
0.469919 	0.030359 	0.002406 	0.023043 	0.000558 	0.469765 	 0.000155 
0.469898 	0.026783 	0.001149 	0.021010 	0.000526 	0.469756 	 0.000148 
0.460584 	0.026528 	0.003042 	0.017728 	0.000245 	0.460459 	 0.000133 
0.471002 	0.026092 	0.001556 	0.019940 	0.000430 	0.470849 	 0.000167 
0.471520 	0.028625 	0.001452 	0.022212 	0.000464 	0.471322 	 0.000220 
0.464790 	0.029698 	0.003334 	0.022197 	0.000576 	0.464631 	 0.000145 
0.460910 	0.035058 	0.003269 	0.026468 	0.000839 	0.460688 	 0.000231 
0.460769 	0.029382 	0.003522 	0.020796 	0.000561 	0.460623 	 0.000157 
0.456163 	0.033221 	0.004597 	0.023325 	0.000783 	0.456020 	 0.000151 
0.473682 	0.030061 	0.003545 	0.021635 	0.000557 	0.473532 	 0.000168 
0.470507 	0.034672 	0.003064 	0.025947 	0.000824 	0.470293 	 0.000215 
0.465518 	0.030864 	0.003322 	0.022738 	0.000637 	0.465356 	 0.000156 
0.468595 	0.032625 	0.003930 	0.023518 	0.000748 	0.468418 	 0.000197 
0.461364 	0.030970 	0.003730 	0.022351 	0.000626 	0.461206 	 0.000161 
0.469465 	0.035931 	0.004110 	0.026380 	0.000872 	0.469272 	 0.000199 
0.463409 	0.037656 	0.005074 	0.026372 	0.000835 	0.463230 	 0.000181 
0.462537 	0.038759 	0.005373 	0.026584 	0.001020 	0.462286 	 0.000265 
0.427036 	0.034100 	0.003771 	0.024260 	0.000851 	0.426868 	 0.000166 
0.429078 	0.035632 	0.004505 	0.024541 	0.000988 	0.428924 	 0.000148 
0.428931 	0.038673 	0.006317 	0.026279 	0.001067 	0.428785 	 0.000142 
0.431968 	0.042271 	0.005480 	0.030581 	0.001306 	0.431779 	 0.000199 
0.437384 	0.034857 	0.005053 	0.023896 	0.000916 	0.437245 	 0.000146 
0.422263 	0.035770 	0.005659 	0.024828 	0.000926 	0.422133 	 0.000139 
0.420749 	0.042064 	0.005943 	0.029449 	0.001200 	0.420557 	 0.000190 
0.428572 	0.038295 	0.006132 	0.025924 	0.000985 	0.428438 	 0.000136 
0.415807 	0.040204 	0.006046 	0.028123 	0.001197 	0.415625 	 0.000188 
0.429877 	0.041045 	0.006696 	0.028446 	0.001172 	0.429695 	 0.000196 
0.420207 	0.041102 	0.006302 	0.028226 	0.001203 	0.420038 	 0.000155 
0.427725 	0.044752 	0.007103 	0.030024 	0.001435 	0.427537 	 0.000188 
0.421069 	0.037774 	0.007449 	0.022844 	0.001081 	0.420917 	 0.000155 
0.426379 	0.038715 	0.005731 	0.027269 	0.001064 	0.426253 	 0.000159 
0.418375 	0.041511 	0.006627 	0.029118 	0.001151 	0.418181 	 0.000205 
0.422306 	0.047381 	0.008005 	0.032080 	0.001475 	0.422129 	 0.000186 
0.417726 	0.044126 	0.007622 	0.028952 	0.001315 	0.417564 	 0.000180 
0.427645 	0.040728 	0.005212 	0.028088 	0.001244 	0.427428 	 0.000206 
0.423897 	0.041799 	0.006741 	0.027396 	0.001270 	0.423707 	 0.000173 
0.423405 	0.043833 	0.008330 	0.027478 	0.001378 	0.423232 	 0.000178 
0.421160 	0.042147 	0.006677 	0.027816 	0.001406 	0.420988 	 0.000179 
0.423244 	0.044577 	0.007604 	0.029169 	0.001494 	0.423082 	 0.000159 
0.418791 	0.043538 	0.006584 	0.030081 	0.001277 	0.418592 	 0.000213 
0.426678 	0.045469 	0.006967 	0.031174 	0.001380 	0.426441 	 0.000264 
0.415831 	0.044747 	0.007812 	0.030627 	0.001383 	0.415639 	 0.000190 
0.410640 	0.050637 	0.008775 	0.033227 	0.001691 	0.410434 	 0.000201 
0.422084 	0.047359 	0.007400 	0.032475 	0.001536 	0.421887 	 0.000196 
0.422868 	0.047507 	0.007887 	0.031747 	0.001511 	0.422664 	 0.000209 
0.417831 	0.046464 	0.008895 	0.030335 	0.001519 	0.417666 	 0.000167 
0.410838 	0.044117 	0.007633 	0.029830 	0.001300 	0.410641 	 0.000181 
0.419554 	0.049186 	0.007449 	0.034732 	0.001622 	0.419301 	 0.000258 
0.405084 	0.049042 	0.010116 	0.030570 	0.001665 	0.404908 	 0.000173 
0.428366 	0.044643 	0.008481 	0.028241 	0.001333 	0.428216 	 0.000133 
0.408982 	0.049773 	0.009471 	0.032251 	0.001642 	0.408784 	 0.000195 
0.419380 	0.046189 	0.007650 	0.031942 	0.001432 	0.419194 	 0.000186 
0.417617 	0.048448 	0.008995 	0.031907 	0.001634 	0.417422 	 0.000202 
0.419972 	0.046286 	0.008664 	0.029323 	0.001523 	0.419793 	 0.000167 
0.413254 	0.045225 	0.008153 	0.030056 	0.001508 	0.413084 	 0.000175 
0.414967 	0.046336 	0.007841 	0.031758 	0.001395 	0.414745 	 0.000228 
0.414916 	0.052384 	0.009125 	0.035307 	0.001871 	0.414690 	 0.000221 
0.417958 	0.046751 	0.008023 	0.030961 	0.001599 	0.417771 	 0.000176 
