di 	gli 	gal 	gos3 	 gos4 
0.421784 	0.025751 	0.015641 	0.017194 	 -0.002062 
0.415749 	0.038682 	0.024041 	0.029864 	 -0.000259 
0.442419 	0.028334 	0.016037 	0.036055 	 -0.001261 
0.418056 	0.051876 	0.031818 	0.052278 	 0.000896 
0.428705 	0.051585 	0.031537 	0.051616 	 0.000141 
0.420952 	0.059344 	0.036695 	0.056336 	 0.000601 
0.408152 	0.061332 	0.037767 	0.059584 	 0.001246 
0.428573 	0.048278 	0.029400 	0.048823 	 -0.000037 
0.423607 	0.059515 	0.036815 	0.056128 	 0.000351 
0.418036 	0.058192 	0.035369 	0.056818 	 0.000071 
0.422370 	0.046765 	0.028133 	0.049119 	 0.000245 
0.409395 	0.056827 	0.034602 	0.056828 	 0.001261 
0.412251 	0.056844 	0.034425 	0.055822 	 0.000580 
0.414268 	0.048947 	0.029264 	0.054026 	 0.000668 
0.397376 	0.078480 	0.048858 	0.069516 	 0.001735 
0.416358 	0.060242 	0.036524 	0.063123 	 0.001284 
0.406568 	0.062881 	0.038808 	0.059407 	 0.001545 
0.412954 	0.068420 	0.042230 	0.064146 	 0.000992 
0.402162 	0.062956 	0.038736 	0.060066 	 0.001180 
0.404312 	0.060882 	0.037679 	0.058596 	 0.002006 
0.395749 	0.076490 	0.047379 	0.070317 	 0.002684 
0.402867 	0.069312 	0.043509 	0.060738 	 0.001579 
0.408930 	0.060262 	0.037047 	0.057274 	 0.000587 
0.386144 	0.077424 	0.048200 	0.072255 	 0.003395 
0.407704 	0.063927 	0.039062 	0.064108 	 0.001301 
0.394463 	0.077656 	0.048168 	0.070520 	 0.002232 
0.396253 	0.070275 	0.043703 	0.065128 	 0.002514 
0.392436 	0.069306 	0.042867 	0.066305 	 0.002266 
0.400375 	0.061145 	0.037746 	0.059121 	 0.002213 
0.388960 	0.081113 	0.050671 	0.072546 	 0.003150 
0.388223 	0.076650 	0.047737 	0.070710 	 0.002931 
0.385261 	0.079059 	0.048950 	0.075564 	 0.003537 
0.389056 	0.076828 	0.047659 	0.072369 	 0.002916 
0.391438 	0.073179 	0.045363 	0.068778 	 0.002746 
0.393671 	0.071925 	0.044494 	0.066638 	 0.002350 
0.392669 	0.067739 	0.042034 	0.063671 	 0.002440 
0.385227 	0.074701 	0.046049 	0.071884 	 0.003097 
0.384675 	0.075279 	0.046829 	0.071688 	 0.003175 
0.383177 	0.077772 	0.048219 	0.074259 	 0.003342 
0.372014 	0.087816 	0.054733 	0.079379 	 0.004317 
0.380005 	0.076256 	0.047339 	0.068704 	 0.002923 
0.365681 	0.083740 	0.052187 	0.074355 	 0.003918 
0.368122 	0.098811 	0.061747 	0.088316 	 0.004512 
0.383146 	0.077953 	0.048500 	0.072226 	 0.003321 
0.383341 	0.076248 	0.047668 	0.071688 	 0.003950 
0.377770 	0.081705 	0.050912 	0.076450 	 0.003667 
0.359460 	0.100444 	0.063158 	0.087378 	 0.005272 
0.369401 	0.086901 	0.054334 	0.076966 	 0.003752 
0.372464 	0.084442 	0.053020 	0.075188 	 0.003540 
0.361905 	0.100539 	0.063284 	0.085663 	 0.004467 
0.374567 	0.083295 	0.051822 	0.075257 	 0.002988 
0.362003 	0.084672 	0.052851 	0.075590 	 0.003907 
0.359809 	0.091428 	0.057481 	0.080456 	 0.004337 
0.374505 	0.086855 	0.055244 	0.072877 	 0.003905 
0.361825 	0.088974 	0.055847 	0.077467 	 0.004191 
0.347464 	0.101400 	0.063913 	0.087041 	 0.005339 
0.355405 	0.099146 	0.062612 	0.084907 	 0.005113 
0.354736 	0.097339 	0.061352 	0.083546 	 0.004741 
0.343934 	0.106468 	0.067049 	0.090573 	 0.004962 
0.364632 	0.088840 	0.055886 	0.080497 	 0.005034 
0.358021 	0.093749 	0.059450 	0.081898 	 0.004727 
0.343853 	0.109747 	0.069437 	0.093566 	 0.005752 
0.353523 	0.092747 	0.058281 	0.082361 	 0.004496 
0.357946 	0.090898 	0.056964 	0.081232 	 0.004480 
0.347593 	0.098728 	0.062185 	0.086202 	 0.005671 
0.330513 	0.115378 	0.073182 	0.096395 	 0.006781 
0.346980 	0.090584 	0.056834 	0.079757 	 0.004515 
0.339860 	0.102164 	0.064219 	0.089403 	 0.005247 
0.340069 	0.104862 	0.066360 	0.089633 	 0.006035 
0.337292 	0.109446 	0.069449 	0.092746 	 0.006486 
0.357211 	0.097748 	0.061674 	0.085985 	 0.004579 
0.344098 	0.098090 	0.061769 	0.084245 	 0.005251 
0.343570 	0.107650 	0.068132 	0.093175 	 0.005929 
0.335958 	0.115134 	0.073146 	0.096765 	 0.006280 
0.337482 	0.110702 	0.069942 	0.094579 	 0.006114 
0.345633 	0.100267 	0.063336 	0.085850 	 0.005629 
0.333659 	0.111521 	0.070518 	0.093880 	 0.005826 
0.349911 	0.102681 	0.065032 	0.087490 	 0.005149 
0.347902 	0.098548 	0.062514 	0.083221 	 0.005235 
0.325935 	0.115047 	0.072930 	0.094939 	 0.006441 
0.347483 	0.093888 	0.059206 	0.080006 	 0.004286 
0.328401 	0.106317 	0.067470 	0.088967 	 0.006099 
0.334197 	0.102239 	0.064803 	0.086567 	 0.005937 
0.337625 	0.102255 	0.065551 	0.083739 	 0.006032 
0.341993 	0.093284 	0.058778 	0.081422 	 0.004917 
0.344283 	0.098421 	0.062722 	0.084750 	 0.006148 
0.327324 	0.111939 	0.071393 	0.091380 	 0.006266 
0.329607 	0.101561 	0.064747 	0.085323 	 0.006068 
0.326114 	0.110749 	0.070170 	0.093751 	 0.005908 
0.333704 	0.103609 	0.065595 	0.087528 	 0.005492 
0.342224 	0.097861 	0.062203 	0.083033 	 0.005372 
0.330883 	0.105337 	0.067048 	0.088683 	 0.005971 
0.329793 	0.111164 	0.070507 	0.093218 	 0.006574 
0.324278 	0.120945 	0.076997 	0.101189 	 0.007144 
0.328612 	0.103809 	0.065884 	0.090431 	 0.006253 
0.333128 	0.100376 	0.063720 	0.084628 	 0.005927 
0.320672 	0.121507 	0.077475 	0.099584 	 0.007525 
0.337202 	0.103319 	0.065634 	0.089113 	 0.006191 
0.329263 	0.109989 	0.070437 	0.089685 	 0.006231 
0.319422 	0.115018 	0.073574 	0.095637 	 0.007412 
0.329988 	0.108903 	0.069544 	0.089693 	 0.006113 
0.319122 	0.119936 	0.077072 	0.093613 	 0.006918 
0.320170 	0.116025 	0.074098 	0.094761 	 0.006659 
0.321833 	0.110152 	0.070076 	0.090588 	 0.006457 
0.326647 	0.112879 	0.071998 	0.092699 	 0.005778 
0.321483 	0.110478 	0.070708 	0.089897 	 0.006732 
0.322819 	0.106782 	0.068092 	0.087763 	 0.006193 
0.323114 	0.119267 	0.076493 	0.096674 	 0.006938 
0.317559 	0.114185 	0.073223 	0.092817 	 0.006864 
0.317884 	0.118626 	0.076289 	0.094779 	 0.007074 
0.310059 	0.133101 	0.085983 	0.102168 	 0.007856 
0.323502 	0.121855 	0.078126 	0.098432 	 0.006830 
0.316014 	0.126039 	0.081090 	0.102359 	 0.007999 
0.326451 	0.110232 	0.070645 	0.088090 	 0.006097 
0.318838 	0.110932 	0.070890 	0.089898 	 0.006619 
0.306239 	0.127906 	0.082345 	0.098152 	 0.006866 
0.316052 	0.119612 	0.076560 	0.097763 	 0.007417 
0.315338 	0.117016 	0.075296 	0.093513 	 0.007493 
0.320224 	0.115403 	0.074326 	0.093424 	 0.007448 
0.317076 	0.112923 	0.072472 	0.090378 	 0.006160 
0.314987 	0.114396 	0.073592 	0.091926 	 0.007111 
0.319763 	0.119440 	0.076622 	0.096564 	 0.006441 
0.301873 	0.139203 	0.090039 	0.106740 	 0.008559 
0.295947 	0.139250 	0.089801 	0.107923 	 0.008160 
0.284095 	0.149022 	0.095693 	0.116627 	 0.008728 
0.299004 	0.141124 	0.091081 	0.110441 	 0.008668 
0.298000 	0.133371 	0.085588 	0.106921 	 0.007974 
0.316656 	0.119066 	0.077232 	0.090676 	 0.006703 
0.303961 	0.136849 	0.089097 	0.103501 	 0.008539 
0.307889 	0.124317 	0.080288 	0.095748 	 0.006701 
0.296804 	0.137692 	0.088963 	0.108211 	 0.008389 
0.287676 	0.140677 	0.091222 	0.107284 	 0.008992 
0.302623 	0.129316 	0.083439 	0.100341 	 0.007290 
0.304104 	0.133596 	0.086253 	0.105657 	 0.008119 
0.304923 	0.131497 	0.084967 	0.102736 	 0.007843 
0.304565 	0.119285 	0.076571 	0.094734 	 0.006838 
0.284648 	0.137086 	0.089027 	0.104715 	 0.008843 
0.296796 	0.138782 	0.090250 	0.104034 	 0.008375 
0.311445 	0.132082 	0.085657 	0.098387 	 0.006426 
0.296581 	0.134159 	0.086916 	0.102603 	 0.008085 
0.287140 	0.137786 	0.088978 	0.106877 	 0.008866 
0.281287 	0.146894 	0.094670 	0.114651 	 0.008808 
0.289761 	0.130535 	0.084507 	0.101298 	 0.008283 
0.308055 	0.122416 	0.079561 	0.092724 	 0.006926 
0.304105 	0.131084 	0.085217 	0.100094 	 0.007567 
0.294771 	0.144817 	0.094420 	0.107417 	 0.008416 
0.285871 	0.142957 	0.093010 	0.105896 	 0.008283 
0.291471 	0.140206 	0.091128 	0.103741 	 0.007980 
0.284052 	0.138263 	0.089753 	0.105568 	 0.008989 
0.289989 	0.125830 	0.081919 	0.093777 	 0.007663 
0.290622 	0.140054 	0.090854 	0.105540 	 0.008469 
0.292728 	0.130854 	0.085007 	0.097874 	 0.007542 
0.281536 	0.142284 	0.092456 	0.104219 	 0.007782 
0.297293 	0.132463 	0.085923 	0.102205 	 0.007806 
0.288045 	0.131953 	0.086067 	0.097669 	 0.008324 
0.293176 	0.136158 	0.088375 	0.102930 	 0.008268 
0.285404 	0.138387 	0.090343 	0.102184 	 0.008573 
0.271637 	0.150886 	0.098370 	0.110376 	 0.009407 
0.291589 	0.135558 	0.088432 	0.098753 	 0.007664 
0.286542 	0.135829 	0.088546 	0.100564 	 0.007821 
0.293494 	0.133994 	0.087377 	0.099151 	 0.007305 
0.281979 	0.137724 	0.089550 	0.101807 	 0.007709 
0.283638 	0.145859 	0.095088 	0.106184 	 0.007729 
