0.204853 	0.127308 	0.089675 	0.069308 	 0.007708 
0.207876 	0.129044 	0.089722 	0.072414 	 0.007658 
0.239849 	0.118159 	0.082399 	0.064575 	 0.008187 
0.271077 	0.107071 	0.075033 	0.060931 	 0.007785 
0.213049 	0.140677 	0.098381 	0.077225 	 0.008483 
0.222769 	0.133651 	0.092744 	0.076476 	 0.008781 
0.247914 	0.114941 	0.079011 	0.069318 	 0.007416 
0.260370 	0.124132 	0.085254 	0.075642 	 0.008439 
0.241764 	0.141020 	0.096817 	0.079973 	 0.008259 
0.220755 	0.119187 	0.083178 	0.069674 	 0.007319 
0.215191 	0.130873 	0.089741 	0.075948 	 0.007726 
0.244008 	0.115898 	0.081402 	0.067557 	 0.008245 
0.236434 	0.125642 	0.086095 	0.075529 	 0.008341 
0.244520 	0.115320 	0.079746 	0.066740 	 0.007377 
0.228781 	0.129358 	0.089489 	0.076084 	 0.008980 
0.255518 	0.117731 	0.080467 	0.072665 	 0.008613 
0.228287 	0.123144 	0.084982 	0.073239 	 0.007944 
0.246798 	0.137777 	0.094411 	0.080476 	 0.009345 
0.209609 	0.141010 	0.097184 	0.079366 	 0.008951 
0.238424 	0.115146 	0.080343 	0.066776 	 0.008127 
0.222403 	0.123335 	0.086463 	0.064846 	 0.007929 
0.207633 	0.126130 	0.087900 	0.072561 	 0.008638 
0.220991 	0.126211 	0.087646 	0.072780 	 0.008774 
0.252852 	0.130613 	0.089106 	0.081211 	 0.009003 
0.201014 	0.131384 	0.090438 	0.078641 	 0.008559 
0.207867 	0.118118 	0.082986 	0.067497 	 0.008068 
0.228224 	0.141299 	0.097828 	0.078397 	 0.008933 
0.236181 	0.116571 	0.081569 	0.066469 	 0.008858 
0.255058 	0.135199 	0.092336 	0.083400 	 0.009297 
0.206729 	0.147869 	0.100241 	0.089299 	 0.010016 
0.212958 	0.126316 	0.086683 	0.075090 	 0.008439 
0.213484 	0.137963 	0.092821 	0.086205 	 0.009274 
0.244278 	0.143119 	0.098255 	0.084155 	 0.009898 
0.253821 	0.123499 	0.085070 	0.071003 	 0.008494 
0.229838 	0.123144 	0.084657 	0.075122 	 0.008910 
0.219977 	0.109274 	0.075561 	0.066353 	 0.007934 
0.246367 	0.136306 	0.093905 	0.076690 	 0.008925 
0.223244 	0.136035 	0.094458 	0.078179 	 0.009150 
0.193927 	0.137904 	0.096534 	0.076027 	 0.008924 
0.190772 	0.137402 	0.095371 	0.078402 	 0.009073 
0.208077 	0.113927 	0.077985 	0.070788 	 0.007856 
0.181534 	0.122816 	0.086846 	0.069471 	 0.007957 
0.233449 	0.129137 	0.089177 	0.073266 	 0.008050 
0.224894 	0.145410 	0.100902 	0.078683 	 0.009149 
0.242051 	0.122374 	0.084315 	0.074452 	 0.008974 
0.254666 	0.126671 	0.087191 	0.076025 	 0.009034 
0.213634 	0.118832 	0.081630 	0.072911 	 0.008369 
0.185165 	0.134591 	0.093047 	0.077923 	 0.008824 
0.220818 	0.141013 	0.096841 	0.077470 	 0.009170 
0.195303 	0.141094 	0.097486 	0.077067 	 0.008051 
0.225132 	0.133076 	0.091918 	0.076901 	 0.008958 
0.202270 	0.123804 	0.085609 	0.068841 	 0.008213 
0.234888 	0.139419 	0.094482 	0.088330 	 0.009967 
0.202278 	0.139892 	0.096648 	0.079003 	 0.009720 
0.206173 	0.131681 	0.092207 	0.071254 	 0.009196 
0.246574 	0.131728 	0.090931 	0.074792 	 0.009640 
0.192479 	0.147279 	0.102358 	0.079985 	 0.009034 
0.199564 	0.147748 	0.102261 	0.082641 	 0.009974 
0.232469 	0.121592 	0.084987 	0.070795 	 0.009465 
0.212379 	0.153817 	0.105719 	0.089038 	 0.010181 
0.177868 	0.118643 	0.084145 	0.067259 	 0.008338 
0.230273 	0.125405 	0.088827 	0.066138 	 0.008784 
0.247930 	0.134065 	0.092296 	0.081031 	 0.009669 
0.216658 	0.124416 	0.086393 	0.072806 	 0.008735 
0.255316 	0.136987 	0.093154 	0.086506 	 0.010044 
0.208422 	0.128838 	0.090655 	0.073295 	 0.008989 
0.212560 	0.128968 	0.089450 	0.074056 	 0.009193 
0.219676 	0.135026 	0.094098 	0.078688 	 0.010027 
0.204674 	0.125194 	0.085502 	0.077294 	 0.008585 
0.239896 	0.120158 	0.083432 	0.069080 	 0.008386 
0.211706 	0.118363 	0.084010 	0.065008 	 0.007950 
0.211539 	0.121740 	0.085198 	0.070624 	 0.008601 
0.232650 	0.111576 	0.077080 	0.066492 	 0.008418 
0.244174 	0.118547 	0.080084 	0.079112 	 0.008965 
0.207515 	0.123320 	0.085600 	0.070821 	 0.008054 
0.180658 	0.142569 	0.098914 	0.077938 	 0.009249 
0.161357 	0.140803 	0.099008 	0.074477 	 0.009189 
0.232591 	0.133107 	0.091952 	0.074945 	 0.008989 
0.221327 	0.135507 	0.092398 	0.078952 	 0.008488 
0.241023 	0.138285 	0.095646 	0.079362 	 0.009941 
0.162134 	0.160595 	0.110833 	0.086690 	 0.009995 
0.221714 	0.135719 	0.094169 	0.078798 	 0.008767 
0.192518 	0.131990 	0.091183 	0.074090 	 0.008879 
0.216357 	0.125064 	0.086478 	0.074422 	 0.008499 
0.165243 	0.139840 	0.095831 	0.080438 	 0.008896 
0.233166 	0.135146 	0.092026 	0.081897 	 0.009421 
0.226696 	0.144017 	0.098532 	0.084718 	 0.010147 
0.180926 	0.135024 	0.094474 	0.074648 	 0.009829 
0.173190 	0.153722 	0.105821 	0.087103 	 0.010347 
0.227774 	0.153277 	0.103153 	0.090977 	 0.009954 
0.210440 	0.121382 	0.084411 	0.071797 	 0.008801 
0.261203 	0.136261 	0.092270 	0.081976 	 0.009720 
0.194963 	0.126235 	0.087544 	0.074728 	 0.009049 
0.172234 	0.147256 	0.102647 	0.076728 	 0.009010 
0.198882 	0.139058 	0.095473 	0.078773 	 0.009039 
0.172254 	0.158638 	0.108739 	0.088316 	 0.009841 
0.201512 	0.131473 	0.090157 	0.079376 	 0.009465 
0.252413 	0.135033 	0.092221 	0.084851 	 0.010115 
0.242468 	0.137744 	0.094375 	0.080490 	 0.008932 
0.186742 	0.124496 	0.087006 	0.066198 	 0.008227 
0.193587 	0.147055 	0.102232 	0.080244 	 0.008949 
0.205185 	0.138449 	0.093408 	0.079634 	 0.008587 
0.229281 	0.134818 	0.091072 	0.083493 	 0.009580 
0.226793 	0.137374 	0.093560 	0.082357 	 0.009295 
0.216627 	0.126486 	0.087027 	0.078060 	 0.009159 
0.163728 	0.144291 	0.099116 	0.081169 	 0.008467 
0.172895 	0.156367 	0.108184 	0.085733 	 0.009746 
0.223061 	0.133423 	0.090958 	0.079616 	 0.009634 
0.230562 	0.130386 	0.088757 	0.075991 	 0.009084 
0.198789 	0.132550 	0.091934 	0.077495 	 0.009499 
0.220475 	0.148522 	0.101406 	0.087643 	 0.009799 
0.175435 	0.142706 	0.097401 	0.081536 	 0.008735 
0.169801 	0.154589 	0.106539 	0.089840 	 0.010545 
0.170209 	0.162424 	0.109586 	0.094075 	 0.010015 
0.177836 	0.147120 	0.100356 	0.083669 	 0.009385 
0.222788 	0.119980 	0.082170 	0.071042 	 0.009068 
0.148535 	0.155944 	0.107066 	0.086894 	 0.009535 
0.229426 	0.134949 	0.092845 	0.080189 	 0.009870 
0.138760 	0.165605 	0.114407 	0.090525 	 0.010718 
0.218741 	0.145711 	0.098883 	0.087085 	 0.010690 
0.177522 	0.134266 	0.093336 	0.071324 	 0.008522 
0.182401 	0.137000 	0.094324 	0.081359 	 0.009997 
0.187461 	0.119514 	0.084281 	0.066785 	 0.009278 
0.170166 	0.147891 	0.103043 	0.082558 	 0.009389 
0.203610 	0.152500 	0.105251 	0.086840 	 0.010589 
0.197393 	0.136158 	0.093959 	0.080178 	 0.010081 
0.170972 	0.147121 	0.101400 	0.083576 	 0.010364 
0.178799 	0.128119 	0.088243 	0.076106 	 0.009485 
0.180960 	0.157289 	0.108851 	0.085506 	 0.010740 
0.201409 	0.144252 	0.098942 	0.082016 	 0.009577 
0.173049 	0.154734 	0.105526 	0.087204 	 0.010453 
0.178717 	0.141896 	0.097587 	0.077269 	 0.010013 
0.233854 	0.151993 	0.102301 	0.093540 	 0.010725 
0.163125 	0.142787 	0.099247 	0.078225 	 0.009237 
0.178740 	0.137772 	0.096189 	0.079205 	 0.010455 
0.176589 	0.151772 	0.104486 	0.086726 	 0.010002 
0.175058 	0.149267 	0.103589 	0.080534 	 0.009409 
0.192597 	0.143814 	0.097932 	0.083975 	 0.009779 
0.217156 	0.145279 	0.099037 	0.085279 	 0.009800 
0.166913 	0.145881 	0.099736 	0.085288 	 0.010042 
0.191531 	0.131277 	0.092699 	0.071204 	 0.009632 
0.166519 	0.145606 	0.101273 	0.080866 	 0.010131 
0.205684 	0.144801 	0.097893 	0.088529 	 0.010453 
0.205360 	0.155853 	0.107740 	0.083029 	 0.010037 
0.206136 	0.141227 	0.098014 	0.074452 	 0.009570 
0.198206 	0.158102 	0.109458 	0.085410 	 0.010400 
0.183355 	0.138528 	0.097074 	0.077043 	 0.010028 
0.192620 	0.132718 	0.093379 	0.072603 	 0.009115 
0.191206 	0.137684 	0.095774 	0.077246 	 0.009723 
0.177462 	0.139877 	0.097928 	0.076563 	 0.009569 
0.187419 	0.156847 	0.108955 	0.086954 	 0.010518 
0.178150 	0.137386 	0.096844 	0.071352 	 0.008972 
0.196900 	0.139124 	0.095407 	0.079456 	 0.009472 
0.165884 	0.163629 	0.112708 	0.090721 	 0.010940 
0.176509 	0.148198 	0.102249 	0.081564 	 0.009922 
0.162637 	0.161121 	0.111170 	0.086821 	 0.010671 
0.143835 	0.150662 	0.106073 	0.082452 	 0.010120 
0.196778 	0.140146 	0.096941 	0.078518 	 0.010063 
0.186088 	0.153291 	0.105781 	0.088606 	 0.011150 
0.182595 	0.156597 	0.108299 	0.085724 	 0.010110 
0.191247 	0.146077 	0.101127 	0.078199 	 0.008935 
0.205975 	0.129111 	0.089312 	0.075091 	 0.009963 
0.184615 	0.130262 	0.091120 	0.073238 	 0.009285 
0.153270 	0.144849 	0.100914 	0.075319 	 0.009914 
0.189102 	0.151880 	0.105005 	0.082791 	 0.009423 
0.157769 	0.159447 	0.109955 	0.086025 	 0.010695 
0.140465 	0.140630 	0.098127 	0.075099 	 0.009122 
0.206378 	0.142057 	0.099400 	0.078339 	 0.010086 
0.174456 	0.158598 	0.111030 	0.082273 	 0.010101 
0.201303 	0.157499 	0.108645 	0.091438 	 0.010720 
0.176168 	0.148802 	0.103608 	0.083038 	 0.010924 
0.206235 	0.138938 	0.095745 	0.084275 	 0.011152 
0.196392 	0.139851 	0.097213 	0.079789 	 0.010059 
0.163406 	0.130459 	0.091579 	0.073895 	 0.009042 
0.195628 	0.138840 	0.095716 	0.081211 	 0.010282 
0.175827 	0.140806 	0.097415 	0.075646 	 0.009384 
0.160237 	0.155357 	0.109162 	0.078039 	 0.009704 
0.182984 	0.143935 	0.101364 	0.077268 	 0.010459 
0.156728 	0.138541 	0.097721 	0.073396 	 0.010085 
0.158661 	0.158771 	0.110233 	0.090769 	 0.011355 
0.180286 	0.142253 	0.099325 	0.078544 	 0.009872 
0.177365 	0.156953 	0.107806 	0.088522 	 0.011208 
0.171824 	0.147881 	0.103446 	0.077273 	 0.010083 
0.216977 	0.136271 	0.094728 	0.075482 	 0.010761 
0.197401 	0.145999 	0.100672 	0.086599 	 0.010913 
0.135517 	0.137458 	0.096416 	0.074786 	 0.009969 
0.132416 	0.163846 	0.112861 	0.087147 	 0.010319 
0.150816 	0.151430 	0.105819 	0.081742 	 0.010438 
0.186838 	0.132777 	0.092711 	0.073063 	 0.010105 
0.148548 	0.135612 	0.095444 	0.073691 	 0.010340 
0.176462 	0.150308 	0.104209 	0.081743 	 0.010973 
0.138833 	0.169015 	0.116963 	0.090430 	 0.010623 
0.174974 	0.149016 	0.103490 	0.083719 	 0.011024 
0.163965 	0.149363 	0.102635 	0.087238 	 0.011518 
0.133671 	0.168443 	0.115876 	0.093424 	 0.011498 
0.156351 	0.141427 	0.099897 	0.075268 	 0.009922 
0.174931 	0.151751 	0.105746 	0.081814 	 0.010962 
0.156612 	0.155786 	0.108321 	0.085568 	 0.010734 
0.152291 	0.151842 	0.105983 	0.080239 	 0.011092 
0.198396 	0.136366 	0.094846 	0.076090 	 0.009961 
0.139469 	0.157040 	0.110009 	0.080524 	 0.010180 
0.155850 	0.147170 	0.102789 	0.079713 	 0.011011 
0.122962 	0.160137 	0.109950 	0.083483 	 0.010532 
0.149912 	0.158935 	0.110427 	0.085137 	 0.010761 
0.159113 	0.142540 	0.098710 	0.079132 	 0.010492 
0.200419 	0.159993 	0.109814 	0.090732 	 0.011438 
0.131833 	0.170248 	0.117487 	0.094473 	 0.011969 
0.126109 	0.147423 	0.103171 	0.082235 	 0.010907 
0.192125 	0.156522 	0.107803 	0.087483 	 0.011557 
0.134999 	0.169422 	0.116345 	0.096731 	 0.012344 
0.144452 	0.160705 	0.112341 	0.085545 	 0.011401 
0.164701 	0.161603 	0.112707 	0.085814 	 0.011502 
0.127724 	0.148046 	0.102320 	0.085014 	 0.011133 
0.175013 	0.162791 	0.111618 	0.091453 	 0.012492 
0.154928 	0.163530 	0.112489 	0.090152 	 0.011575 
0.104120 	0.165151 	0.116524 	0.083001 	 0.011079 
0.169591 	0.167104 	0.115326 	0.095440 	 0.012127 
0.140347 	0.169156 	0.118358 	0.089338 	 0.012192 
0.187445 	0.154947 	0.105846 	0.089542 	 0.011683 
0.154259 	0.157897 	0.109361 	0.086413 	 0.011316 
0.151459 	0.150932 	0.104115 	0.086004 	 0.012045 
0.178650 	0.148461 	0.103198 	0.084546 	 0.011925 
0.214527 	0.162799 	0.110619 	0.094882 	 0.013127 
0.149089 	0.150632 	0.104806 	0.085511 	 0.011935 
0.168691 	0.159914 	0.110987 	0.085700 	 0.011921 
0.175261 	0.163650 	0.113172 	0.095381 	 0.012473 
0.140017 	0.184436 	0.126874 	0.101605 	 0.012797 
0.128704 	0.169846 	0.119342 	0.086249 	 0.012364 
0.177450 	0.151397 	0.105359 	0.086279 	 0.012298 
0.174998 	0.163118 	0.111279 	0.096683 	 0.012739 
0.117001 	0.161490 	0.113752 	0.083942 	 0.012081 
0.163876 	0.156907 	0.108943 	0.084918 	 0.012514 
0.191897 	0.155412 	0.107707 	0.088288 	 0.012364 
0.147404 	0.155631 	0.108755 	0.085221 	 0.012268 
0.170890 	0.158832 	0.108580 	0.091400 	 0.011793 
0.106569 	0.152876 	0.105779 	0.086525 	 0.011449 
0.135546 	0.171986 	0.117894 	0.095616 	 0.012356 
0.148142 	0.162285 	0.112176 	0.091109 	 0.012916 
0.140089 	0.153094 	0.105200 	0.085910 	 0.011400 
0.177296 	0.169348 	0.116811 	0.095147 	 0.012989 
0.152949 	0.172884 	0.119353 	0.094958 	 0.012666 
0.147612 	0.156791 	0.108952 	0.084557 	 0.012235 
0.131457 	0.177632 	0.122428 	0.094127 	 0.012335 
0.133917 	0.172274 	0.117408 	0.097060 	 0.012767 
0.144144 	0.158529 	0.109224 	0.091570 	 0.011682 
0.155053 	0.160423 	0.111001 	0.094740 	 0.012383 
0.175509 	0.154021 	0.105206 	0.094899 	 0.012347 
0.150385 	0.180921 	0.124333 	0.103128 	 0.013194 
0.140434 	0.155604 	0.108705 	0.086998 	 0.012110 
0.119172 	0.161072 	0.111974 	0.088463 	 0.011311 
0.147031 	0.168640 	0.116893 	0.090914 	 0.012952 
0.130138 	0.168240 	0.116866 	0.085060 	 0.011859 
0.121526 	0.162113 	0.112224 	0.088191 	 0.011565 
0.177352 	0.144496 	0.100162 	0.079954 	 0.011591 
0.141567 	0.153129 	0.106845 	0.081598 	 0.012198 
0.152223 	0.163785 	0.113223 	0.087043 	 0.011834 
0.122393 	0.180863 	0.124889 	0.094071 	 0.011703 
0.179620 	0.157650 	0.107978 	0.087335 	 0.011987 
0.167574 	0.162043 	0.108753 	0.099682 	 0.012054 
0.126696 	0.169964 	0.116473 	0.100435 	 0.012843 
0.130761 	0.169413 	0.118505 	0.088708 	 0.012770 
0.145773 	0.150797 	0.105311 	0.079565 	 0.011734 
0.162347 	0.163881 	0.113145 	0.091713 	 0.012688 
0.135937 	0.176648 	0.122627 	0.094388 	 0.013623 
0.105528 	0.174891 	0.120990 	0.096299 	 0.012671 
0.113438 	0.165614 	0.115011 	0.089018 	 0.012511 
0.141134 	0.178951 	0.124783 	0.097887 	 0.013612 
0.135385 	0.160850 	0.111338 	0.091036 	 0.012930 
0.166242 	0.151835 	0.104048 	0.089330 	 0.012256 
0.145994 	0.170023 	0.118771 	0.088910 	 0.012161 
0.114810 	0.167088 	0.115526 	0.093369 	 0.013148 
0.091554 	0.162410 	0.111725 	0.091121 	 0.012711 
0.160211 	0.161597 	0.112115 	0.091585 	 0.012890 
0.168881 	0.162639 	0.110386 	0.098748 	 0.013148 
0.120577 	0.172514 	0.119984 	0.092207 	 0.012788 
0.118925 	0.203655 	0.139829 	0.112513 	 0.014795 
0.078009 	0.168984 	0.117886 	0.087732 	 0.011747 
0.147998 	0.156205 	0.107227 	0.091502 	 0.013211 
0.157087 	0.171346 	0.116878 	0.100967 	 0.013321 
0.173233 	0.172574 	0.119119 	0.095953 	 0.012996 
0.126394 	0.172218 	0.118126 	0.097203 	 0.012532 
0.180588 	0.167518 	0.116381 	0.095324 	 0.013169 
0.125236 	0.165798 	0.114193 	0.091001 	 0.012017 
0.143970 	0.163721 	0.112002 	0.092386 	 0.012325 
0.178065 	0.175902 	0.120641 	0.097697 	 0.013121 
0.128842 	0.176804 	0.120717 	0.103286 	 0.013455 
0.139878 	0.168461 	0.116225 	0.094626 	 0.013042 
0.091589 	0.175911 	0.121228 	0.097270 	 0.012877 
0.149348 	0.163068 	0.113520 	0.092220 	 0.013510 
0.138222 	0.171878 	0.119173 	0.094640 	 0.013731 
0.104269 	0.175238 	0.120499 	0.099684 	 0.013768 
0.165870 	0.169085 	0.116952 	0.095310 	 0.013265 
0.160602 	0.170705 	0.118763 	0.093679 	 0.013524 
0.142760 	0.168882 	0.117905 	0.091003 	 0.013009 
0.162133 	0.174855 	0.121047 	0.093172 	 0.012927 
0.147323 	0.188983 	0.129431 	0.103297 	 0.014561 
0.174560 	0.174010 	0.120431 	0.095429 	 0.013321 
0.133890 	0.157620 	0.108808 	0.088037 	 0.012633 
0.147808 	0.181650 	0.125686 	0.099313 	 0.014002 
0.191732 	0.173069 	0.121314 	0.092706 	 0.013308 
0.098642 	0.167806 	0.117167 	0.088961 	 0.012357 
0.135730 	0.174292 	0.119048 	0.100114 	 0.013397 
0.141386 	0.172477 	0.121669 	0.086465 	 0.012416 
0.138351 	0.168276 	0.115547 	0.090891 	 0.012525 
0.127562 	0.164965 	0.114794 	0.094220 	 0.013706 
0.112042 	0.176701 	0.121874 	0.095793 	 0.012972 
0.153267 	0.164447 	0.112579 	0.101365 	 0.014639 
0.126563 	0.180348 	0.123972 	0.102294 	 0.013909 
0.140584 	0.162323 	0.114092 	0.083650 	 0.012871 
0.146494 	0.169193 	0.119495 	0.089376 	 0.013310 
0.124638 	0.182479 	0.127518 	0.094984 	 0.014470 
0.117660 	0.163364 	0.113572 	0.088975 	 0.013570 
0.096149 	0.176948 	0.124922 	0.090379 	 0.013620 
0.073626 	0.167805 	0.118239 	0.087672 	 0.012641 
0.115585 	0.162947 	0.113755 	0.083668 	 0.012423 
0.194828 	0.171340 	0.118716 	0.099357 	 0.014776 
0.136671 	0.154563 	0.108312 	0.084918 	 0.012219 
0.120139 	0.175116 	0.122081 	0.089877 	 0.012589 
0.128583 	0.195639 	0.134637 	0.107580 	 0.014855 
0.117097 	0.158427 	0.112247 	0.079854 	 0.012245 
0.142524 	0.184802 	0.128436 	0.098900 	 0.014157 
0.154249 	0.141497 	0.099887 	0.075282 	 0.012449 
0.139086 	0.178251 	0.124241 	0.094317 	 0.013369 
0.137164 	0.165856 	0.114778 	0.094551 	 0.013449 
0.124110 	0.179691 	0.124290 	0.097664 	 0.013769 
0.147841 	0.183958 	0.126485 	0.106658 	 0.014914 
0.143312 	0.167751 	0.117825 	0.089310 	 0.013401 
0.128779 	0.155773 	0.109378 	0.084609 	 0.012729 
0.119197 	0.150718 	0.106095 	0.080390 	 0.012238 
0.100721 	0.175651 	0.122966 	0.092996 	 0.012973 
0.136272 	0.166557 	0.116013 	0.093153 	 0.013305 
0.135759 	0.182528 	0.128105 	0.093152 	 0.013485 
0.124189 	0.194559 	0.135709 	0.104588 	 0.014590 
0.208069 	0.144341 	0.100855 	0.079530 	 0.012531 
0.145079 	0.184738 	0.129522 	0.100090 	 0.014219 
0.116167 	0.165403 	0.115460 	0.089781 	 0.012988 
0.146955 	0.148001 	0.103135 	0.079113 	 0.011997 
0.154659 	0.158073 	0.110070 	0.087314 	 0.013184 
0.092130 	0.183546 	0.129344 	0.092409 	 0.013222 
0.149277 	0.172306 	0.118921 	0.094920 	 0.013546 
0.124715 	0.194453 	0.135822 	0.099275 	 0.013793 
0.119897 	0.178448 	0.124410 	0.092114 	 0.012834 
0.121018 	0.173618 	0.121595 	0.088993 	 0.012935 
0.119382 	0.162865 	0.115080 	0.083149 	 0.012675 
0.165555 	0.188002 	0.131494 	0.099877 	 0.014121 
0.149922 	0.150433 	0.105568 	0.078253 	 0.012134 
0.120545 	0.195803 	0.135213 	0.104390 	 0.014703 
0.134427 	0.165604 	0.116602 	0.084748 	 0.013310 
0.142579 	0.167189 	0.115654 	0.094560 	 0.013404 
0.146059 	0.162871 	0.113115 	0.088852 	 0.013010 
0.148139 	0.151614 	0.107546 	0.077658 	 0.012278 
0.114958 	0.154197 	0.109139 	0.083749 	 0.012551 
0.134002 	0.177603 	0.123788 	0.093110 	 0.013765 
0.179372 	0.158241 	0.109546 	0.092701 	 0.013221 
0.149501 	0.188744 	0.131401 	0.095728 	 0.014134 
