di 	gli 	gal 	gos3 	 gos4 
0.421307 	0.024933 	0.015150 	0.016337 	 -0.001996 
0.415646 	0.038877 	0.024085 	0.030680 	 -0.000277 
0.442591 	0.028908 	0.016447 	0.035979 	 -0.001284 
0.419810 	0.051110 	0.031304 	0.051504 	 0.000724 
0.428365 	0.052380 	0.032093 	0.052290 	 0.000196 
0.421137 	0.059778 	0.037017 	0.056994 	 0.000682 
0.409524 	0.061261 	0.037709 	0.059394 	 0.001240 
0.428737 	0.048370 	0.029517 	0.048536 	 -0.000050 
0.424239 	0.058352 	0.036091 	0.055098 	 0.000261 
0.418089 	0.058383 	0.035548 	0.057121 	 0.000190 
0.422070 	0.047374 	0.028572 	0.049443 	 0.000300 
0.409600 	0.057210 	0.034859 	0.057121 	 0.001285 
0.411459 	0.057548 	0.034843 	0.056569 	 0.000616 
0.415239 	0.049638 	0.029787 	0.054201 	 0.000658 
0.397692 	0.078303 	0.048770 	0.069422 	 0.001720 
0.416842 	0.059797 	0.036289 	0.062330 	 0.001281 
0.407617 	0.062465 	0.038569 	0.059096 	 0.001536 
0.412805 	0.068090 	0.042008 	0.064066 	 0.001076 
0.403213 	0.061635 	0.037890 	0.059415 	 0.001140 
0.404392 	0.061140 	0.037880 	0.058474 	 0.002005 
0.396029 	0.075548 	0.046823 	0.069192 	 0.002600 
0.401643 	0.071076 	0.044685 	0.062029 	 0.001761 
0.409335 	0.059146 	0.036325 	0.056361 	 0.000513 
0.386168 	0.078233 	0.048771 	0.072626 	 0.003453 
0.407696 	0.063605 	0.038861 	0.063385 	 0.001266 
0.394705 	0.077313 	0.047965 	0.069988 	 0.002213 
0.397318 	0.070356 	0.043762 	0.064893 	 0.002430 
0.393261 	0.068168 	0.042263 	0.065317 	 0.002244 
0.402447 	0.060238 	0.037210 	0.058316 	 0.002062 
0.388837 	0.080375 	0.050170 	0.072120 	 0.003125 
0.387125 	0.077487 	0.048288 	0.071505 	 0.002981 
0.386250 	0.077969 	0.048264 	0.074319 	 0.003395 
0.387231 	0.077438 	0.048087 	0.072480 	 0.002979 
0.391830 	0.073524 	0.045632 	0.069015 	 0.002789 
0.393753 	0.071328 	0.044113 	0.066455 	 0.002321 
0.394585 	0.067164 	0.041617 	0.063141 	 0.002395 
0.386383 	0.075166 	0.046414 	0.071549 	 0.002998 
0.384518 	0.075859 	0.047225 	0.072088 	 0.003133 
0.382765 	0.078194 	0.048566 	0.074427 	 0.003368 
0.373480 	0.085946 	0.053521 	0.078325 	 0.004188 
0.378469 	0.077743 	0.048280 	0.070203 	 0.003038 
0.367617 	0.082571 	0.051361 	0.073486 	 0.003705 
0.367447 	0.098841 	0.061701 	0.088434 	 0.004539 
0.383854 	0.077694 	0.048333 	0.071895 	 0.003317 
