di 	gli 	gal 	gos3 	 gos4 
0.460069 	-0.002747 	0.000326 	-0.001639 	 0.002618 
0.455973 	-0.001899 	0.000604 	-0.002493 	 0.002461 
0.404686 	0.029975 	0.020532 	0.028640 	 0.005605 
0.415317 	0.024768 	0.016922 	0.027463 	 0.005470 
0.421121 	0.021005 	0.014735 	0.023498 	 0.005112 
0.404282 	0.030611 	0.020628 	0.031125 	 0.005889 
0.408215 	0.028602 	0.019675 	0.029485 	 0.005762 
0.428110 	0.016898 	0.012216 	0.019186 	 0.004686 
0.396027 	0.035923 	0.024615 	0.033572 	 0.006260 
0.390313 	0.038067 	0.026027 	0.033391 	 0.006177 
0.398777 	0.033579 	0.023169 	0.029905 	 0.005858 
0.390377 	0.038754 	0.026267 	0.035728 	 0.006399 
0.391003 	0.038770 	0.026413 	0.035718 	 0.006446 
0.398853 	0.033550 	0.022857 	0.031332 	 0.005913 
0.380729 	0.044080 	0.030055 	0.037482 	 0.006660 
0.396901 	0.034642 	0.024507 	0.031485 	 0.006096 
0.395930 	0.036435 	0.024759 	0.035581 	 0.006414 
0.419984 	0.021684 	0.015288 	0.024510 	 0.005280 
0.384095 	0.042062 	0.028541 	0.036929 	 0.006546 
0.381644 	0.044571 	0.029543 	0.039730 	 0.006831 
0.376050 	0.046919 	0.032993 	0.040950 	 0.007127 
0.364905 	0.053719 	0.035871 	0.042605 	 0.007017 
0.385064 	0.040935 	0.027930 	0.035526 	 0.006435 
0.375656 	0.047229 	0.032655 	0.041165 	 0.007154 
0.387921 	0.039538 	0.027312 	0.034886 	 0.006480 
0.379999 	0.045722 	0.030598 	0.043635 	 0.007234 
0.353945 	0.060624 	0.039913 	0.049783 	 0.007678 
0.367454 	0.052266 	0.034589 	0.044834 	 0.007208 
0.367419 	0.052034 	0.034341 	0.044425 	 0.007123 
0.361142 	0.056021 	0.037103 	0.045582 	 0.007436 
0.375664 	0.047033 	0.031794 	0.042940 	 0.007249 
0.353045 	0.060545 	0.040927 	0.051300 	 0.008104 
0.359612 	0.056386 	0.036980 	0.045917 	 0.007551 
0.360646 	0.056416 	0.037686 	0.046581 	 0.007526 
0.365226 	0.053759 	0.035739 	0.047254 	 0.007551 
0.377412 	0.045713 	0.030537 	0.041585 	 0.006980 
0.339343 	0.070420 	0.046357 	0.060446 	 0.008890 
0.344221 	0.065649 	0.043533 	0.054791 	 0.008351 
0.330289 	0.073819 	0.048898 	0.059907 	 0.008899 
0.338411 	0.069455 	0.045861 	0.057857 	 0.008644 
0.334249 	0.072462 	0.047649 	0.061087 	 0.008930 
0.314677 	0.083755 	0.055215 	0.068564 	 0.009763 
0.333218 	0.071998 	0.047602 	0.059418 	 0.008842 
0.314296 	0.084055 	0.055194 	0.069064 	 0.009762 
0.338247 	0.070356 	0.046437 	0.060162 	 0.008897 
0.329096 	0.075465 	0.049922 	0.062866 	 0.009261 
0.329784 	0.074629 	0.049462 	0.060166 	 0.008941 
0.319713 	0.079914 	0.053029 	0.064265 	 0.009424 
0.334165 	0.071508 	0.047441 	0.058701 	 0.008803 
0.328256 	0.074369 	0.049298 	0.058797 	 0.008777 
0.327515 	0.075167 	0.049991 	0.061331 	 0.009126 
0.315767 	0.081548 	0.054087 	0.065576 	 0.009566 
0.312086 	0.084401 	0.055887 	0.068944 	 0.009952 
0.320206 	0.079112 	0.052474 	0.062755 	 0.009247 
0.314504 	0.083868 	0.055354 	0.069091 	 0.009890 
0.314854 	0.082366 	0.054673 	0.065606 	 0.009569 
0.312188 	0.084258 	0.055737 	0.066560 	 0.009604 
0.332595 	0.071383 	0.047721 	0.058452 	 0.008901 
0.324324 	0.077371 	0.051300 	0.061944 	 0.009152 
0.302289 	0.090083 	0.060076 	0.069490 	 0.009984 
0.319053 	0.079584 	0.052946 	0.063802 	 0.009405 
0.307078 	0.087287 	0.057537 	0.069893 	 0.009918 
0.311818 	0.084656 	0.055893 	0.068466 	 0.009789 
0.289821 	0.097384 	0.064352 	0.074745 	 0.010492 
0.292149 	0.096058 	0.064275 	0.072691 	 0.010382 
0.298976 	0.091591 	0.060396 	0.071296 	 0.010067 
0.284363 	0.099829 	0.066028 	0.074410 	 0.010476 
0.310266 	0.085542 	0.056682 	0.068734 	 0.009905 
0.287728 	0.098741 	0.064894 	0.075901 	 0.010482 
0.289982 	0.097597 	0.064544 	0.074928 	 0.010520 
0.289846 	0.096587 	0.064054 	0.074748 	 0.010720 
0.287269 	0.098270 	0.065105 	0.074065 	 0.010504 
0.283103 	0.100897 	0.066614 	0.077218 	 0.010765 
0.305711 	0.087468 	0.058115 	0.066666 	 0.009676 
0.311384 	0.084253 	0.056165 	0.066753 	 0.009787 
0.280058 	0.103221 	0.067978 	0.078603 	 0.010818 
0.288087 	0.097448 	0.064742 	0.073610 	 0.010532 
0.292837 	0.095586 	0.063285 	0.074633 	 0.010550 
0.289396 	0.096622 	0.064353 	0.072317 	 0.010400 
0.285683 	0.098466 	0.065835 	0.070954 	 0.010209 
0.278935 	0.104605 	0.068930 	0.080152 	 0.011011 
0.289893 	0.096437 	0.064142 	0.073431 	 0.010470 
0.277181 	0.104282 	0.069576 	0.077812 	 0.011006 
0.283726 	0.100394 	0.067039 	0.073789 	 0.010523 
0.291205 	0.096254 	0.064056 	0.073825 	 0.010548 
0.283879 	0.100771 	0.066823 	0.077014 	 0.010816 
0.294002 	0.093534 	0.062339 	0.069281 	 0.010042 
0.295643 	0.092607 	0.062064 	0.069223 	 0.010147 
0.279082 	0.102132 	0.067850 	0.074779 	 0.010562 
0.275658 	0.103848 	0.069469 	0.076979 	 0.011005 
0.276208 	0.103554 	0.069097 	0.076802 	 0.010991 
0.279093 	0.103163 	0.068546 	0.075948 	 0.010726 
0.265437 	0.111062 	0.073685 	0.081381 	 0.011299 
0.278154 	0.103785 	0.068882 	0.076957 	 0.010793 
0.267995 	0.108562 	0.072362 	0.079323 	 0.011145 
0.279812 	0.102195 	0.068072 	0.076224 	 0.010836 
0.262968 	0.111879 	0.074322 	0.082780 	 0.011492 
0.267881 	0.108212 	0.072918 	0.077694 	 0.011112 
0.259540 	0.112729 	0.075585 	0.080306 	 0.011409 
0.282052 	0.099555 	0.066635 	0.072236 	 0.010454 
0.265880 	0.109557 	0.073044 	0.079928 	 0.011230 
0.277879 	0.103348 	0.069091 	0.075771 	 0.010836 
0.260737 	0.113167 	0.075240 	0.082991 	 0.011506 
0.266843 	0.109810 	0.073488 	0.080147 	 0.011367 
0.282320 	0.100680 	0.067570 	0.073790 	 0.010726 
0.261165 	0.112327 	0.074960 	0.081906 	 0.011486 
0.273517 	0.105391 	0.070800 	0.074726 	 0.010866 
0.248234 	0.119315 	0.080202 	0.084192 	 0.011881 
0.255575 	0.114690 	0.077154 	0.080147 	 0.011426 
0.245119 	0.121976 	0.081011 	0.087273 	 0.011940 
0.262860 	0.110404 	0.073916 	0.078362 	 0.011128 
0.272876 	0.105469 	0.070717 	0.076092 	 0.010930 
0.257584 	0.114239 	0.076130 	0.079512 	 0.011151 
0.264932 	0.109750 	0.073429 	0.077309 	 0.010997 
0.261417 	0.112092 	0.075037 	0.080452 	 0.011387 
0.261018 	0.112963 	0.075381 	0.080596 	 0.011311 
0.240539 	0.123950 	0.082648 	0.084952 	 0.011730 
0.244035 	0.120880 	0.081261 	0.084135 	 0.011842 
0.257109 	0.114410 	0.076619 	0.081782 	 0.011559 
0.253789 	0.115384 	0.077308 	0.081576 	 0.011542 
0.253599 	0.115575 	0.077722 	0.079148 	 0.011326 
0.235801 	0.126392 	0.084539 	0.085410 	 0.011880 
0.239854 	0.124115 	0.083379 	0.084778 	 0.011941 
0.231197 	0.128295 	0.086532 	0.085715 	 0.012004 
0.236817 	0.125566 	0.084153 	0.083708 	 0.011728 
0.253484 	0.114912 	0.077664 	0.076055 	 0.011078 
0.246401 	0.120048 	0.081007 	0.080244 	 0.011510 
0.245868 	0.119923 	0.080699 	0.081814 	 0.011644 
0.233314 	0.128231 	0.086027 	0.087524 	 0.012206 
0.246135 	0.119109 	0.081146 	0.078015 	 0.011369 
0.237907 	0.124161 	0.083441 	0.083814 	 0.011831 
0.252609 	0.117465 	0.079102 	0.080046 	 0.011457 
0.234153 	0.126297 	0.084891 	0.083704 	 0.011823 
0.230628 	0.128996 	0.086522 	0.085474 	 0.011939 
0.235531 	0.125444 	0.084477 	0.084394 	 0.011930 
0.226671 	0.131286 	0.088259 	0.085331 	 0.011985 
0.223250 	0.133265 	0.089644 	0.086685 	 0.012160 
0.236670 	0.124862 	0.084346 	0.080623 	 0.011586 
