di 	gli 	gal 	gos3 	 gos4 
0.207259 	0.043667 	0.030865 	0.020275 	 -0.000314 
0.204911 	0.050741 	0.035635 	0.025375 	 0.000649 
0.241620 	0.037733 	0.027714 	0.024244 	 0.000462 
0.223521 	0.046622 	0.032687 	0.029859 	 0.000776 
0.251509 	0.050191 	0.035542 	0.030334 	 0.001401 
0.210764 	0.047654 	0.035135 	0.028815 	 0.001320 
0.289614 	0.040625 	0.027277 	0.033906 	 0.000965 
0.237288 	0.044616 	0.030369 	0.031079 	 0.001031 
0.212635 	0.066333 	0.044425 	0.044249 	 0.001833 
0.224738 	0.036939 	0.028888 	0.027339 	 0.000017 
0.267987 	0.055453 	0.037468 	0.038493 	 0.003004 
0.213800 	0.056828 	0.041143 	0.033755 	 0.001602 
0.223420 	0.058522 	0.041205 	0.038034 	 0.002104 
0.218875 	0.048478 	0.036870 	0.031177 	 0.002236 
0.230979 	0.048801 	0.034741 	0.035414 	 0.002588 
0.223124 	0.058698 	0.040978 	0.038677 	 0.002278 
0.204829 	0.050371 	0.037135 	0.034028 	 0.001496 
0.199289 	0.057150 	0.040968 	0.035694 	 0.001601 
0.215602 	0.063273 	0.043693 	0.041757 	 0.002427 
0.215068 	0.056112 	0.039615 	0.033042 	 0.002360 
0.224055 	0.074845 	0.051847 	0.048504 	 0.003218 
0.234006 	0.059925 	0.041985 	0.033590 	 0.002114 
0.177132 	0.066343 	0.046859 	0.042283 	 0.002682 
0.226676 	0.057181 	0.041298 	0.036909 	 0.002771 
0.217386 	0.066684 	0.045932 	0.043732 	 0.003196 
0.240455 	0.063859 	0.043704 	0.043753 	 0.003440 
0.190279 	0.063845 	0.045301 	0.041365 	 0.002995 
0.190200 	0.064344 	0.047763 	0.038519 	 0.003619 
0.216114 	0.070762 	0.049117 	0.047519 	 0.003666 
0.188972 	0.049748 	0.037357 	0.027186 	 0.002059 
0.186736 	0.063377 	0.045581 	0.038239 	 0.003332 
0.200520 	0.065748 	0.047306 	0.039704 	 0.003156 
0.203158 	0.057514 	0.042583 	0.033316 	 0.002563 
0.219524 	0.053394 	0.037203 	0.031611 	 0.002006 
0.209921 	0.050172 	0.035809 	0.027387 	 0.001963 
0.222280 	0.062036 	0.044447 	0.038458 	 0.002928 
0.198829 	0.053716 	0.038876 	0.029400 	 0.002219 
0.201841 	0.070911 	0.049364 	0.043811 	 0.003246 
0.215378 	0.062417 	0.043898 	0.039281 	 0.002999 
0.196962 	0.066252 	0.047386 	0.042010 	 0.003179 
0.196170 	0.074455 	0.052391 	0.046613 	 0.003876 
0.233027 	0.049385 	0.036521 	0.032324 	 0.001733 
0.168470 	0.070503 	0.049970 	0.040456 	 0.002613 
0.243063 	0.058350 	0.041907 	0.037261 	 0.002857 
0.212532 	0.059460 	0.043630 	0.035956 	 0.002434 
0.201656 	0.069286 	0.049063 	0.045264 	 0.003501 
0.207870 	0.081321 	0.055783 	0.051851 	 0.003676 
0.174132 	0.081764 	0.056643 	0.049934 	 0.004013 
0.212438 	0.055874 	0.039906 	0.029403 	 0.002294 
0.167568 	0.055104 	0.041932 	0.030630 	 0.001890 
